9 10 2878
12600 15480.0 17199 19476 6480
hub : 827302, -892, 2747, 52.47, 227400, 2
regional : 449757, 53, -2389, 101.97, 123400, 1
regional : 823586, 2256, -657, 80.3, 116800, 2
major : 706753, -2053, -1822, 51.48, 220250, 3
regional : 911630, 138, 837, 95.92, 152400, 1
regional : 801499, 2919, -1856, 76.34, 174400, 2
major : 808989, 198, -591, 59.73, 246250, 2
regional : 980097, -1339, -2400, 84.48, 167000, 2
major : 319261, 548, 1047, 73.15, 220250, 2
major : 553528, -320, 184, 62.7, 140000, 2
economy : 7179402654, 197, 3, [553528, 808989]
economy : 6253814789, 56, 0, [823586, 911630]
first : 1661089814, 198, 2, [911630, 553528]
economy : 6819727642, 53, 1, [827302, 706753]
economy : 2205579308, 130, 2, [980097, 553528]
economy : 8569313899, 96, 4, [823586, 808989]
economy : 6358024124, 114, 2, [827302, 980097]
economy : 4713246794, 119, 1, [449757, 319261]
economy : 2278341968, 64, 6, [808989, 823586]
economy : 3582225543, 171, 0, [823586, 553528]
business : 2666836896, 193, 1, [449757, 706753]
economy : 4403437307, 167, 8, [553528, 827302]
first : 1740153767, 161, 4, [808989, 801499]
economy : 3786557820, 176, 3, [553528, 808989]
economy : 5766527972, 103, 1, [980097, 706753]
economy : 2134615021, 172, 1, [808989, 980097]
business : 5344772453, 54, 2, [911630, 980097]
economy : 4562987812, 92, 2, [801499, 980097]
economy : 5729781713, 68, 2, [827302, 706753]
business : 7576440994, 102, 0, [449757, 553528]
business : 9027674637, 181, 2, [553528, 801499]
economy : 6383829709, 46, 5, [980097, 449757]
business : 3060357866, 60, 1, [911630, 319261]
economy : 4275061434, 68, 2, [319261, 808989]
economy : 4612847530, 73, 3, [449757, 980097]
economy : 6087544844, 117, 1, [449757, 706753]
business : 9783026921, 45, 1, [911630, 319261]
economy : 3940697240, 40, 1, [449757, 827302]
economy : 8248237452, 129, 2, [823586, 911630]
economy : 8152242326, 169, 1, [319261, 911630]
business : 4554572588, 197, 1, [801499, 449757]
economy : 4496591342, 86, 3, [823586, 980097]
business : 5409588660, 57, 1, [319261, 808989]
economy : 9553996250, 186, 2, [801499, 449757]
economy : 9110473332, 178, 0, [911630, 706753]
economy : 4906754285, 101, 1, [801499, 553528]
luxury : 7503276843, 40, 2, [319261, 827302]
economy : 1295566423, 198, 1, [449757, 808989]
economy : 6338069880, 198, 0, [808989, 706753]
economy : 4334862990, 120, 1, [706753, 911630]
business : 4368948140, 125, 1, [319261, 911630]
economy : 7418153239, 158, 1, [827302, 706753]
luxury : 3006718688, 141, 1, [801499, 823586]
economy : 7822948627, 175, 10, [808989, 319261]
economy : 7138881632, 130, 1, [449757, 801499]
first : 2686795634, 65, 4, [319261, 823586]
economy : 1180904824, 199, 4, [980097, 706753]
economy : 1879848510, 191, 0, [449757, 553528]
economy : 2602125625, 169, 3, [801499, 911630]
economy : 9160615117, 48, 2, [827302, 706753]
economy : 6927259249, 189, 0, [808989, 706753]
business : 7974181252, 82, 1, [911630, 980097]
economy : 3278935350, 162, 8, [823586, 449757]
economy : 2047576788, 166, 2, [827302, 911630]
economy : 5541364776, 84, 2, [706753, 823586]
economy : 9784718741, 198, 7, [980097, 449757]
economy : 1161933831, 189, 8, [827302, 319261]
economy : 5983688733, 155, 0, [808989, 449757]
luxury : 9176541197, 96, 2, [449757, 808989]
first : 8471091610, 136, 1, [449757, 706753]
economy : 3890228008, 174, 7, [980097, 801499]
economy : 6579404899, 99, 4, [911630, 827302]
business : 1087020787, 72, 10, [801499, 911630]
economy : 1428666348, 199, 1, [706753, 319261]
economy : 5066958765, 60, 0, [449757, 823586]
economy : 1330491031, 90, 0, [553528, 911630]
economy : 5760787562, 90, 1, [827302, 980097]
economy : 4980136839, 54, 2, [808989, 319261]
economy : 9536388671, 186, 5, [706753, 911630]
economy : 1853877808, 40, 4, [808989, 706753]
economy : 8097385109, 196, 1, [449757, 911630]
business : 1828857634, 187, 4, [823586, 827302]
business : 6084243035, 94, 0, [706753, 827302]
economy : 9395669348, 62, 2, [823586, 801499]
economy : 3516927314, 129, 2, [911630, 319261]
economy : 1604254663, 130, 3, [980097, 808989]
business : 8165067146, 69, 3, [827302, 980097]
business : 6866975497, 79, 1, [827302, 823586]
economy : 4666064504, 51, 8, [801499, 706753]
economy : 3541927651, 187, 0, [706753, 319261]
economy : 5545716731, 104, 2, [808989, 553528]
business : 6507305198, 137, 1, [553528, 980097]
economy : 5533633964, 62, 2, [319261, 827302]
economy : 6702446598, 178, 0, [827302, 706753]
economy : 7630157923, 182, 1, [911630, 823586]
economy : 2919341159, 84, 4, [827302, 553528]
economy : 7243266603, 77, 2, [553528, 911630]
economy : 5698735322, 188, 2, [449757, 980097]
economy : 4238807493, 58, 1, [319261, 911630]
business : 1443637538, 179, 1, [911630, 827302]
economy : 8817195435, 144, 4, [827302, 911630]
business : 2817602061, 157, 0, [319261, 449757]
economy : 3868386933, 108, 1, [801499, 449757]
business : 6853394823, 200, 2, [808989, 319261]
economy : 8508998221, 173, 1, [801499, 706753]
economy : 2076348425, 109, 0, [449757, 827302]
economy : 5319728293, 62, 7, [319261, 706753]
business : 8677912748, 74, 1, [449757, 980097]
economy : 5637705641, 199, 0, [801499, 449757]
business : 9781636342, 101, 2, [808989, 801499]
economy : 8984248048, 187, 3, [319261, 449757]
business : 7683128028, 188, 0, [319261, 911630]
economy : 3296575103, 49, 2, [553528, 449757]
business : 7298428925, 141, 1, [823586, 449757]
economy : 6663652511, 193, 1, [911630, 706753]
business : 2550780204, 132, 2, [801499, 911630]
economy : 4498581139, 92, 1, [823586, 706753]
business : 3900774866, 198, 0, [449757, 801499]
economy : 5153508199, 131, 0, [553528, 980097]
economy : 5915577839, 129, 2, [449757, 808989]
economy : 1647597739, 161, 1, [706753, 980097]
business : 4996508802, 158, 1, [827302, 449757]
economy : 3756944834, 121, 0, [553528, 801499]
economy : 8553228008, 197, 0, [706753, 449757]
economy : 1110862943, 96, 3, [827302, 823586]
economy : 9256656575, 171, 0, [553528, 801499]
economy : 6466883444, 112, 2, [827302, 449757]
business : 3732812604, 159, 0, [706753, 980097]
economy : 4758397977, 97, 2, [980097, 706753]
economy : 7219546009, 138, 1, [449757, 827302]
economy : 5952704657, 79, 0, [823586, 808989]
business : 4525097824, 90, 2, [911630, 449757]
luxury : 7233254990, 168, 1, [706753, 801499]
economy : 1496916132, 154, 1, [808989, 319261]
economy : 5719836467, 122, 2, [823586, 808989]
economy : 1717455172, 45, 5, [449757, 827302]
economy : 4733320796, 61, 2, [801499, 827302]
economy : 5407285716, 130, 1, [553528, 801499]
economy : 9640261717, 142, 0, [449757, 706753]
economy : 8670241128, 133, 2, [823586, 706753]
first : 3786290779, 59, 1, [911630, 980097]
first : 5321387443, 79, 1, [808989, 706753]
economy : 4621874914, 117, 8, [911630, 827302]
business : 2999240978, 140, 2, [553528, 827302]
economy : 5358867466, 108, 1, [801499, 449757]
first : 9302794703, 101, 2, [808989, 801499]
economy : 7811072105, 164, 2, [319261, 801499]
economy : 9360680069, 103, 7, [449757, 706753]
economy : 3912346181, 42, 2, [801499, 706753]
business : 7569343488, 52, 6, [823586, 808989]
economy : 1308034891, 150, 2, [911630, 706753]
economy : 4256588819, 76, 8, [449757, 706753]
luxury : 2783572433, 121, 1, [980097, 823586]
economy : 6704524717, 199, 10, [808989, 449757]
economy : 3760658223, 185, 0, [706753, 801499]
economy : 4099541906, 134, 1, [449757, 706753]
business : 7145122455, 66, 2, [827302, 823586]
business : 5936242805, 113, 2, [319261, 553528]
economy : 1128348159, 97, 1, [319261, 808989]
economy : 8416942922, 113, 3, [911630, 553528]
economy : 2249377608, 56, 1, [319261, 808989]
economy : 6695296845, 98, 1, [980097, 827302]
economy : 7641228880, 71, 2, [823586, 449757]
economy : 9818388034, 51, 5, [553528, 823586]
business : 2022754524, 175, 0, [319261, 823586]
economy : 4247070146, 198, 2, [808989, 823586]
economy : 4410367361, 63, 0, [319261, 801499]
business : 9405621105, 162, 1, [808989, 980097]
economy : 8151523261, 76, 1, [808989, 911630]
business : 1897887566, 117, 1, [980097, 706753]
economy : 1558961673, 96, 1, [911630, 827302]
economy : 2827212128, 107, 1, [911630, 808989]
economy : 1951671185, 89, 0, [706753, 553528]
economy : 4526572127, 151, 0, [911630, 827302]
first : 8525986727, 114, 3, [553528, 706753]
economy : 5295346848, 182, 5, [449757, 706753]
economy : 1083187497, 110, 2, [449757, 706753]
economy : 5137363482, 144, 3, [808989, 827302]
first : 7630687145, 110, 2, [319261, 449757]
economy : 9808013498, 193, 2, [706753, 801499]
business : 7773992886, 199, 2, [911630, 827302]
business : 5369878899, 76, 4, [823586, 911630]
economy : 5834219235, 95, 9, [706753, 980097]
economy : 6592488158, 138, 1, [449757, 808989]
business : 4883807561, 115, 1, [808989, 553528]
economy : 2171239924, 43, 3, [808989, 823586]
economy : 7030664265, 153, 3, [449757, 553528]
economy : 1261665247, 155, 1, [980097, 553528]
luxury : 4624810805, 173, 1, [808989, 980097]
economy : 6623534903, 111, 1, [801499, 823586]
economy : 2400206722, 47, 3, [911630, 706753]
business : 9231316967, 99, 4, [808989, 553528]
economy : 3480626264, 85, 3, [808989, 319261]
economy : 2763322956, 92, 1, [801499, 553528]
business : 6197896127, 155, 3, [823586, 801499]
business : 5151433872, 53, 2, [553528, 801499]
first : 1747809592, 157, 0, [706753, 319261]
economy : 6294685780, 42, 1, [980097, 911630]
economy : 8873619547, 134, 2, [823586, 706753]
economy : 5762161274, 103, 1, [706753, 823586]
economy : 7308242864, 64, 4, [827302, 823586]
economy : 6232743650, 108, 2, [823586, 553528]
economy : 5567943104, 88, 4, [553528, 823586]
economy : 8839070713, 104, 1, [319261, 706753]
economy : 3342621664, 159, 3, [911630, 449757]
first : 2460415529, 68, 0, [449757, 553528]
economy : 7947614341, 191, 3, [801499, 449757]
economy : 3960607113, 88, 2, [706753, 553528]
business : 6422484257, 58, 3, [808989, 319261]
first : 4413859545, 141, 2, [827302, 449757]
economy : 5512830560, 73, 1, [980097, 823586]
luxury : 4429378895, 157, 2, [980097, 553528]
economy : 4450765388, 139, 1, [706753, 319261]
business : 7732969539, 45, 1, [827302, 911630]
economy : 3902860488, 118, 3, [808989, 823586]
economy : 2548014374, 134, 2, [801499, 980097]
economy : 2207111370, 180, 1, [319261, 706753]
economy : 1378806540, 65, 0, [801499, 827302]
economy : 6164991605, 75, 8, [319261, 827302]
economy : 8010436324, 59, 2, [911630, 827302]
business : 4331542607, 192, 1, [823586, 980097]
business : 1627953906, 78, 1, [553528, 808989]
economy : 7666320438, 195, 2, [980097, 706753]
economy : 3539790705, 158, 2, [801499, 319261]
economy : 5446377099, 116, 0, [911630, 449757]
economy : 4487621918, 194, 2, [823586, 980097]
economy : 3549057105, 172, 4, [980097, 449757]
economy : 4033429752, 59, 9, [706753, 553528]
business : 1459750591, 83, 1, [801499, 827302]
economy : 1709767365, 102, 3, [553528, 801499]
economy : 1323000925, 46, 2, [827302, 801499]
business : 4866733199, 54, 1, [706753, 801499]
economy : 7685543550, 185, 0, [980097, 911630]
business : 1263138955, 61, 3, [449757, 823586]
economy : 6171934809, 65, 10, [553528, 801499]
economy : 4476408417, 87, 1, [823586, 911630]
business : 2057548467, 158, 6, [319261, 553528]
economy : 1075461837, 77, 2, [911630, 319261]
business : 1284239343, 81, 8, [980097, 706753]
economy : 5839664266, 124, 7, [808989, 827302]
business : 6409699693, 143, 0, [449757, 319261]
economy : 5364232006, 192, 5, [319261, 553528]
economy : 6710190336, 53, 2, [823586, 319261]
economy : 5331969816, 158, 2, [980097, 801499]
business : 9762066427, 177, 1, [827302, 980097]
economy : 3861527811, 106, 2, [823586, 808989]
economy : 6938760300, 200, 0, [808989, 823586]
economy : 4659043572, 146, 1, [706753, 911630]
economy : 8477061215, 198, 2, [449757, 553528]
economy : 9671232630, 40, 2, [823586, 449757]
economy : 2129016992, 67, 1, [706753, 319261]
business : 6171483337, 171, 6, [449757, 823586]
economy : 2455896630, 100, 4, [801499, 319261]
economy : 6956338542, 44, 9, [553528, 980097]
first : 2230906133, 100, 2, [706753, 553528]
first : 8022089060, 192, 0, [823586, 801499]
economy : 2266705549, 106, 2, [553528, 823586]
economy : 5165324858, 86, 0, [553528, 706753]
economy : 2639402926, 139, 2, [553528, 319261]
economy : 3940696624, 131, 1, [980097, 706753]
business : 1973620605, 198, 5, [553528, 808989]
business : 8461835736, 175, 1, [449757, 801499]
business : 7776008571, 80, 10, [449757, 801499]
economy : 4216559094, 156, 1, [553528, 801499]
economy : 8281198923, 86, 6, [827302, 980097]
economy : 1841311260, 69, 9, [706753, 449757]
first : 8303987768, 120, 2, [980097, 449757]
business : 3849528794, 159, 1, [823586, 449757]
luxury : 5427014093, 97, 2, [823586, 319261]
business : 1045270740, 194, 0, [319261, 553528]
economy : 5640244446, 139, 1, [449757, 553528]
economy : 6931037570, 95, 10, [449757, 319261]
economy : 7323695981, 164, 1, [801499, 808989]
economy : 7441759331, 194, 3, [827302, 801499]
economy : 8035719325, 171, 0, [823586, 319261]
first : 8638192047, 147, 1, [553528, 801499]
business : 8014948113, 48, 3, [911630, 319261]
economy : 1164366922, 192, 9, [706753, 911630]
economy : 2643133554, 172, 5, [911630, 827302]
economy : 5794587112, 87, 1, [449757, 823586]
economy : 2268227207, 63, 9, [319261, 808989]
economy : 8320814640, 81, 4, [827302, 808989]
economy : 9182792426, 130, 5, [808989, 449757]
economy : 3443885589, 66, 1, [808989, 980097]
economy : 9375209405, 84, 4, [980097, 553528]
economy : 8612457020, 99, 1, [553528, 980097]
economy : 1615369006, 176, 1, [553528, 319261]
economy : 6867754002, 166, 1, [706753, 980097]
economy : 8978882953, 200, 2, [449757, 823586]
business : 9295151590, 198, 2, [827302, 449757]
first : 3777120268, 138, 1, [801499, 911630]
business : 5297860547, 165, 1, [911630, 823586]
luxury : 2030479184, 43, 4, [911630, 823586]
economy : 3912377363, 184, 0, [827302, 449757]
economy : 2182940355, 159, 2, [449757, 827302]
economy : 9807481816, 130, 1, [706753, 911630]
economy : 8933824534, 91, 0, [553528, 827302]
economy : 9065694014, 100, 7, [827302, 823586]
economy : 1287347618, 44, 2, [980097, 823586]
business : 7713447385, 169, 1, [911630, 980097]
economy : 8727429865, 133, 1, [808989, 706753]
economy : 4226261281, 148, 1, [706753, 801499]
economy : 3173119481, 89, 1, [823586, 449757]
first : 9304628859, 168, 1, [980097, 823586]
economy : 4293706657, 153, 1, [911630, 801499]
business : 4746767243, 59, 0, [449757, 823586]
business : 1313047177, 56, 0, [827302, 706753]
economy : 9726282749, 133, 2, [808989, 911630]
economy : 7418832662, 69, 2, [319261, 827302]
economy : 6376566030, 181, 0, [827302, 808989]
economy : 2942613841, 64, 2, [319261, 801499]
economy : 6691291063, 68, 1, [319261, 808989]
economy : 3628671705, 156, 2, [808989, 911630]
economy : 6908760181, 171, 2, [823586, 801499]
economy : 8925724944, 88, 2, [827302, 319261]
economy : 8726522194, 93, 1, [808989, 801499]
first : 8574067118, 66, 0, [449757, 553528]
economy : 6501626756, 90, 1, [911630, 808989]
business : 8579538371, 89, 3, [980097, 449757]
first : 5238420708, 79, 4, [980097, 553528]
economy : 8142820958, 150, 2, [823586, 980097]
economy : 6375771028, 151, 7, [553528, 319261]
business : 2241422530, 103, 1, [801499, 980097]
economy : 6048331660, 85, 1, [706753, 449757]
business : 9497788955, 151, 1, [553528, 980097]
economy : 8887712292, 122, 1, [808989, 823586]
economy : 7046908621, 177, 2, [980097, 808989]
economy : 3208249555, 146, 1, [827302, 449757]
economy : 5153809287, 89, 1, [823586, 706753]
economy : 4551187072, 185, 0, [911630, 706753]
economy : 5017100016, 100, 3, [553528, 706753]
business : 9969716063, 117, 3, [319261, 553528]
economy : 3793868174, 200, 1, [553528, 449757]
economy : 1773104783, 78, 1, [980097, 706753]
economy : 9822093608, 122, 2, [319261, 911630]
economy : 2052580592, 90, 1, [553528, 449757]
economy : 4942724970, 95, 1, [808989, 980097]
first : 6169624782, 165, 4, [319261, 911630]
business : 3354473117, 157, 1, [911630, 553528]
business : 3450106763, 105, 2, [553528, 449757]
economy : 2914274171, 147, 10, [319261, 980097]
economy : 3829722174, 60, 9, [706753, 823586]
economy : 6768629621, 137, 0, [553528, 319261]
business : 4905077756, 153, 3, [706753, 823586]
economy : 3763818925, 94, 1, [801499, 980097]
economy : 1417109101, 121, 2, [553528, 911630]
economy : 8371990922, 113, 1, [319261, 827302]
economy : 6946713175, 124, 2, [319261, 827302]
first : 5549214049, 43, 1, [980097, 801499]
economy : 9797331512, 157, 3, [911630, 827302]
economy : 2649313418, 72, 1, [911630, 801499]
business : 3353677966, 193, 2, [319261, 449757]
economy : 9440995198, 164, 8, [808989, 823586]
economy : 5577325827, 140, 1, [823586, 449757]
first : 2254786367, 64, 8, [823586, 319261]
economy : 4212848236, 58, 2, [449757, 553528]
economy : 1643785310, 150, 4, [319261, 827302]
economy : 6295057244, 91, 4, [823586, 553528]
first : 3976365947, 186, 1, [706753, 449757]
first : 3578623740, 75, 1, [911630, 449757]
first : 5334695197, 84, 10, [823586, 980097]
business : 7934560637, 161, 5, [980097, 827302]
economy : 6689495504, 132, 1, [911630, 808989]
first : 1756493626, 57, 1, [319261, 823586]
economy : 1637011355, 41, 0, [827302, 808989]
economy : 8758004555, 147, 1, [706753, 553528]
business : 8840787692, 155, 2, [823586, 449757]
economy : 7983544955, 146, 1, [911630, 553528]
first : 8387078740, 137, 2, [808989, 319261]
economy : 1186235534, 153, 2, [911630, 706753]
economy : 7776912907, 94, 0, [823586, 808989]
first : 5160034918, 48, 2, [808989, 706753]
economy : 2913945119, 129, 0, [801499, 808989]
economy : 9797266396, 89, 1, [801499, 823586]
economy : 3502489460, 84, 1, [449757, 553528]
economy : 8200912262, 42, 2, [823586, 980097]
first : 3746652001, 126, 0, [827302, 319261]
economy : 1043118589, 54, 4, [827302, 706753]
economy : 9346437970, 133, 3, [827302, 823586]
economy : 4980109944, 83, 0, [449757, 980097]
economy : 9714648714, 132, 2, [911630, 801499]
business : 1176380854, 157, 1, [911630, 553528]
economy : 2557283669, 115, 10, [801499, 827302]
business : 8871355208, 95, 2, [706753, 801499]
economy : 3734627409, 94, 1, [319261, 911630]
business : 9308851049, 132, 7, [801499, 553528]
economy : 8125449075, 123, 1, [823586, 980097]
economy : 8020921842, 44, 5, [801499, 827302]
business : 8718104443, 118, 2, [319261, 911630]
economy : 5309111869, 60, 6, [823586, 980097]
economy : 6955006194, 54, 1, [319261, 553528]
economy : 4315171125, 67, 0, [449757, 706753]
economy : 7625428835, 170, 4, [553528, 980097]
economy : 9500907251, 141, 9, [980097, 801499]
economy : 2659691687, 190, 8, [319261, 980097]
economy : 9551144889, 152, 1, [980097, 911630]
business : 8896096594, 153, 3, [823586, 706753]
economy : 8899277069, 74, 2, [706753, 980097]
economy : 4280329937, 81, 1, [449757, 827302]
economy : 5365496312, 83, 5, [823586, 319261]
economy : 3850481690, 93, 0, [449757, 801499]
economy : 8886086260, 177, 1, [319261, 801499]
economy : 1507532340, 199, 3, [827302, 706753]
business : 7063975468, 122, 1, [823586, 449757]
economy : 3244197903, 53, 0, [553528, 827302]
economy : 4792350258, 45, 0, [808989, 911630]
business : 5492445512, 153, 0, [801499, 823586]
economy : 4663426653, 72, 6, [911630, 827302]
business : 4615944869, 145, 3, [823586, 808989]
economy : 1790760999, 162, 1, [808989, 553528]
economy : 7519551042, 118, 1, [980097, 801499]
economy : 7979902957, 200, 2, [553528, 808989]
economy : 1825608289, 88, 8, [449757, 553528]
business : 2369710302, 59, 0, [827302, 553528]
luxury : 7427224172, 167, 2, [801499, 808989]
economy : 2457708403, 97, 0, [553528, 449757]
economy : 4035238665, 159, 3, [827302, 706753]
business : 2502038772, 174, 8, [801499, 449757]
first : 2077409742, 124, 0, [980097, 553528]
economy : 1031795374, 90, 1, [449757, 706753]
business : 6338506845, 119, 10, [706753, 808989]
business : 6633054409, 193, 3, [823586, 980097]
economy : 2536091750, 89, 8, [801499, 980097]
economy : 8919698944, 62, 2, [911630, 808989]
luxury : 7864107492, 115, 0, [827302, 706753]
economy : 3887864463, 198, 1, [319261, 449757]
economy : 2811469014, 66, 1, [980097, 911630]
economy : 7603505959, 180, 3, [808989, 827302]
business : 2451497984, 109, 2, [808989, 823586]
economy : 7599048219, 49, 1, [801499, 827302]
economy : 9327370747, 174, 1, [553528, 801499]
economy : 1201223777, 159, 1, [827302, 911630]
economy : 3897603056, 99, 9, [823586, 911630]
economy : 1318789503, 161, 4, [808989, 319261]
luxury : 8761322144, 177, 3, [553528, 823586]
economy : 8989406832, 193, 8, [827302, 911630]
economy : 1623177770, 186, 1, [553528, 823586]
business : 3946797509, 177, 8, [553528, 801499]
business : 2509139301, 119, 2, [827302, 823586]
first : 6365981167, 101, 2, [980097, 801499]
economy : 5603582436, 178, 4, [319261, 980097]
economy : 9590106258, 94, 10, [808989, 980097]
economy : 7085136145, 64, 7, [823586, 449757]
economy : 7036810079, 189, 2, [808989, 823586]
economy : 1758973470, 146, 1, [319261, 823586]
economy : 2469378311, 192, 4, [319261, 808989]
economy : 1597325986, 46, 2, [827302, 449757]
business : 4883939544, 121, 0, [319261, 553528]
economy : 1780320350, 97, 2, [449757, 808989]
economy : 7401587551, 110, 2, [319261, 801499]
first : 7245659084, 103, 2, [980097, 553528]
business : 6157299886, 90, 1, [980097, 827302]
economy : 1831618430, 188, 5, [449757, 808989]
business : 4538378075, 171, 3, [911630, 801499]
economy : 7121750633, 56, 1, [823586, 319261]
economy : 9562996573, 69, 6, [706753, 808989]
business : 3564517900, 111, 3, [706753, 553528]
business : 9422941533, 150, 2, [827302, 449757]
economy : 4883960722, 154, 2, [808989, 911630]
business : 2219422425, 150, 2, [808989, 801499]
economy : 7967502534, 156, 1, [911630, 449757]
economy : 2189317312, 104, 2, [808989, 319261]
economy : 2977012848, 122, 3, [801499, 553528]
first : 1859162701, 191, 1, [980097, 823586]
first : 5094873219, 90, 2, [706753, 823586]
economy : 1638980509, 89, 4, [319261, 808989]
business : 2391938032, 150, 1, [449757, 911630]
economy : 9999206595, 189, 3, [553528, 823586]
economy : 8626672816, 75, 3, [319261, 706753]
economy : 9635939753, 46, 2, [319261, 706753]
economy : 4863741261, 160, 2, [801499, 706753]
economy : 7714195150, 158, 2, [801499, 808989]
economy : 8006562047, 102, 3, [911630, 449757]
economy : 4425886919, 155, 2, [911630, 827302]
economy : 5039337223, 165, 0, [449757, 808989]
economy : 2801270034, 143, 2, [706753, 911630]
business : 4968969169, 52, 2, [980097, 553528]
economy : 8747203643, 61, 1, [823586, 706753]
economy : 6490133129, 68, 9, [827302, 823586]
economy : 6162231802, 50, 1, [553528, 827302]
economy : 6475364315, 142, 1, [319261, 827302]
economy : 5065157532, 145, 2, [823586, 706753]
economy : 2045913883, 51, 3, [823586, 827302]
economy : 1854390731, 182, 0, [706753, 980097]
economy : 3321609785, 108, 0, [319261, 706753]
economy : 1532956951, 40, 1, [980097, 319261]
economy : 3206919275, 94, 3, [706753, 808989]
first : 1281094628, 108, 4, [706753, 449757]
business : 5659274904, 76, 1, [823586, 980097]
economy : 8301662998, 60, 2, [553528, 980097]
economy : 2951985499, 52, 0, [911630, 980097]
business : 8631960790, 165, 0, [911630, 706753]
economy : 5733944579, 107, 1, [801499, 449757]
economy : 4826234382, 110, 2, [827302, 319261]
economy : 1666689386, 108, 0, [823586, 449757]
economy : 4427333113, 130, 3, [319261, 823586]
economy : 2299401354, 141, 1, [801499, 706753]
economy : 8176649539, 111, 4, [706753, 980097]
economy : 5501020909, 97, 10, [808989, 706753]
business : 2223063490, 59, 2, [808989, 801499]
economy : 7548150721, 87, 1, [801499, 980097]
economy : 3608245122, 58, 1, [449757, 801499]
economy : 8080674786, 159, 6, [808989, 801499]
economy : 3585613034, 66, 10, [980097, 801499]
economy : 1840279910, 195, 4, [553528, 980097]
economy : 4667025324, 167, 3, [827302, 553528]
luxury : 2633058972, 66, 1, [449757, 911630]
business : 4045019980, 150, 5, [319261, 553528]
economy : 2699559624, 97, 2, [553528, 319261]
economy : 3813292522, 76, 6, [706753, 553528]
economy : 9511324950, 199, 2, [801499, 808989]
economy : 8656217421, 129, 2, [801499, 808989]
economy : 1918328418, 50, 1, [801499, 823586]
business : 4584144569, 74, 2, [980097, 827302]
economy : 8600129210, 114, 0, [801499, 449757]
business : 7092516386, 197, 0, [911630, 801499]
business : 9622945114, 138, 1, [553528, 823586]
luxury : 2741560665, 154, 1, [827302, 808989]
business : 1544456979, 42, 2, [823586, 980097]
business : 3646230719, 55, 9, [980097, 827302]
economy : 7806779460, 132, 2, [449757, 980097]
economy : 7633056557, 185, 2, [911630, 808989]
economy : 5118581846, 105, 2, [319261, 980097]
economy : 6051394517, 150, 1, [801499, 827302]
economy : 6642971491, 41, 1, [706753, 911630]
economy : 7851436437, 175, 1, [706753, 827302]
first : 9980596739, 122, 2, [980097, 808989]
business : 7379804377, 112, 5, [823586, 808989]
luxury : 5355810785, 148, 2, [911630, 319261]
first : 9913520486, 160, 1, [827302, 808989]
economy : 9674629242, 42, 0, [823586, 449757]
business : 9276681718, 76, 5, [553528, 801499]
first : 7269732166, 105, 9, [823586, 911630]
business : 9384291149, 150, 4, [827302, 801499]
business : 7122097225, 97, 3, [827302, 911630]
first : 4317910991, 165, 2, [801499, 553528]
economy : 1120981045, 99, 3, [980097, 911630]
economy : 3639499462, 171, 1, [801499, 319261]
economy : 3996799792, 109, 4, [801499, 808989]
economy : 7129931992, 145, 7, [980097, 823586]
