5 10 1556
12168 11452.5 16011 18216 5650
major : 691508, -2124, 1404, 76.34, 232250, 1
regional : 596864, 1446, 1260, 85.14, 197200, 1
regional : 543349, 177, 111, 86.46, 123200, 2
major : 376081, 1157, 1767, 68.42, 243000, 2
regional : 494695, 3335, 59, 92.95, 103000, 1
regional : 485915, -1196, -3028, 87.67, 178600, 1
major : 836887, -470, 50, 70.73, 225250, 2
regional : 641229, 1003, 391, 92.95, 124800, 1
regional : 994687, 156, 942, 100.65, 182600, 1
regional : 558782, 1119, 2908, 77.55, 178800, 1
economy : 2643034664, 136, 1, [494695, 836887]
business : 5159259637, 161, 2, [494695, 691508]
economy : 5963100157, 148, 5, [494695, 558782]
economy : 4877522801, 195, 3, [691508, 494695]
economy : 2001658399, 197, 5, [558782, 691508]
economy : 1141669093, 126, 3, [691508, 836887]
business : 8483561630, 124, 1, [485915, 836887]
economy : 9516305526, 99, 2, [691508, 596864]
economy : 3015967117, 98, 9, [596864, 994687]
first : 6458024685, 46, 5, [543349, 558782]
business : 1730168008, 144, 1, [596864, 494695]
economy : 4492592168, 129, 6, [596864, 494695]
business : 7793800479, 104, 3, [994687, 558782]
economy : 4228394124, 152, 1, [994687, 691508]
business : 5817226045, 79, 1, [543349, 558782]
first : 7309616533, 195, 1, [836887, 994687]
business : 9178890110, 111, 6, [558782, 836887]
economy : 4987036699, 78, 5, [994687, 485915]
economy : 2825505445, 99, 0, [558782, 376081]
economy : 4155668250, 108, 1, [836887, 543349]
economy : 7895917923, 64, 1, [376081, 641229]
economy : 6972187711, 199, 4, [641229, 596864]
economy : 5214818558, 84, 2, [836887, 485915]
economy : 5716170981, 198, 0, [494695, 485915]
economy : 9450606858, 100, 5, [994687, 596864]
economy : 4891336943, 85, 1, [691508, 558782]
economy : 6208897436, 167, 6, [543349, 994687]
business : 5470253577, 168, 1, [485915, 558782]
economy : 7355223628, 49, 2, [994687, 376081]
economy : 4886930398, 63, 3, [494695, 836887]
economy : 2845559436, 96, 2, [485915, 543349]
economy : 6549037034, 186, 6, [558782, 836887]
first : 5995538309, 165, 2, [485915, 376081]
economy : 2809554853, 124, 3, [485915, 691508]
economy : 9299675632, 62, 1, [994687, 558782]
business : 3417845410, 126, 1, [558782, 543349]
economy : 9984627332, 163, 0, [485915, 558782]
luxury : 5311373953, 48, 1, [691508, 376081]
business : 8014107588, 168, 1, [691508, 558782]
economy : 1524624596, 106, 1, [494695, 596864]
economy : 1472541635, 138, 1, [485915, 558782]
business : 2397399504, 105, 1, [596864, 691508]
business : 4733485110, 152, 4, [596864, 691508]
economy : 6006696256, 82, 0, [596864, 543349]
economy : 7028027650, 119, 0, [691508, 485915]
economy : 6789371282, 144, 7, [558782, 543349]
economy : 4440761684, 200, 2, [543349, 836887]
economy : 6906051894, 109, 0, [543349, 494695]
economy : 6065988325, 46, 2, [543349, 691508]
economy : 9928599755, 63, 1, [485915, 543349]
economy : 7026750995, 198, 0, [558782, 485915]
economy : 5267253735, 102, 1, [836887, 376081]
economy : 6405839640, 90, 1, [558782, 376081]
business : 4439105910, 139, 3, [543349, 641229]
business : 6871756219, 86, 1, [836887, 485915]
economy : 3418589960, 46, 1, [558782, 994687]
economy : 4084193123, 113, 0, [543349, 494695]
economy : 2747280354, 174, 2, [494695, 485915]
luxury : 5434177880, 93, 2, [376081, 641229]
first : 2952773581, 120, 0, [836887, 558782]
first : 7583843228, 60, 1, [494695, 543349]
business : 3913448334, 178, 0, [543349, 558782]
luxury : 6319281274, 150, 0, [836887, 596864]
economy : 6480012370, 47, 2, [691508, 641229]
economy : 8064475517, 86, 1, [485915, 641229]
first : 9464677649, 188, 1, [596864, 641229]
business : 3382774840, 110, 0, [994687, 836887]
economy : 2419304353, 42, 4, [485915, 558782]
business : 2522628037, 113, 9, [558782, 994687]
business : 8690119365, 178, 1, [494695, 836887]
economy : 3050162078, 193, 1, [485915, 994687]
economy : 8338376089, 126, 1, [641229, 376081]
luxury : 6382612280, 41, 1, [596864, 494695]
luxury : 5950003523, 183, 2, [376081, 691508]
economy : 4896336433, 66, 4, [543349, 836887]
luxury : 4596690058, 105, 5, [836887, 494695]
business : 8534333152, 137, 3, [543349, 596864]
economy : 7579777904, 84, 2, [558782, 485915]
economy : 9796657731, 84, 4, [543349, 494695]
business : 7318605440, 89, 1, [543349, 494695]
economy : 2268026106, 200, 5, [543349, 485915]
business : 8341586033, 56, 1, [376081, 691508]
first : 5944808040, 147, 4, [596864, 376081]
economy : 4388201588, 110, 2, [836887, 494695]
economy : 7129134326, 140, 1, [376081, 994687]
economy : 5058036650, 71, 2, [376081, 641229]
economy : 6174066968, 124, 1, [543349, 376081]
first : 9941257195, 83, 1, [994687, 494695]
economy : 5880034543, 95, 0, [494695, 994687]
business : 9248765282, 156, 0, [485915, 691508]
economy : 7045580472, 118, 1, [485915, 558782]
business : 4857981204, 73, 5, [836887, 994687]
business : 7105403196, 72, 1, [836887, 994687]
economy : 9494098429, 57, 0, [596864, 994687]
economy : 8040846085, 183, 1, [543349, 836887]
economy : 6143634893, 107, 1, [558782, 641229]
business : 8656190865, 187, 2, [485915, 691508]
economy : 5553253132, 124, 3, [691508, 994687]
economy : 1171965745, 171, 5, [836887, 994687]
economy : 6262617661, 114, 3, [543349, 494695]
economy : 4774678260, 70, 10, [558782, 596864]
economy : 4840357885, 168, 4, [376081, 558782]
economy : 6416628814, 131, 2, [994687, 376081]
economy : 7921324467, 66, 0, [994687, 485915]
economy : 9254368085, 43, 1, [836887, 994687]
economy : 5129251121, 145, 2, [691508, 543349]
economy : 5728307252, 74, 4, [485915, 596864]
economy : 9814008051, 177, 0, [641229, 494695]
business : 7251520851, 158, 2, [691508, 494695]
economy : 8682579865, 117, 1, [994687, 376081]
economy : 4885949401, 45, 0, [596864, 494695]
economy : 5349728412, 162, 2, [376081, 641229]
economy : 9529398945, 126, 4, [494695, 376081]
economy : 2126334332, 131, 0, [641229, 994687]
economy : 7958989817, 180, 1, [836887, 596864]
economy : 5628067136, 68, 8, [691508, 596864]
business : 9124184074, 143, 2, [543349, 558782]
economy : 1877861870, 186, 8, [994687, 558782]
economy : 5550412429, 86, 2, [641229, 494695]
first : 9634971027, 63, 1, [596864, 994687]
economy : 5513871020, 86, 4, [543349, 641229]
economy : 8734630112, 55, 6, [836887, 558782]
economy : 7647758103, 99, 3, [494695, 691508]
economy : 9796591818, 174, 1, [494695, 376081]
economy : 9146346106, 132, 0, [543349, 596864]
economy : 9755316181, 185, 2, [558782, 596864]
economy : 5411194224, 194, 1, [994687, 836887]
business : 2071184385, 167, 1, [543349, 558782]
economy : 5313841731, 95, 1, [641229, 494695]
economy : 8851691304, 162, 10, [836887, 994687]
economy : 9856832548, 46, 2, [994687, 558782]
economy : 9563361663, 69, 3, [596864, 691508]
economy : 8145477335, 131, 9, [691508, 494695]
economy : 7835924681, 147, 2, [558782, 376081]
economy : 2031506945, 76, 10, [494695, 543349]
luxury : 3753838487, 198, 1, [596864, 994687]
economy : 6999331503, 179, 6, [485915, 543349]
business : 7005352573, 45, 4, [485915, 994687]
economy : 2574154215, 51, 1, [543349, 485915]
economy : 4370708112, 76, 2, [691508, 558782]
business : 2233079328, 129, 10, [596864, 485915]
business : 6888367350, 168, 1, [641229, 596864]
economy : 6698769662, 118, 2, [836887, 558782]
first : 4024315726, 94, 3, [836887, 494695]
economy : 4062918511, 106, 1, [376081, 558782]
economy : 7654392141, 90, 7, [494695, 485915]
economy : 7713415018, 123, 0, [641229, 494695]
economy : 3448750739, 114, 2, [836887, 543349]
economy : 9973822784, 124, 7, [641229, 836887]
economy : 5143771372, 194, 1, [558782, 376081]
economy : 4666903562, 56, 2, [836887, 596864]
economy : 8943954162, 107, 6, [596864, 691508]
first : 3118851672, 191, 1, [494695, 596864]
economy : 2365171390, 140, 0, [485915, 558782]
economy : 1644347993, 199, 2, [376081, 691508]
economy : 4596441654, 95, 2, [376081, 558782]
economy : 3155128043, 190, 1, [543349, 641229]
business : 5801956636, 88, 2, [836887, 994687]
economy : 6332396507, 48, 1, [558782, 641229]
economy : 3465292488, 146, 0, [543349, 691508]
economy : 6071477446, 122, 1, [641229, 543349]
first : 1151830312, 116, 1, [485915, 641229]
economy : 6893492272, 114, 2, [494695, 691508]
economy : 3727086021, 140, 1, [994687, 596864]
economy : 6111916531, 138, 1, [596864, 691508]
business : 4896945307, 133, 6, [543349, 376081]
business : 9705264697, 83, 3, [641229, 596864]
business : 6713580999, 113, 1, [494695, 485915]
economy : 8789484794, 165, 5, [994687, 376081]
economy : 7591723086, 110, 2, [543349, 485915]
economy : 3709386049, 83, 3, [558782, 494695]
economy : 9649462977, 140, 2, [485915, 494695]
first : 5427635724, 152, 5, [994687, 543349]
economy : 7883785244, 190, 3, [376081, 485915]
economy : 7665211519, 185, 1, [836887, 994687]
economy : 2913435516, 145, 3, [994687, 494695]
economy : 7277370668, 115, 2, [994687, 376081]
economy : 9454148542, 68, 1, [543349, 485915]
economy : 9079605552, 67, 4, [994687, 485915]
first : 8008296708, 198, 2, [691508, 494695]
economy : 8490009880, 72, 0, [558782, 836887]
economy : 1588828182, 86, 3, [376081, 494695]
first : 6178417497, 157, 4, [641229, 596864]
economy : 6235111840, 52, 3, [994687, 543349]
economy : 5720013762, 158, 6, [558782, 485915]
first : 2138223051, 184, 0, [994687, 691508]
business : 8136917022, 57, 1, [543349, 376081]
economy : 3783599037, 107, 4, [641229, 543349]
economy : 1896825862, 163, 3, [543349, 641229]
economy : 9626803647, 154, 6, [836887, 494695]
economy : 1006119764, 181, 0, [558782, 376081]
economy : 2269431851, 45, 1, [558782, 641229]
business : 6913595915, 181, 1, [596864, 641229]
first : 9935270322, 174, 2, [558782, 494695]
economy : 1755985574, 42, 1, [558782, 691508]
first : 8434756007, 182, 3, [494695, 485915]
business : 8289739630, 175, 0, [558782, 485915]
business : 6182382576, 149, 2, [641229, 543349]
economy : 4002696275, 66, 2, [836887, 494695]
first : 2176598045, 184, 1, [596864, 485915]
economy : 1761339466, 95, 1, [691508, 485915]
economy : 6514955443, 101, 2, [641229, 376081]
economy : 7431105522, 104, 2, [691508, 558782]
business : 7061580562, 191, 2, [994687, 641229]
economy : 2664374383, 45, 0, [641229, 485915]
economy : 9274223201, 112, 2, [596864, 994687]
economy : 6168386796, 119, 1, [376081, 836887]
economy : 5847084447, 89, 2, [836887, 994687]
economy : 3701061656, 160, 2, [376081, 543349]
business : 8760012505, 117, 10, [558782, 691508]
business : 6948893115, 157, 3, [376081, 691508]
economy : 2052227636, 116, 2, [376081, 691508]
economy : 5544722879, 83, 2, [596864, 376081]
business : 7711766330, 183, 0, [494695, 691508]
luxury : 7969381730, 88, 1, [558782, 494695]
economy : 7389287857, 98, 1, [994687, 376081]
luxury : 6729015953, 168, 1, [376081, 994687]
economy : 8670135304, 131, 0, [494695, 641229]
economy : 6462693937, 194, 4, [994687, 691508]
economy : 7502485258, 176, 1, [641229, 543349]
economy : 4465764501, 65, 1, [596864, 836887]
business : 3362968423, 47, 0, [485915, 558782]
economy : 6882873421, 172, 3, [994687, 494695]
business : 8321036633, 42, 1, [494695, 376081]
economy : 7179670859, 106, 1, [485915, 543349]
first : 6757927888, 105, 5, [836887, 641229]
first : 4501368021, 121, 3, [641229, 543349]
business : 9118676320, 168, 1, [641229, 485915]
business : 4516371699, 55, 1, [376081, 494695]
business : 3593837748, 177, 2, [376081, 558782]
business : 9434321882, 124, 0, [543349, 485915]
economy : 7966741674, 157, 4, [994687, 691508]
business : 2896672474, 131, 0, [691508, 994687]
economy : 5797781765, 151, 10, [691508, 641229]
business : 4302010510, 133, 2, [485915, 558782]
business : 9578317967, 186, 1, [596864, 641229]
first : 2563803273, 98, 0, [691508, 994687]
business : 3395422826, 74, 1, [641229, 994687]
business : 2631573593, 129, 2, [494695, 641229]
business : 4522007274, 162, 3, [596864, 543349]
business : 5449636522, 182, 1, [485915, 994687]
business : 1504040063, 179, 5, [641229, 836887]
business : 6315627119, 78, 0, [836887, 596864]
economy : 5844650774, 75, 2, [494695, 376081]
business : 1575526111, 189, 1, [543349, 836887]
economy : 2152377557, 177, 1, [485915, 691508]
economy : 4433158513, 127, 3, [485915, 836887]
economy : 6639171119, 193, 1, [691508, 494695]
economy : 2935452316, 135, 0, [494695, 596864]
business : 1438858146, 48, 1, [641229, 376081]
first : 6310913818, 109, 1, [543349, 596864]
economy : 5593090623, 107, 3, [641229, 543349]
economy : 5770995230, 90, 1, [485915, 543349]
economy : 5673441556, 192, 3, [641229, 543349]
business : 9238628632, 84, 6, [543349, 641229]
first : 2108791329, 189, 0, [376081, 596864]
luxury : 9042007140, 109, 2, [494695, 485915]
business : 9576372118, 174, 2, [994687, 691508]
economy : 8027792408, 156, 1, [494695, 691508]
economy : 3907561981, 197, 1, [558782, 543349]
economy : 6967386906, 177, 0, [596864, 494695]
economy : 4393093745, 98, 2, [994687, 641229]
economy : 4838688924, 102, 2, [994687, 836887]
first : 3130830448, 63, 5, [641229, 994687]
economy : 6772172747, 79, 9, [376081, 836887]
business : 2731638196, 158, 7, [494695, 596864]
economy : 3611817984, 64, 0, [641229, 543349]
first : 7554617841, 52, 0, [641229, 836887]
economy : 8676707986, 88, 5, [494695, 543349]
business : 3633878327, 156, 6, [558782, 994687]
economy : 2129860838, 187, 2, [494695, 543349]
economy : 1959337836, 114, 2, [376081, 691508]
economy : 8773139087, 64, 0, [376081, 485915]
economy : 3009671725, 161, 2, [836887, 641229]
economy : 7888297136, 80, 0, [485915, 641229]
economy : 2367059816, 157, 3, [691508, 994687]
economy : 6187937084, 42, 0, [994687, 596864]
economy : 2010614786, 71, 2, [691508, 558782]
business : 2277738858, 45, 2, [641229, 691508]
economy : 7785644021, 152, 8, [543349, 485915]
economy : 7111738403, 56, 1, [543349, 485915]
economy : 9156350906, 198, 1, [836887, 641229]
economy : 4722865544, 85, 9, [376081, 691508]
business : 8989750977, 176, 1, [543349, 494695]
business : 5862190403, 47, 1, [836887, 558782]
business : 8639830152, 41, 4, [836887, 543349]
economy : 3667528352, 103, 8, [596864, 376081]
business : 4344359893, 90, 9, [485915, 376081]
business : 6973785817, 88, 2, [494695, 376081]
business : 9651167736, 86, 0, [836887, 494695]
economy : 8452037604, 89, 2, [641229, 543349]
economy : 8851103916, 117, 0, [485915, 494695]
business : 6390512547, 150, 0, [376081, 691508]
economy : 3186737561, 116, 3, [558782, 485915]
economy : 8025000823, 148, 0, [641229, 994687]
economy : 4165701691, 165, 5, [836887, 558782]
economy : 5832926743, 102, 2, [543349, 376081]
economy : 6252209112, 118, 3, [376081, 485915]
business : 4144168051, 129, 1, [596864, 494695]
first : 2725938946, 179, 7, [543349, 641229]
economy : 2897694939, 132, 2, [543349, 691508]
economy : 4849051355, 130, 2, [691508, 994687]
economy : 1024018049, 192, 0, [543349, 691508]
economy : 6515971326, 62, 1, [994687, 494695]
economy : 5142726306, 175, 3, [376081, 691508]
economy : 1946868638, 196, 0, [596864, 543349]
economy : 4201796953, 113, 0, [836887, 494695]
economy : 6392052076, 111, 2, [376081, 836887]
economy : 7790501712, 109, 1, [376081, 596864]
economy : 4535378536, 44, 0, [691508, 543349]
economy : 4721525046, 182, 0, [485915, 641229]
economy : 5004445266, 60, 0, [543349, 558782]
luxury : 6956907968, 74, 5, [558782, 994687]
economy : 1084234193, 170, 3, [558782, 836887]
economy : 5676927788, 189, 2, [543349, 376081]
business : 7611035331, 161, 0, [994687, 691508]
economy : 9396264031, 187, 10, [994687, 836887]
economy : 9447238926, 137, 1, [485915, 691508]
economy : 7888936565, 104, 2, [641229, 691508]
economy : 3553995786, 163, 2, [494695, 543349]
economy : 9979726434, 135, 2, [836887, 994687]
business : 2461662246, 196, 0, [691508, 994687]
economy : 7722738284, 41, 0, [376081, 485915]
economy : 3246068306, 118, 1, [836887, 543349]
economy : 5775413174, 65, 2, [994687, 691508]
economy : 1065036124, 85, 1, [494695, 543349]
economy : 4888918136, 124, 1, [641229, 596864]
economy : 3834831364, 106, 1, [494695, 376081]
economy : 7043282756, 79, 0, [485915, 994687]
economy : 1485036341, 47, 2, [596864, 836887]
business : 9940109064, 136, 9, [641229, 494695]
economy : 9346806586, 178, 0, [596864, 543349]
business : 3156091368, 157, 0, [543349, 836887]
economy : 1161387047, 158, 0, [543349, 494695]
economy : 4903623048, 106, 1, [691508, 994687]
economy : 9321274561, 109, 2, [543349, 596864]
economy : 6145526964, 79, 0, [494695, 596864]
economy : 9010297630, 54, 6, [836887, 543349]
economy : 3175661662, 98, 1, [691508, 558782]
economy : 9352234154, 50, 2, [494695, 376081]
first : 5671223622, 139, 9, [494695, 836887]
economy : 8526056428, 82, 2, [485915, 558782]
economy : 4039946980, 120, 1, [558782, 994687]
economy : 4069482070, 95, 6, [994687, 641229]
economy : 2699613628, 145, 2, [596864, 641229]
economy : 4265835454, 53, 4, [558782, 543349]
business : 3978648390, 173, 2, [596864, 376081]
economy : 4631885218, 48, 2, [494695, 691508]
business : 9030118432, 188, 2, [494695, 641229]
economy : 7219445020, 157, 0, [376081, 596864]
economy : 8376774998, 98, 1, [494695, 543349]
economy : 3356011886, 93, 0, [836887, 596864]
economy : 3507905615, 41, 1, [494695, 994687]
business : 4577603285, 47, 2, [641229, 494695]
business : 6529160596, 145, 5, [641229, 485915]
luxury : 2004012874, 189, 4, [596864, 376081]
economy : 7112765633, 118, 5, [641229, 376081]
business : 5059581084, 46, 1, [485915, 641229]
business : 6999946690, 45, 2, [543349, 641229]
business : 2110003804, 59, 0, [494695, 836887]
business : 8651759559, 57, 1, [641229, 596864]
economy : 4608129294, 133, 2, [543349, 836887]
economy : 5070475296, 165, 1, [691508, 836887]
economy : 5818358308, 172, 1, [558782, 691508]
economy : 3671729296, 119, 0, [543349, 596864]
economy : 5508964604, 121, 3, [558782, 836887]
economy : 3768776086, 192, 4, [558782, 836887]
economy : 8392781478, 62, 1, [494695, 994687]
economy : 1434487881, 105, 0, [485915, 994687]
business : 8796766453, 98, 10, [543349, 494695]
economy : 4810601294, 90, 2, [376081, 994687]
economy : 8961445732, 68, 2, [494695, 485915]
economy : 6401985338, 141, 9, [494695, 543349]
business : 3728426460, 162, 1, [376081, 994687]
luxury : 8304257261, 94, 3, [494695, 543349]
first : 5721267435, 129, 0, [596864, 543349]
economy : 7809838201, 162, 1, [558782, 485915]
economy : 2489265392, 132, 2, [994687, 691508]
luxury : 5570598889, 171, 1, [994687, 836887]
economy : 7488521863, 63, 1, [691508, 994687]
economy : 1308261134, 101, 2, [485915, 994687]
economy : 7995277841, 152, 0, [494695, 691508]
economy : 9153740840, 133, 4, [558782, 691508]
business : 4627155727, 117, 3, [558782, 836887]
business : 3581757807, 194, 0, [558782, 641229]
business : 2448515854, 128, 0, [543349, 691508]
economy : 3963591347, 112, 1, [596864, 641229]
economy : 7170976661, 71, 0, [543349, 376081]
economy : 3180459745, 152, 2, [596864, 376081]
business : 5417382926, 91, 10, [558782, 641229]
economy : 5234503595, 57, 0, [836887, 596864]
economy : 7711917953, 174, 1, [376081, 691508]
business : 6990674424, 75, 1, [558782, 543349]
economy : 8652436027, 98, 1, [836887, 494695]
economy : 2759074332, 149, 0, [558782, 836887]
economy : 7720831800, 64, 1, [596864, 485915]
economy : 3575131978, 144, 4, [836887, 596864]
economy : 4919797760, 147, 1, [836887, 376081]
economy : 2309908943, 146, 2, [596864, 691508]
economy : 8662862309, 123, 1, [641229, 558782]
business : 7782482713, 112, 10, [376081, 596864]
economy : 9731756370, 86, 0, [494695, 691508]
economy : 7089403129, 195, 1, [376081, 494695]
economy : 5356534929, 133, 1, [558782, 485915]
first : 3109382711, 197, 1, [691508, 485915]
economy : 5219676408, 190, 1, [494695, 596864]
economy : 3358313945, 97, 1, [558782, 994687]
economy : 6175840517, 112, 0, [596864, 994687]
economy : 2368567843, 181, 1, [641229, 596864]
first : 4475148816, 156, 1, [836887, 543349]
economy : 4897537251, 75, 7, [641229, 596864]
economy : 7193283225, 197, 1, [376081, 641229]
first : 3256643408, 67, 2, [485915, 836887]
economy : 5229747987, 42, 2, [691508, 376081]
economy : 1093771625, 154, 3, [376081, 641229]
economy : 4178884580, 45, 10, [641229, 494695]
economy : 3157713477, 115, 1, [376081, 994687]
economy : 6838748628, 105, 2, [494695, 836887]
economy : 3677268067, 139, 2, [994687, 485915]
luxury : 9280916386, 65, 2, [494695, 558782]
luxury : 2895638548, 57, 4, [641229, 494695]
first : 6320269043, 166, 3, [641229, 558782]
economy : 9467067828, 77, 2, [494695, 596864]
first : 6478926749, 49, 1, [836887, 376081]
economy : 6193295808, 58, 1, [691508, 494695]
business : 3811731854, 143, 1, [641229, 376081]
economy : 1794225293, 154, 2, [494695, 641229]
business : 9017457093, 74, 2, [543349, 376081]
economy : 2078900008, 101, 9, [485915, 494695]
economy : 7214534940, 143, 0, [558782, 691508]
business : 4847993071, 86, 6, [494695, 485915]
economy : 8145743428, 133, 3, [494695, 994687]
economy : 9259297323, 46, 6, [596864, 691508]
economy : 4951425771, 80, 4, [641229, 836887]
business : 9363640434, 74, 2, [641229, 596864]
economy : 9898164900, 58, 6, [994687, 376081]
economy : 9761526725, 136, 0, [836887, 596864]
business : 2976900394, 188, 2, [836887, 376081]
economy : 9390057234, 160, 0, [543349, 376081]
economy : 2618145308, 97, 5, [691508, 494695]
business : 3383078274, 200, 4, [691508, 994687]
economy : 3366990852, 54, 10, [376081, 485915]
economy : 4595176201, 55, 1, [485915, 494695]
economy : 5519815174, 43, 2, [558782, 641229]
economy : 7362987880, 147, 2, [485915, 836887]
first : 5100257161, 150, 0, [376081, 691508]
business : 3400614755, 131, 3, [691508, 836887]
economy : 4539836335, 191, 1, [691508, 641229]
economy : 6763725332, 66, 2, [376081, 485915]
economy : 8688867731, 47, 0, [994687, 376081]
business : 3880540972, 93, 4, [485915, 376081]
economy : 3647403170, 69, 0, [596864, 543349]
business : 9184147464, 56, 2, [494695, 596864]
economy : 7665451921, 65, 2, [558782, 641229]
economy : 3080675133, 159, 2, [994687, 596864]
business : 5661188577, 193, 1, [691508, 596864]
economy : 5682519616, 41, 1, [485915, 836887]
business : 6719843908, 60, 5, [558782, 485915]
economy : 2670617546, 155, 2, [691508, 994687]
business : 7294834524, 68, 1, [558782, 641229]
economy : 4736393773, 89, 2, [836887, 543349]
business : 8264168970, 200, 2, [836887, 558782]
economy : 2054797793, 147, 0, [596864, 641229]
economy : 4355140515, 152, 1, [836887, 543349]
economy : 8571436591, 173, 5, [494695, 543349]
economy : 5347313468, 184, 0, [543349, 558782]
economy : 8630570469, 47, 7, [596864, 641229]
economy : 7051058484, 60, 7, [543349, 641229]
business : 8835208674, 186, 2, [543349, 691508]
economy : 8029903696, 135, 9, [494695, 836887]
economy : 7156607275, 116, 0, [558782, 485915]
economy : 6026750576, 122, 3, [641229, 836887]
economy : 3061331838, 167, 2, [596864, 558782]
first : 5778150444, 75, 1, [691508, 836887]
economy : 6194549640, 71, 2, [494695, 485915]
economy : 5281600551, 42, 3, [543349, 485915]
economy : 5102386744, 176, 1, [558782, 485915]
economy : 7817473418, 69, 2, [485915, 836887]
business : 2662978053, 42, 2, [494695, 376081]
economy : 4620703421, 81, 10, [994687, 376081]
economy : 2004448851, 53, 0, [691508, 485915]
luxury : 4011987280, 105, 2, [691508, 641229]
economy : 8237469379, 146, 8, [691508, 836887]
economy : 2397186924, 62, 1, [836887, 596864]
economy : 4058546711, 148, 6, [485915, 494695]
economy : 3215450590, 171, 1, [558782, 836887]
business : 6289698245, 192, 4, [641229, 596864]
economy : 2800864335, 117, 1, [485915, 691508]
economy : 1915103608, 153, 3, [994687, 376081]
economy : 5966121225, 47, 2, [994687, 543349]
