29 28 9967
12258 15390.0 14256 20268 5140
regional : 585685, 5986, 638, 74.14, 196200, 4
hub : 517157, 5468, 291, 46.75, 258300, 10
major : 562900, -2372, 1023, 51.92, 168750, 3
regional : 575129, -2231, 4083, 76.78, 128400, 2
hub : 480887, 1294, -2419, 33.55, 200700, 5
hub : 235132, -989, 926, 62.59, 215700, 4
major : 707326, -2219, -3977, 75.02, 152500, 4
hub : 907409, 2359, 6471, 38.06, 277800, 5
hub : 810268, -1849, 1270, 59.73, 153000, 10
major : 669372, -482, -1440, 62.15, 152250, 5
hub : 330393, -1614, 3219, 64.9, 294300, 7
regional : 533266, 3379, -2642, 74.91, 153400, 4
regional : 132974, 6290, -2013, 100.1, 119400, 3
hub : 873042, 3867, -4096, 62.81, 260400, 8
regional : 644760, -1086, -1947, 98.56, 189200, 2
regional : 447630, 195, -31, 83.93, 123800, 2
major : 406108, 5743, -1671, 67.76, 223500, 6
regional : 403444, 4379, 1359, 93.5, 164800, 3
major : 295686, -725, -667, 76.34, 234500, 6
major : 519248, 2480, 88, 56.32, 138750, 3
major : 233418, 3014, -4347, 55.66, 243500, 3
hub : 197919, -5206, -1123, 41.69, 244800, 10
major : 146580, 176, 5672, 67.32, 219250, 3
major : 440641, -2009, 2167, 55.33, 244750, 5
hub : 331816, -1411, -1025, 57.97, 204000, 10
regional : 410850, 5424, -4242, 89.21, 186800, 3
major : 779397, 183, 999, 66.55, 145000, 5
regional : 672279, 2636, 921, 67.54, 186800, 3
economy : 3330575296, 52, 2, [517157, 669372]
economy : 2765756810, 130, 1, [480887, 669372]
economy : 7317787040, 134, 2, [331816, 533266]
economy : 4800329329, 188, 3, [810268, 672279]
economy : 1982468785, 119, 2, [517157, 403444]
economy : 3249124254, 143, 5, [810268, 132974]
economy : 5644177562, 70, 2, [132974, 907409]
economy : 5431450926, 88, 1, [672279, 562900]
economy : 5629800451, 163, 1, [707326, 533266]
business : 2232785444, 55, 1, [410850, 480887]
luxury : 8888709656, 89, 9, [562900, 779397]
economy : 8082574913, 177, 3, [517157, 575129]
economy : 8278253826, 137, 2, [707326, 403444]
economy : 7530339963, 76, 2, [519248, 533266]
economy : 2764163198, 102, 0, [480887, 672279]
business : 4435919504, 127, 2, [517157, 575129]
economy : 6560538129, 100, 5, [146580, 235132]
economy : 4178040373, 48, 2, [410850, 873042]
business : 7505752667, 84, 1, [146580, 707326]
economy : 5622305487, 198, 3, [779397, 440641]
economy : 9291532886, 165, 2, [406108, 440641]
economy : 6259265607, 85, 5, [331816, 410850]
business : 8047914348, 175, 1, [669372, 233418]
economy : 1032924328, 92, 0, [331816, 146580]
economy : 7338012197, 162, 10, [233418, 480887]
economy : 1004056702, 144, 7, [146580, 873042]
economy : 9092168015, 130, 10, [517157, 585685]
luxury : 6693231400, 95, 2, [331816, 669372]
economy : 4892559069, 192, 0, [873042, 330393]
economy : 3344266900, 86, 0, [575129, 810268]
economy : 9819507028, 63, 5, [447630, 295686]
first : 5105828214, 169, 1, [779397, 331816]
economy : 3319510570, 47, 1, [517157, 907409]
first : 9847974606, 88, 0, [330393, 644760]
business : 9988101458, 159, 4, [132974, 440641]
economy : 1213363666, 161, 2, [331816, 146580]
economy : 6784370567, 176, 1, [447630, 295686]
economy : 3656919398, 62, 4, [447630, 562900]
economy : 8245428100, 181, 1, [233418, 519248]
economy : 9577034196, 153, 10, [406108, 533266]
luxury : 4547961088, 136, 4, [406108, 403444]
economy : 2204450169, 87, 0, [295686, 810268]
economy : 5802609610, 113, 2, [644760, 907409]
first : 6214831729, 89, 1, [519248, 585685]
business : 2459142681, 183, 2, [235132, 644760]
economy : 5124079841, 115, 5, [707326, 403444]
business : 8571223164, 143, 5, [907409, 132974]
economy : 7280892008, 104, 1, [406108, 575129]
economy : 1545241918, 190, 2, [672279, 873042]
business : 2899122928, 178, 1, [575129, 585685]
economy : 1080585224, 134, 2, [533266, 669372]
economy : 7702315996, 112, 3, [519248, 533266]
economy : 9335826190, 68, 1, [410850, 447630]
economy : 8177322866, 102, 0, [235132, 197919]
economy : 1129337352, 120, 2, [810268, 233418]
economy : 8779554932, 159, 4, [233418, 447630]
luxury : 8663022152, 114, 8, [410850, 562900]
first : 3044801208, 75, 8, [447630, 440641]
economy : 2502082545, 163, 1, [447630, 440641]
luxury : 1707399945, 46, 5, [575129, 517157]
economy : 2043819050, 122, 1, [440641, 810268]
economy : 7998625613, 135, 1, [519248, 132974]
economy : 6915744366, 134, 2, [779397, 669372]
economy : 1153853700, 87, 0, [233418, 331816]
luxury : 6478717517, 94, 2, [873042, 562900]
economy : 9750551163, 100, 1, [644760, 779397]
luxury : 4136003670, 93, 0, [517157, 562900]
economy : 6873714256, 170, 4, [585685, 669372]
economy : 1104190270, 178, 6, [519248, 907409]
economy : 1791308486, 180, 3, [403444, 533266]
economy : 4635328100, 104, 10, [233418, 517157]
economy : 5661034518, 100, 9, [480887, 197919]
economy : 8761048809, 108, 1, [672279, 440641]
first : 4307027606, 194, 2, [810268, 233418]
economy : 7643922146, 98, 4, [672279, 440641]
economy : 5351427052, 131, 3, [132974, 480887]
first : 2652404710, 158, 2, [575129, 517157]
economy : 5647420423, 179, 2, [480887, 410850]
economy : 7234971576, 116, 1, [146580, 406108]
economy : 2134784850, 71, 1, [440641, 295686]
economy : 5713067907, 170, 1, [669372, 707326]
economy : 1695635069, 131, 0, [585685, 440641]
economy : 4442144737, 191, 1, [235132, 197919]
business : 5983542892, 183, 2, [403444, 233418]
luxury : 5094183383, 187, 4, [672279, 707326]
economy : 4846136829, 144, 2, [533266, 810268]
economy : 6456502147, 54, 4, [575129, 669372]
economy : 8754761255, 138, 2, [403444, 197919]
economy : 4324421623, 169, 0, [440641, 295686]
luxury : 1963355889, 170, 2, [810268, 907409]
first : 8809901414, 65, 1, [585685, 295686]
economy : 6015451762, 127, 2, [533266, 517157]
economy : 4364498998, 56, 1, [233418, 132974]
business : 1607195853, 98, 3, [480887, 669372]
first : 2056097203, 111, 9, [146580, 779397]
business : 4783496243, 67, 2, [533266, 235132]
economy : 3202170372, 118, 10, [519248, 295686]
economy : 2231127552, 167, 0, [330393, 331816]
business : 9415266975, 84, 1, [295686, 644760]
economy : 4971162425, 98, 1, [517157, 295686]
economy : 5058188571, 130, 4, [330393, 873042]
first : 8223764013, 52, 1, [779397, 233418]
economy : 5994790411, 108, 5, [669372, 197919]
business : 1443764768, 173, 1, [235132, 146580]
economy : 3283296408, 97, 0, [410850, 406108]
economy : 8232286426, 49, 0, [233418, 707326]
business : 1421860083, 95, 1, [873042, 132974]
economy : 2030366783, 79, 3, [907409, 146580]
economy : 4587047636, 119, 2, [873042, 233418]
economy : 1501357573, 130, 1, [440641, 907409]
economy : 6864752649, 73, 2, [707326, 447630]
first : 1023619690, 135, 1, [403444, 810268]
business : 9979630611, 140, 8, [644760, 406108]
economy : 8867030641, 115, 1, [575129, 517157]
economy : 2594289912, 157, 2, [331816, 907409]
economy : 7498119910, 118, 2, [480887, 440641]
economy : 3865318163, 152, 4, [197919, 779397]
economy : 2800056974, 59, 1, [235132, 585685]
first : 8522960414, 200, 5, [907409, 132974]
first : 9369233807, 200, 0, [403444, 810268]
economy : 2069268973, 114, 2, [331816, 233418]
economy : 6809601809, 143, 0, [907409, 197919]
economy : 2203753044, 43, 2, [644760, 707326]
economy : 1229946637, 105, 5, [132974, 707326]
business : 8152389141, 135, 4, [585685, 146580]
economy : 3934574866, 140, 1, [907409, 197919]
economy : 8022246813, 151, 2, [410850, 330393]
business : 9406531171, 146, 1, [519248, 907409]
economy : 9405793291, 62, 4, [707326, 146580]
first : 7501038635, 55, 1, [562900, 533266]
economy : 1067054958, 163, 0, [562900, 330393]
economy : 4512689276, 126, 3, [233418, 330393]
business : 3908531732, 40, 2, [480887, 585685]
business : 7002775582, 136, 4, [410850, 644760]
economy : 3437007938, 102, 2, [197919, 403444]
business : 2848044815, 149, 2, [146580, 907409]
economy : 8716594315, 128, 5, [517157, 480887]
luxury : 1596131424, 98, 0, [907409, 562900]
economy : 3781762784, 49, 3, [519248, 410850]
economy : 8024605057, 61, 2, [644760, 410850]
economy : 6241092526, 45, 1, [672279, 707326]
business : 4062325990, 173, 1, [810268, 447630]
economy : 7966701623, 91, 1, [779397, 672279]
economy : 1777984699, 175, 1, [672279, 132974]
economy : 1289735197, 107, 1, [519248, 779397]
economy : 6701184919, 49, 5, [235132, 146580]
first : 4648338259, 164, 3, [295686, 330393]
economy : 4330536791, 75, 1, [585685, 907409]
business : 5558917173, 157, 1, [907409, 132974]
economy : 6284185681, 142, 9, [132974, 295686]
economy : 7932292679, 199, 5, [146580, 585685]
economy : 4437365641, 191, 1, [295686, 480887]
economy : 8032479113, 158, 9, [295686, 410850]
economy : 7291776056, 51, 3, [331816, 197919]
economy : 5503620765, 129, 2, [669372, 403444]
economy : 1101507829, 146, 0, [233418, 132974]
economy : 9257486843, 141, 5, [440641, 197919]
business : 1727516357, 174, 2, [406108, 672279]
economy : 9414799312, 129, 2, [132974, 331816]
economy : 4069463045, 85, 3, [519248, 406108]
economy : 9884301447, 94, 0, [562900, 403444]
economy : 6382495844, 135, 2, [331816, 480887]
economy : 7944232683, 187, 3, [907409, 575129]
economy : 4791513407, 120, 1, [295686, 440641]
economy : 1840618742, 121, 10, [480887, 669372]
economy : 1670472224, 84, 2, [585685, 235132]
economy : 2793759837, 111, 1, [403444, 331816]
business : 7793937252, 145, 1, [233418, 585685]
business : 1397611360, 189, 6, [440641, 146580]
business : 1403290092, 157, 2, [779397, 146580]
luxury : 5771855543, 88, 2, [585685, 233418]
economy : 4574651171, 43, 0, [330393, 233418]
economy : 2212788203, 196, 5, [517157, 707326]
economy : 7455776407, 199, 2, [233418, 672279]
economy : 5020805735, 72, 1, [810268, 644760]
economy : 9918663976, 50, 2, [410850, 197919]
business : 2221184311, 120, 1, [517157, 810268]
economy : 4525515137, 144, 2, [480887, 235132]
business : 3789970322, 193, 3, [562900, 403444]
economy : 4338531028, 179, 1, [233418, 406108]
economy : 1107536744, 105, 1, [197919, 480887]
economy : 3461451856, 138, 2, [707326, 331816]
economy : 2348430775, 146, 1, [331816, 235132]
economy : 4650372497, 140, 1, [519248, 907409]
first : 8348663515, 150, 0, [406108, 447630]
economy : 7763439919, 187, 0, [533266, 519248]
economy : 3668087585, 90, 1, [440641, 575129]
economy : 1109852916, 176, 1, [233418, 331816]
economy : 1213836145, 164, 3, [146580, 517157]
first : 7875755851, 100, 3, [810268, 197919]
economy : 9800996764, 56, 10, [440641, 132974]
economy : 3288478323, 115, 5, [669372, 330393]
economy : 1613238313, 46, 2, [707326, 562900]
economy : 7178640170, 193, 7, [672279, 233418]
business : 4866645605, 113, 2, [331816, 562900]
economy : 9359396651, 199, 0, [644760, 410850]
business : 1912485522, 187, 2, [295686, 519248]
first : 7020921978, 170, 0, [146580, 562900]
business : 6988030275, 195, 3, [873042, 669372]
economy : 2707311887, 50, 6, [406108, 295686]
business : 5434478650, 188, 0, [330393, 403444]
economy : 7175653105, 166, 5, [406108, 707326]
first : 8641008784, 56, 3, [480887, 331816]
economy : 1181236814, 91, 9, [132974, 146580]
economy : 6607672770, 98, 0, [873042, 585685]
economy : 9731938471, 164, 3, [331816, 132974]
economy : 9604737029, 149, 1, [533266, 132974]
economy : 3735194554, 64, 1, [644760, 331816]
economy : 2596046180, 198, 1, [330393, 480887]
economy : 5165124304, 133, 2, [330393, 810268]
economy : 4156735191, 93, 9, [644760, 132974]
economy : 7280819072, 198, 1, [517157, 873042]
economy : 2499983160, 87, 1, [440641, 533266]
economy : 6956448953, 124, 5, [517157, 669372]
luxury : 8010490078, 118, 2, [447630, 585685]
business : 3661828928, 99, 1, [330393, 517157]
business : 2170255755, 132, 3, [233418, 585685]
economy : 5837513681, 141, 3, [644760, 669372]
business : 3285159887, 181, 1, [233418, 779397]
economy : 6108151866, 127, 2, [403444, 533266]
economy : 1693870402, 42, 2, [644760, 517157]
economy : 8377897101, 82, 2, [810268, 562900]
economy : 8079069036, 110, 1, [779397, 672279]
economy : 5142592123, 46, 1, [810268, 562900]
luxury : 9171365373, 171, 2, [779397, 447630]
economy : 9557592095, 49, 2, [406108, 562900]
economy : 1911348207, 47, 8, [132974, 672279]
economy : 1427399268, 101, 1, [672279, 132974]
business : 8069803174, 130, 3, [562900, 480887]
economy : 3745265481, 54, 0, [331816, 669372]
economy : 3577487739, 149, 7, [447630, 575129]
business : 9751592159, 180, 1, [575129, 447630]
business : 5848391547, 76, 2, [447630, 672279]
economy : 7981549676, 55, 3, [146580, 197919]
economy : 4240403356, 173, 1, [480887, 810268]
luxury : 5924154373, 43, 2, [146580, 644760]
business : 1164690039, 163, 0, [533266, 575129]
economy : 8600068797, 176, 1, [331816, 907409]
first : 6696527045, 111, 1, [669372, 810268]
business : 8960854673, 66, 1, [873042, 575129]
economy : 5897801365, 114, 1, [295686, 440641]
economy : 5126227482, 191, 2, [533266, 517157]
luxury : 6031342354, 99, 2, [233418, 873042]
economy : 6647003046, 64, 1, [295686, 480887]
economy : 9578765946, 101, 3, [132974, 517157]
economy : 2008833953, 50, 2, [132974, 873042]
economy : 3382012631, 154, 0, [403444, 132974]
economy : 5099617597, 168, 3, [197919, 810268]
business : 4746785712, 47, 1, [669372, 235132]
business : 8222196251, 169, 1, [644760, 406108]
economy : 3215693711, 68, 1, [440641, 707326]
economy : 4716359342, 75, 1, [480887, 672279]
economy : 4397689572, 163, 0, [406108, 669372]
economy : 1816339243, 134, 10, [519248, 295686]
economy : 8118450285, 194, 1, [146580, 406108]
economy : 5869508227, 107, 3, [562900, 907409]
economy : 5864859052, 139, 4, [480887, 233418]
economy : 3959780658, 184, 10, [585685, 907409]
first : 1303566631, 126, 5, [707326, 447630]
first : 1777996640, 144, 4, [672279, 707326]
business : 4399762919, 60, 2, [197919, 533266]
business : 4363273885, 102, 6, [146580, 132974]
economy : 4610030996, 47, 1, [562900, 575129]
first : 6785782352, 137, 2, [517157, 406108]
business : 3884992073, 192, 2, [132974, 146580]
business : 4396971339, 75, 2, [707326, 533266]
economy : 3041350072, 73, 4, [406108, 779397]
economy : 1866668781, 54, 5, [873042, 907409]
economy : 7144726406, 105, 1, [873042, 233418]
economy : 1492735306, 117, 0, [644760, 575129]
business : 9648848586, 134, 6, [235132, 406108]
economy : 2663001385, 188, 1, [197919, 669372]
business : 1327046432, 119, 5, [517157, 440641]
economy : 5906158743, 58, 2, [644760, 447630]
economy : 8583073083, 163, 1, [519248, 779397]
economy : 5902452271, 72, 2, [533266, 233418]
luxury : 9482438576, 60, 2, [519248, 331816]
economy : 1979634959, 190, 6, [440641, 585685]
economy : 2358082847, 126, 1, [233418, 403444]
business : 1117206191, 155, 1, [233418, 197919]
economy : 9915235709, 74, 2, [295686, 585685]
business : 6094213483, 48, 2, [146580, 295686]
economy : 4384784269, 173, 3, [480887, 330393]
business : 3117652937, 61, 0, [235132, 672279]
economy : 9974291130, 164, 1, [669372, 406108]
economy : 6920745578, 113, 1, [519248, 132974]
business : 4544406436, 114, 6, [873042, 447630]
first : 1719032933, 79, 3, [440641, 519248]
business : 9220124349, 73, 3, [330393, 585685]
economy : 7343314421, 179, 2, [810268, 132974]
economy : 8025774984, 118, 1, [533266, 669372]
economy : 3790777852, 160, 1, [406108, 480887]
economy : 7351389744, 155, 2, [575129, 779397]
economy : 4983214714, 113, 2, [197919, 533266]
economy : 2319158117, 127, 1, [669372, 406108]
business : 5116307495, 165, 7, [562900, 533266]
business : 9432119000, 52, 6, [146580, 533266]
economy : 8261679342, 195, 1, [810268, 873042]
economy : 2694323194, 45, 3, [295686, 330393]
economy : 1556016146, 178, 2, [672279, 235132]
business : 6792308992, 76, 5, [295686, 575129]
economy : 7865931401, 47, 2, [707326, 197919]
business : 9929267859, 48, 2, [235132, 330393]
economy : 9846634045, 184, 0, [406108, 146580]
economy : 9081375575, 87, 1, [403444, 146580]
business : 7056967902, 43, 4, [233418, 403444]
economy : 4848986242, 171, 1, [146580, 562900]
economy : 3392467682, 123, 0, [517157, 519248]
economy : 8890097636, 183, 3, [480887, 295686]
business : 6005715772, 103, 0, [707326, 810268]
economy : 5616061083, 67, 2, [907409, 295686]
economy : 2454898332, 198, 2, [517157, 644760]
economy : 8835770549, 43, 3, [447630, 440641]
first : 7404491956, 180, 2, [403444, 644760]
economy : 6412778559, 186, 1, [146580, 575129]
economy : 9911532925, 104, 1, [480887, 197919]
economy : 5772713198, 146, 1, [331816, 447630]
economy : 1445739157, 199, 2, [562900, 197919]
economy : 8784871005, 169, 8, [644760, 907409]
business : 3157258876, 122, 3, [585685, 403444]
economy : 3725133689, 138, 2, [575129, 146580]
business : 7359357115, 95, 1, [644760, 295686]
business : 9066723190, 126, 2, [585685, 672279]
economy : 8094775303, 185, 2, [644760, 585685]
economy : 6702457261, 99, 0, [295686, 707326]
economy : 2362172844, 130, 2, [330393, 562900]
economy : 2689526634, 172, 0, [132974, 707326]
economy : 9108674963, 68, 1, [403444, 585685]
business : 6628351727, 91, 0, [440641, 519248]
economy : 3245547186, 84, 0, [585685, 672279]
luxury : 6759141543, 138, 3, [519248, 533266]
economy : 1021428273, 64, 0, [197919, 330393]
economy : 6238898011, 181, 2, [331816, 447630]
economy : 2293615240, 61, 0, [233418, 873042]
business : 7040449368, 149, 2, [132974, 779397]
economy : 7764588458, 167, 0, [519248, 410850]
business : 4908392611, 170, 7, [907409, 330393]
economy : 4700625301, 86, 1, [533266, 295686]
economy : 7768856412, 83, 0, [447630, 533266]
economy : 3934671562, 119, 1, [410850, 562900]
economy : 2613651296, 114, 10, [873042, 562900]
economy : 9670958951, 53, 0, [295686, 517157]
first : 2641117219, 126, 1, [330393, 672279]
economy : 4705777682, 133, 1, [197919, 406108]
first : 9788199563, 48, 4, [669372, 235132]
economy : 6719251531, 50, 3, [146580, 669372]
economy : 9004757058, 122, 1, [810268, 644760]
economy : 3615736853, 43, 2, [197919, 907409]
economy : 3267428558, 61, 3, [146580, 410850]
business : 2890895301, 64, 3, [669372, 235132]
economy : 7416104606, 124, 1, [779397, 873042]
economy : 3878478289, 100, 6, [132974, 330393]
business : 4470678390, 187, 9, [873042, 907409]
economy : 6529284391, 101, 1, [406108, 907409]
economy : 1726158743, 115, 4, [132974, 707326]
luxury : 3718942343, 134, 2, [330393, 779397]
first : 7746500109, 165, 2, [447630, 672279]
economy : 6423769565, 143, 1, [146580, 672279]
economy : 5590490768, 40, 2, [575129, 410850]
economy : 6029916688, 116, 0, [873042, 779397]
economy : 9866065694, 95, 0, [669372, 873042]
economy : 5117830125, 149, 2, [146580, 440641]
economy : 3437863562, 166, 2, [575129, 779397]
economy : 4567341408, 108, 5, [907409, 410850]
economy : 5375650736, 103, 2, [533266, 403444]
economy : 2548367509, 52, 7, [669372, 707326]
economy : 2933837140, 193, 3, [672279, 907409]
business : 4238050174, 72, 6, [644760, 533266]
economy : 3079386993, 79, 2, [480887, 562900]
first : 8382566880, 125, 1, [707326, 779397]
economy : 5778253605, 54, 1, [672279, 330393]
luxury : 5433415001, 180, 0, [575129, 519248]
economy : 4152161614, 192, 2, [669372, 779397]
economy : 6500738846, 55, 1, [235132, 707326]
first : 5476571839, 158, 2, [406108, 644760]
economy : 1108438936, 120, 1, [132974, 410850]
business : 5838447865, 80, 2, [403444, 873042]
economy : 9676978172, 103, 1, [672279, 406108]
economy : 9575354879, 52, 2, [907409, 146580]
economy : 1917215275, 182, 5, [517157, 519248]
economy : 7503606096, 121, 2, [330393, 519248]
economy : 1089005596, 158, 3, [779397, 410850]
economy : 6706879814, 43, 4, [330393, 707326]
first : 5823849258, 68, 1, [330393, 669372]
business : 3852792129, 77, 1, [197919, 295686]
business : 2759776190, 160, 1, [873042, 810268]
economy : 9214259269, 150, 0, [907409, 873042]
economy : 6879907978, 102, 1, [644760, 447630]
first : 4130542622, 153, 2, [233418, 810268]
economy : 4418515282, 185, 1, [519248, 233418]
business : 5043521607, 50, 10, [519248, 873042]
business : 5601674065, 97, 3, [585685, 233418]
economy : 5728941694, 124, 2, [517157, 672279]
economy : 4667000632, 116, 0, [235132, 517157]
economy : 4493291142, 65, 2, [406108, 410850]
economy : 4970768541, 88, 8, [585685, 907409]
economy : 6470572952, 188, 2, [235132, 810268]
economy : 7176221411, 184, 5, [907409, 331816]
economy : 9092764786, 161, 4, [644760, 907409]
business : 6074149455, 56, 0, [707326, 519248]
economy : 3439785156, 135, 2, [233418, 810268]
business : 3279996003, 56, 2, [197919, 644760]
economy : 5770102540, 120, 10, [403444, 669372]
economy : 7691849357, 175, 1, [447630, 873042]
economy : 8318621988, 148, 1, [644760, 669372]
business : 8893099413, 86, 2, [197919, 440641]
economy : 3571446809, 88, 0, [562900, 873042]
business : 1454096469, 171, 3, [810268, 707326]
economy : 3193493507, 97, 9, [519248, 331816]
business : 4088999208, 101, 0, [295686, 330393]
business : 3413275962, 101, 1, [480887, 644760]
economy : 2433812279, 139, 0, [132974, 440641]
economy : 9379393586, 165, 1, [907409, 533266]
business : 3028229682, 118, 0, [562900, 447630]
business : 2937121837, 157, 2, [440641, 132974]
business : 3936325463, 115, 8, [403444, 295686]
first : 1070736639, 185, 0, [779397, 907409]
business : 8126172189, 200, 2, [440641, 233418]
economy : 8159583982, 74, 2, [295686, 669372]
economy : 3341227702, 74, 1, [873042, 331816]
business : 4947878768, 129, 2, [873042, 779397]
economy : 5484412055, 110, 2, [907409, 146580]
economy : 1261172394, 179, 2, [295686, 410850]
economy : 9190578163, 155, 8, [406108, 480887]
economy : 3407606215, 88, 1, [519248, 707326]
economy : 8737112776, 122, 2, [447630, 233418]
economy : 2405267428, 130, 1, [235132, 519248]
economy : 4417109730, 87, 0, [197919, 873042]
economy : 1582867011, 51, 10, [779397, 146580]
economy : 4704049256, 141, 3, [403444, 707326]
business : 2920550396, 75, 1, [403444, 519248]
economy : 6211598263, 184, 3, [406108, 410850]
economy : 7399145432, 162, 2, [644760, 331816]
first : 1422799525, 101, 4, [197919, 331816]
business : 8260140892, 173, 1, [403444, 233418]
economy : 9333575654, 146, 2, [585685, 197919]
business : 7288823396, 65, 2, [331816, 330393]
economy : 4987886883, 128, 9, [197919, 519248]
economy : 1542653669, 55, 2, [517157, 672279]
economy : 3482956543, 73, 1, [235132, 575129]
business : 6250261884, 139, 1, [295686, 331816]
economy : 2593471169, 144, 2, [873042, 575129]
economy : 2058822624, 124, 1, [707326, 132974]
economy : 7283600995, 127, 0, [669372, 403444]
economy : 8471617417, 183, 4, [447630, 235132]
economy : 5098344570, 175, 2, [672279, 907409]
economy : 5177147508, 63, 2, [519248, 295686]
first : 6482506603, 138, 1, [197919, 562900]
economy : 3674415390, 193, 1, [517157, 533266]
economy : 3087412796, 78, 2, [440641, 330393]
economy : 9617800129, 151, 2, [907409, 533266]
economy : 4174318022, 48, 3, [132974, 517157]
economy : 1903963140, 192, 2, [235132, 146580]
economy : 4915695335, 59, 1, [295686, 873042]
business : 9296446858, 80, 8, [331816, 644760]
economy : 9983110046, 197, 1, [331816, 585685]
economy : 2830169568, 150, 0, [132974, 707326]
economy : 4020916041, 100, 3, [403444, 235132]
economy : 8554098827, 182, 0, [410850, 585685]
