5 49 3304
9216 4869 11016 94860 5424
hub : 316949, -3090, -12445, 43.34, 195900, 2
hub : 833316, -16849, -10979, 60.61, 219900, 5
hub : 191668, -27609, -6563, 47.08, 230700, 4
hub : 795259, -37598, 1392, 34.87, 164700, 3
hub : 404751, -47785, 3873, 36.08, 290400, 4
major : 897261, -27157, 240, 51.37, 155250, 1
major : 288849, -23133, -8983, 74.25, 244500, 3
major : 781277, -33749, -4294, 69.08, 244250, 2
major : 570236, -42130, -7083, 50.16, 213500, 1
major : 617372, -43706, -445, 59.84, 203750, 3
major : 375274, -42675, 5738, 55.77, 185250, 1
major : 173972, -55142, -1674, 49.17, 245750, 2
major : 444383, -51374, 11716, 49.94, 248500, 2
regional : 914675, -3485, -15511, 95.92, 127800, 2
regional : 755354, -15280, -10567, 100.1, 104000, 1
regional : 142714, -15888, -13544, 82.39, 144600, 2
regional : 365029, -16708, -14518, 76.34, 157200, 1
regional : 972043, -27206, -4366, 70.51, 141400, 1
regional : 980605, -38976, 1625, 95.48, 109400, 2
regional : 837315, -36390, 3038, 95.04, 181400, 2
regional : 649427, -35474, 2564, 109.34, 182200, 1
regional : 435391, -38177, 2452, 77.88, 196200, 1
regional : 964882, -46506, 2909, 81.29, 114600, 2
regional : 725527, -45720, 4966, 76.67, 191800, 1
regional : 512913, -47680, 2746, 98.56, 100000, 2
regional : 924708, -27641, -986, 93.17, 113600, 2
regional : 385635, -26893, 3378, 108.13, 124800, 1
regional : 143309, -29916, 337, 73.37, 152000, 1
regional : 337974, -21966, -11165, 70.84, 132000, 2
regional : 132712, -24904, -11267, 103.07, 138600, 2
regional : 872454, -31343, -3257, 95.37, 140600, 1
regional : 109525, -35154, -1828, 96.03, 124600, 2
regional : 488321, -32835, -4106, 98.56, 173200, 1
regional : 971346, -41269, -8763, 88.44, 174400, 1
regional : 344008, -39611, -8503, 96.14, 123800, 2
regional : 407024, -44189, -5668, 85.69, 163800, 2
regional : 572330, -44565, 264, 75.9, 177200, 1
regional : 995392, -42660, 2167, 69.19, 195200, 1
regional : 630267, -43200, 5384, 88.88, 109000, 1
regional : 927612, -43973, 9110, 106.7, 120200, 1
regional : 249531, -43490, 4214, 74.03, 100000, 2
regional : 372123, -42395, 7013, 98.78, 144800, 1
regional : 700200, -55802, -356, 90.64, 188800, 1
regional : 829017, -55697, -1446, 95.15, 183200, 1
regional : 856635, -52570, -1400, 93.83, 152800, 2
regional : 100921, -52691, -4616, 89.21, 152200, 1
regional : 986300, -50839, 12419, 101.2, 175000, 2
regional : 838018, -49369, 14450, 71.28, 177800, 2
regional : 559785, -53848, 9186, 88.88, 154000, 2
economy : 3477962710, 172, 0, [316949, 404751]
economy : 1804632075, 67, 1, [833316, 316949]
economy : 3137098624, 141, 1, [795259, 833316]
economy : 9309130184, 160, 3, [191668, 316949]
economy : 6924892297, 141, 3, [833316, 316949]
business : 5543602475, 44, 3, [404751, 833316]
economy : 7107009607, 77, 1, [316949, 795259]
business : 1035589116, 151, 1, [316949, 404751]
business : 1726927587, 176, 2, [833316, 191668]
economy : 9908575729, 200, 5, [404751, 795259]
economy : 2963687705, 194, 4, [833316, 316949]
economy : 3559590712, 136, 2, [795259, 316949]
economy : 9426106898, 114, 3, [191668, 795259]
economy : 8600047138, 102, 4, [191668, 795259]
economy : 6511748238, 137, 2, [833316, 404751]
economy : 2966335106, 64, 1, [404751, 833316]
business : 7931358449, 55, 3, [404751, 191668]
business : 8784410082, 66, 2, [795259, 191668]
economy : 5317181864, 121, 6, [795259, 833316]
economy : 6725562021, 107, 0, [316949, 404751]
business : 1542244980, 85, 3, [316949, 833316]
economy : 1546949150, 187, 2, [833316, 316949]
economy : 2570907735, 119, 6, [833316, 316949]
business : 1378571801, 195, 1, [795259, 404751]
economy : 9699412405, 60, 0, [191668, 833316]
economy : 8342810939, 125, 5, [404751, 191668]
economy : 4685975550, 159, 5, [833316, 795259]
economy : 5122033827, 134, 3, [404751, 795259]
economy : 6902705483, 120, 3, [795259, 833316]
economy : 9151941732, 180, 2, [316949, 833316]
economy : 3332014787, 63, 7, [316949, 795259]
business : 1319661712, 145, 0, [191668, 404751]
economy : 3236066242, 101, 2, [191668, 795259]
business : 6519885576, 103, 4, [404751, 191668]
business : 2667147667, 116, 3, [795259, 404751]
economy : 6507562825, 43, 4, [404751, 833316]
economy : 5918898106, 127, 2, [833316, 316949]
economy : 2522760435, 85, 0, [316949, 404751]
economy : 2900055887, 54, 8, [833316, 404751]
economy : 5215307517, 181, 0, [404751, 316949]
economy : 7868321477, 189, 1, [316949, 833316]
business : 5922189241, 86, 6, [316949, 795259]
economy : 8755267161, 168, 8, [833316, 316949]
first : 3346416602, 111, 1, [316949, 404751]
economy : 6772842457, 83, 2, [795259, 404751]
business : 7891754838, 158, 10, [795259, 833316]
economy : 1105159133, 193, 0, [316949, 795259]
economy : 7039679060, 150, 1, [795259, 404751]
economy : 6086991597, 136, 1, [191668, 833316]
economy : 1709479218, 188, 0, [833316, 316949]
economy : 2624606191, 129, 0, [191668, 795259]
economy : 6194186315, 110, 1, [191668, 316949]
economy : 1204522079, 163, 1, [191668, 316949]
business : 2219523916, 166, 2, [795259, 404751]
economy : 6437905667, 144, 1, [833316, 316949]
business : 4857453506, 107, 2, [833316, 795259]
economy : 1266553382, 65, 6, [404751, 316949]
business : 2757350042, 168, 4, [316949, 191668]
economy : 5248660171, 166, 1, [404751, 795259]
business : 4804507502, 105, 8, [191668, 833316]
economy : 9079646677, 103, 1, [833316, 191668]
business : 8256975788, 44, 2, [833316, 316949]
business : 7154724215, 191, 2, [404751, 191668]
economy : 6385068284, 59, 1, [316949, 191668]
economy : 5372259101, 162, 1, [833316, 191668]
business : 5478340550, 180, 1, [795259, 191668]
business : 9258660188, 136, 3, [833316, 191668]
business : 1105414212, 112, 2, [833316, 316949]
economy : 5920339848, 150, 3, [833316, 795259]
economy : 3519695034, 128, 0, [833316, 795259]
economy : 1642874612, 71, 1, [191668, 404751]
economy : 4263682028, 56, 0, [795259, 833316]
economy : 1224346578, 51, 3, [316949, 833316]
business : 2091377228, 51, 2, [191668, 316949]
economy : 4292257001, 72, 7, [795259, 316949]
economy : 6598038102, 45, 1, [833316, 191668]
first : 1907935433, 177, 2, [404751, 795259]
economy : 6541003126, 160, 7, [833316, 316949]
business : 8566989923, 133, 1, [404751, 833316]
economy : 7843315396, 118, 2, [795259, 404751]
economy : 7711970806, 145, 0, [795259, 833316]
economy : 4090105096, 198, 2, [404751, 833316]
economy : 2056529230, 113, 0, [316949, 833316]
economy : 8866061335, 100, 6, [795259, 833316]
economy : 1842522930, 137, 2, [404751, 316949]
economy : 7961434839, 99, 3, [316949, 404751]
economy : 6912428008, 75, 1, [795259, 404751]
business : 7761619135, 122, 3, [191668, 795259]
economy : 4093446370, 144, 2, [316949, 404751]
economy : 2799342833, 197, 0, [404751, 833316]
economy : 4065369743, 123, 0, [404751, 191668]
business : 2887387473, 89, 0, [833316, 191668]
economy : 6649423569, 73, 2, [404751, 316949]
business : 6090882774, 193, 9, [404751, 316949]
business : 2996167736, 87, 2, [833316, 404751]
business : 3632868424, 69, 0, [795259, 316949]
economy : 4653537839, 136, 0, [191668, 795259]
economy : 8074759751, 139, 3, [833316, 316949]
business : 4053026672, 61, 0, [795259, 191668]
economy : 6866570582, 106, 7, [795259, 191668]
economy : 2653926388, 115, 1, [316949, 833316]
economy : 5263871975, 198, 2, [191668, 404751]
economy : 5204351683, 65, 2, [191668, 316949]
business : 4071593674, 187, 1, [191668, 316949]
business : 6815478352, 147, 3, [191668, 833316]
economy : 9824479104, 121, 0, [833316, 795259]
business : 8677858764, 79, 1, [795259, 404751]
economy : 9372683380, 110, 3, [191668, 404751]
economy : 8728162489, 192, 0, [795259, 191668]
economy : 5247413052, 68, 1, [795259, 833316]
economy : 2039542405, 58, 0, [833316, 795259]
business : 2324239505, 98, 1, [316949, 795259]
economy : 9174908199, 125, 2, [404751, 191668]
economy : 7061760728, 142, 0, [404751, 795259]
economy : 7233391134, 194, 4, [404751, 795259]
economy : 5765454966, 84, 0, [191668, 795259]
economy : 4922742208, 130, 3, [191668, 833316]
economy : 6152350225, 171, 1, [191668, 833316]
economy : 8391250361, 166, 1, [191668, 795259]
economy : 6068856811, 73, 2, [316949, 795259]
economy : 7122413666, 187, 4, [404751, 316949]
economy : 3198997029, 168, 1, [316949, 191668]
economy : 4123739995, 69, 3, [404751, 316949]
economy : 5300448081, 72, 0, [404751, 191668]
economy : 7726860893, 115, 2, [833316, 404751]
economy : 5794184158, 169, 1, [404751, 833316]
business : 7209364965, 102, 4, [833316, 191668]
business : 1565192903, 91, 2, [191668, 404751]
economy : 5997849871, 74, 2, [795259, 404751]
economy : 3125399543, 112, 0, [316949, 404751]
economy : 6381148870, 178, 4, [191668, 833316]
economy : 5560488489, 131, 0, [833316, 404751]
business : 3522734368, 152, 0, [191668, 795259]
economy : 7323458144, 178, 1, [833316, 795259]
economy : 6314140651, 118, 4, [795259, 191668]
economy : 1144525929, 108, 1, [795259, 833316]
business : 5326748712, 200, 3, [316949, 404751]
economy : 4310003153, 91, 2, [316949, 404751]
business : 3847307463, 187, 2, [795259, 404751]
economy : 3660162888, 194, 1, [191668, 795259]
business : 6483350648, 134, 0, [191668, 404751]
economy : 3392381222, 80, 3, [404751, 833316]
business : 9010128291, 96, 4, [404751, 833316]
economy : 8144586290, 54, 2, [316949, 795259]
economy : 7252305795, 144, 2, [316949, 833316]
economy : 9097127047, 122, 1, [404751, 191668]
economy : 1937567019, 88, 0, [795259, 316949]
economy : 1741201150, 64, 2, [316949, 833316]
economy : 4386454869, 99, 8, [316949, 833316]
business : 5410702708, 153, 0, [833316, 191668]
economy : 2011346479, 108, 3, [191668, 833316]
business : 4134457392, 104, 2, [795259, 404751]
economy : 5662787021, 121, 0, [404751, 191668]
economy : 6344261122, 147, 10, [833316, 191668]
economy : 1413530005, 89, 2, [795259, 316949]
economy : 9048138714, 172, 2, [316949, 404751]
economy : 8061663335, 197, 6, [833316, 795259]
economy : 2362409205, 168, 1, [191668, 833316]
economy : 9856560593, 129, 4, [404751, 191668]
economy : 5960980498, 193, 3, [404751, 795259]
economy : 4832280778, 120, 1, [404751, 316949]
economy : 1360000143, 192, 2, [191668, 833316]
economy : 1049698558, 175, 0, [316949, 833316]
economy : 2669290774, 153, 8, [795259, 833316]
business : 2182242872, 169, 2, [404751, 795259]
business : 3444730754, 94, 2, [833316, 191668]
economy : 7900405340, 197, 0, [833316, 404751]
economy : 1303294861, 80, 2, [316949, 191668]
economy : 7934063983, 156, 1, [316949, 404751]
economy : 8404436008, 69, 1, [191668, 404751]
business : 5226207699, 183, 6, [191668, 316949]
business : 2905433099, 98, 2, [404751, 795259]
economy : 6678814840, 154, 2, [833316, 316949]
economy : 2023816016, 51, 2, [404751, 316949]
economy : 8698956295, 105, 5, [191668, 833316]
business : 3293211279, 199, 10, [404751, 316949]
economy : 6332718123, 137, 2, [316949, 191668]
economy : 4255544922, 104, 9, [404751, 191668]
business : 1660258406, 50, 5, [404751, 833316]
economy : 6425826859, 135, 2, [795259, 833316]
business : 3967008962, 146, 3, [404751, 833316]
economy : 2547121540, 124, 2, [833316, 795259]
economy : 3127840040, 187, 3, [316949, 833316]
economy : 3743484447, 53, 0, [833316, 316949]
business : 1962940054, 131, 4, [404751, 191668]
economy : 4926005211, 114, 2, [795259, 191668]
economy : 5645562139, 68, 2, [316949, 404751]
economy : 7657402570, 93, 3, [191668, 795259]
economy : 4818832526, 58, 2, [316949, 191668]
economy : 2092130979, 92, 1, [316949, 833316]
business : 7162777686, 106, 2, [191668, 833316]
economy : 7194708523, 161, 0, [833316, 795259]
business : 1005263946, 168, 3, [191668, 404751]
economy : 5052726545, 79, 2, [795259, 404751]
economy : 4908827030, 181, 1, [404751, 191668]
economy : 5910968454, 98, 2, [795259, 833316]
economy : 4188525692, 78, 2, [795259, 316949]
business : 8703174398, 175, 2, [795259, 404751]
business : 5767281056, 200, 1, [191668, 404751]
business : 2982433942, 188, 9, [795259, 316949]
business : 7453925887, 153, 6, [191668, 795259]
business : 8019215115, 65, 1, [404751, 316949]
economy : 8624137390, 88, 1, [316949, 191668]
economy : 9359029704, 116, 3, [833316, 795259]
economy : 8150986521, 84, 1, [404751, 833316]
business : 2674400885, 82, 2, [404751, 191668]
economy : 1570178999, 151, 3, [795259, 316949]
economy : 6069501583, 173, 1, [191668, 404751]
business : 3219040845, 85, 1, [833316, 404751]
business : 7428957009, 70, 2, [191668, 404751]
economy : 6391128338, 68, 1, [191668, 795259]
economy : 6191689483, 43, 1, [404751, 191668]
business : 7827381306, 73, 1, [191668, 316949]
economy : 4750145184, 95, 2, [404751, 795259]
economy : 6641919121, 70, 10, [316949, 795259]
economy : 9816195144, 79, 1, [191668, 833316]
economy : 9998693556, 168, 1, [833316, 191668]
economy : 5747582026, 117, 4, [191668, 404751]
business : 6977662892, 55, 2, [191668, 404751]
business : 5894431284, 170, 5, [404751, 316949]
economy : 9353358673, 99, 2, [795259, 316949]
economy : 3055155602, 198, 1, [316949, 833316]
economy : 7551764749, 44, 0, [191668, 404751]
economy : 3239333194, 102, 0, [316949, 833316]
economy : 3012153015, 137, 8, [316949, 404751]
economy : 9532266701, 159, 5, [833316, 191668]
business : 8004674385, 193, 9, [191668, 833316]
economy : 1084186233, 193, 0, [404751, 316949]
economy : 2454100689, 81, 2, [316949, 404751]
economy : 2365449866, 63, 2, [833316, 191668]
economy : 8537209320, 83, 1, [316949, 404751]
economy : 6993358468, 143, 1, [191668, 404751]
economy : 7205983261, 105, 9, [795259, 833316]
economy : 3436090011, 167, 2, [316949, 191668]
economy : 6145547482, 117, 2, [316949, 191668]
economy : 8362584025, 128, 10, [833316, 316949]
economy : 5780313604, 63, 2, [795259, 316949]
business : 3858037561, 170, 1, [833316, 191668]
economy : 1725950251, 143, 0, [833316, 404751]
economy : 7578991314, 42, 0, [316949, 795259]
economy : 6341035305, 189, 2, [404751, 795259]
economy : 1958064174, 92, 9, [833316, 795259]
business : 5634183841, 131, 1, [795259, 404751]
economy : 8828754709, 172, 9, [404751, 191668]
economy : 1639900373, 155, 2, [404751, 795259]
economy : 4184385206, 126, 2, [404751, 316949]
business : 4121416740, 79, 1, [833316, 191668]
business : 4733277914, 123, 0, [833316, 404751]
business : 8788995703, 72, 1, [404751, 191668]
business : 1380532536, 162, 2, [191668, 795259]
economy : 8270239758, 72, 2, [833316, 316949]
economy : 1198298391, 43, 2, [191668, 795259]
economy : 2952740090, 105, 0, [316949, 191668]
economy : 5092321409, 59, 3, [404751, 833316]
business : 4831381756, 62, 1, [191668, 795259]
economy : 2956995901, 198, 6, [795259, 191668]
economy : 4421191118, 138, 0, [404751, 316949]
economy : 3781626856, 156, 0, [191668, 316949]
business : 7239335607, 180, 2, [833316, 795259]
economy : 8276878666, 154, 10, [404751, 191668]
economy : 2815270128, 112, 0, [191668, 404751]
economy : 8931971513, 152, 1, [833316, 795259]
economy : 2051159847, 113, 1, [795259, 833316]
first : 6412927018, 167, 3, [316949, 795259]
economy : 1549012355, 182, 6, [795259, 316949]
economy : 5823486228, 48, 1, [316949, 191668]
economy : 1891645930, 80, 2, [795259, 191668]
economy : 9936494154, 163, 1, [795259, 316949]
business : 2299066627, 50, 0, [795259, 191668]
economy : 6975632881, 79, 1, [404751, 795259]
business : 1518078567, 45, 1, [404751, 191668]
business : 3421753931, 93, 2, [404751, 191668]
economy : 9879545974, 188, 2, [191668, 795259]
economy : 8826289151, 152, 5, [191668, 404751]
economy : 6885260114, 60, 1, [795259, 833316]
business : 9480278110, 81, 5, [316949, 833316]
economy : 2622087008, 192, 2, [316949, 833316]
business : 8106796756, 183, 2, [316949, 833316]
economy : 7787527869, 158, 1, [795259, 316949]
business : 6905746864, 163, 1, [795259, 316949]
economy : 6802318410, 81, 4, [316949, 833316]
economy : 6624357456, 87, 4, [404751, 833316]
economy : 5737036317, 160, 0, [316949, 191668]
business : 1324617799, 130, 6, [795259, 316949]
economy : 8766189795, 154, 6, [833316, 191668]
economy : 6162847125, 143, 1, [833316, 316949]
economy : 5895944798, 195, 1, [191668, 833316]
economy : 7218387267, 166, 1, [191668, 316949]
economy : 2505110711, 136, 1, [833316, 316949]
business : 3499046986, 197, 0, [404751, 191668]
economy : 4774094581, 93, 3, [191668, 833316]
economy : 6531980428, 72, 1, [316949, 833316]
business : 5469656576, 170, 1, [191668, 833316]
economy : 8451178301, 170, 1, [833316, 191668]
business : 7369014949, 151, 1, [833316, 191668]
economy : 8450356130, 154, 2, [833316, 191668]
business : 9547761367, 100, 1, [191668, 833316]
economy : 8682572099, 195, 1, [795259, 191668]
business : 9679622714, 196, 1, [795259, 833316]
economy : 3972543594, 197, 4, [316949, 404751]
business : 4074628247, 136, 2, [316949, 404751]
business : 8772921284, 160, 0, [191668, 404751]
business : 2033410702, 73, 2, [795259, 404751]
economy : 9378174467, 82, 0, [316949, 404751]
economy : 9090182809, 177, 5, [316949, 795259]
economy : 5146444544, 40, 0, [191668, 316949]
business : 5260627474, 61, 1, [404751, 833316]
economy : 6211405885, 51, 3, [404751, 833316]
business : 6527099481, 82, 1, [191668, 316949]
economy : 2059782282, 171, 10, [191668, 795259]
economy : 9898060972, 189, 1, [404751, 833316]
economy : 5718771587, 148, 2, [404751, 316949]
economy : 7387999792, 88, 10, [795259, 833316]
economy : 6749517739, 44, 4, [404751, 795259]
economy : 5762711784, 124, 1, [404751, 833316]
economy : 6470397404, 149, 0, [404751, 316949]
economy : 4147730347, 130, 1, [795259, 833316]
economy : 3256073634, 78, 0, [191668, 833316]
economy : 1171221032, 167, 4, [795259, 404751]
business : 7040592465, 80, 3, [316949, 833316]
economy : 1987919616, 76, 1, [191668, 316949]
economy : 7326565356, 167, 1, [404751, 191668]
economy : 7841494551, 157, 1, [191668, 316949]
business : 3560905842, 69, 2, [795259, 404751]
economy : 4944940143, 60, 5, [316949, 795259]
economy : 4772641670, 64, 0, [191668, 404751]
economy : 4787451272, 122, 0, [795259, 833316]
business : 1951871700, 88, 1, [795259, 404751]
economy : 9971469161, 167, 2, [795259, 833316]
economy : 7638492341, 57, 2, [191668, 404751]
economy : 6249733746, 79, 0, [795259, 316949]
business : 1897229227, 108, 2, [404751, 795259]
economy : 4298024087, 117, 1, [316949, 191668]
economy : 1005142272, 75, 2, [833316, 316949]
business : 3049261366, 179, 1, [404751, 795259]
economy : 6392167207, 192, 2, [191668, 316949]
economy : 5875989650, 117, 0, [404751, 316949]
business : 9588262865, 200, 5, [795259, 404751]
economy : 5408700859, 154, 3, [404751, 316949]
economy : 1058306803, 69, 4, [404751, 191668]
business : 2629558125, 161, 6, [404751, 795259]
economy : 1500044083, 59, 2, [404751, 795259]
economy : 6179813349, 70, 3, [833316, 191668]
economy : 3017645804, 77, 2, [316949, 795259]
business : 4601257133, 46, 9, [191668, 795259]
economy : 8674543890, 56, 0, [404751, 833316]
economy : 7980009010, 120, 0, [191668, 404751]
economy : 3641544142, 75, 0, [795259, 316949]
economy : 6873900174, 161, 3, [191668, 833316]
business : 9461172497, 73, 2, [404751, 191668]
economy : 4740948098, 148, 1, [404751, 191668]
economy : 3961622566, 94, 2, [833316, 795259]
economy : 3750636010, 192, 3, [833316, 191668]
economy : 8941538126, 180, 0, [795259, 404751]
business : 9783185503, 64, 1, [795259, 833316]
economy : 8590121960, 60, 3, [316949, 833316]
economy : 7932614957, 51, 0, [404751, 795259]
economy : 6201447964, 190, 4, [795259, 191668]
economy : 7848095417, 140, 2, [404751, 795259]
business : 9247848699, 163, 1, [316949, 795259]
economy : 9951234687, 121, 1, [833316, 795259]
business : 1159447949, 163, 5, [833316, 191668]
economy : 7201823362, 135, 2, [795259, 404751]
business : 1949568788, 124, 7, [191668, 833316]
economy : 7667414423, 89, 1, [795259, 316949]
economy : 1697424379, 180, 0, [191668, 316949]
economy : 2813347547, 99, 8, [316949, 404751]
economy : 7123095499, 167, 5, [404751, 316949]
economy : 7647841481, 60, 0, [404751, 795259]
economy : 1140774421, 134, 1, [316949, 795259]
business : 4876427366, 98, 2, [316949, 404751]
economy : 8184981019, 115, 2, [795259, 404751]
economy : 2154065999, 54, 7, [404751, 833316]
economy : 3215029830, 69, 3, [316949, 191668]
economy : 6674324524, 184, 1, [833316, 404751]
economy : 9485089841, 106, 3, [795259, 316949]
economy : 3077575410, 75, 4, [795259, 833316]
economy : 1244845578, 189, 3, [833316, 316949]
economy : 6715302147, 196, 2, [404751, 316949]
economy : 9167946804, 195, 0, [404751, 316949]
economy : 5697835359, 131, 7, [404751, 316949]
economy : 5751869087, 118, 0, [191668, 795259]
economy : 7863607150, 158, 1, [833316, 404751]
economy : 8146392387, 84, 0, [833316, 191668]
economy : 7448950608, 150, 5, [795259, 191668]
economy : 9433699661, 142, 3, [795259, 316949]
business : 9708818041, 61, 2, [404751, 316949]
economy : 8502625546, 86, 5, [191668, 404751]
business : 2554736432, 43, 0, [833316, 795259]
business : 7596032212, 105, 8, [316949, 795259]
economy : 9397223442, 74, 2, [795259, 833316]
economy : 2556474478, 110, 0, [191668, 795259]
business : 5800362755, 140, 9, [404751, 795259]
economy : 7513468111, 73, 1, [316949, 191668]
business : 3991781384, 116, 0, [316949, 795259]
economy : 5542544525, 67, 0, [316949, 795259]
economy : 3919109555, 57, 3, [404751, 833316]
economy : 7146582941, 58, 1, [191668, 833316]
business : 8844384634, 51, 1, [316949, 833316]
business : 5027168214, 65, 1, [795259, 191668]
business : 6071541078, 104, 5, [795259, 833316]
economy : 3012754763, 106, 1, [316949, 404751]
economy : 6733215043, 58, 1, [795259, 191668]
economy : 6479632537, 192, 0, [795259, 316949]
business : 4371661774, 187, 1, [833316, 316949]
economy : 6463966050, 57, 1, [404751, 795259]
business : 7459551919, 177, 0, [795259, 833316]
business : 3538850704, 163, 2, [316949, 191668]
business : 4061029841, 129, 7, [795259, 833316]
economy : 4732312319, 181, 8, [795259, 833316]
economy : 2475907374, 52, 2, [316949, 404751]
economy : 9255476669, 175, 1, [404751, 833316]
economy : 9873652686, 46, 2, [833316, 316949]
economy : 5754355448, 142, 3, [191668, 795259]
economy : 4337383054, 139, 0, [795259, 833316]
economy : 8896246570, 60, 2, [191668, 404751]
economy : 5597568873, 136, 2, [795259, 316949]
economy : 8852467887, 169, 4, [833316, 191668]
business : 3345637126, 100, 7, [404751, 833316]
