1 59572 4228
12402 6075 10332 100980 5264
hub : 905563, 295081, 1684131, 65.01, 181800, 5
hub : 426835, 369884, 1597377, 59.95, 170400, 5
hub : 228177, 298850, 1577308, 47.3, 201300, 3
hub : 206454, 288568, 1579053, 47.63, 182100, 4
hub : 526089, 375125, 1645132, 53.24, 277800, 5
hub : 607481, 380656, 1613923, 45.54, 252000, 3
hub : 430678, 389376, 1619148, 61.6, 284100, 2
hub : 494168, 367525, 1632291, 33.33, 165900, 2
hub : 176852, 346649, 1650827, 34.32, 234300, 5
hub : 114421, 343190, 1661473, 56.65, 287700, 2
hub : 837214, 380133, 1603642, 59.4, 289800, 2
hub : 904206, 366811, 1652461, 38.72, 267000, 4
hub : 577460, 369624, 1664237, 55.88, 226800, 3
hub : 250700, 356486, 1665403, 56.87, 234300, 2
hub : 958815, 293432, 1589216, 33.33, 167400, 5
hub : 357624, 357212, 1574633, 56.32, 248100, 2
hub : 275983, 370108, 1571612, 64.68, 242400, 3
hub : 933229, 380903, 1565527, 52.91, 282000, 3
hub : 417179, 283288, 1587755, 42.35, 238800, 3
hub : 450018, 285727, 1670625, 54.01, 284700, 2
hub : 541641, 332368, 1669860, 33.88, 239400, 5
hub : 813480, 344181, 1675203, 42.9, 297000, 2
hub : 848058, 269808, 1615115, 61.27, 237900, 2
hub : 808104, 259973, 1607423, 42.57, 288900, 3
hub : 678470, 288520, 1644024, 55.66, 186900, 2
hub : 517986, 274899, 1624930, 48.73, 156000, 2
hub : 895840, 262563, 1622269, 56.21, 232500, 5
hub : 200777, 251580, 1628333, 49.61, 294300, 3
hub : 545625, 336402, 1682745, 54.34, 213600, 4
hub : 842967, 333862, 1693376, 52.25, 225600, 4
hub : 612467, 325761, 1703639, 44.44, 222600, 5
hub : 686474, 518289, 1634792, 58.85, 168600, 5
hub : 112608, 530002, 1634066, 35.31, 264300, 5
hub : 369169, 505402, 1632955, 40.48, 187200, 3
hub : 631679, 513738, 1624729, 38.39, 208800, 5
hub : 773323, 533893, 1643669, 61.49, 196800, 3
hub : 725814, 494470, 1640181, 49.61, 222000, 2
hub : 497011, 507106, 1643737, 40.92, 150600, 3
hub : 294632, 515270, 1652858, 64.9, 285600, 5
hub : 465606, 528432, 1654498, 43.78, 202500, 5
hub : 397237, 521590, 1665580, 63.91, 289800, 4
hub : 478816, 498406, 1621396, 34.32, 246300, 5
hub : 489863, 540154, 1661243, 40.92, 197100, 5
hub : 531536, 487299, 1651348, 65.45, 220500, 2
hub : 649216, 531424, 1668081, 62.26, 175500, 3
hub : 447189, 505745, 1657058, 57.53, 200100, 2
hub : 164360, 539665, 1625795, 35.75, 265200, 3
hub : 352311, 482897, 1632821, 61.82, 189000, 2
hub : 152497, 474977, 1652883, 49.83, 285600, 5
hub : 622098, 523779, 1643298, 40.37, 216300, 4
hub : 981297, 497244, 1665597, 40.59, 236700, 5
hub : 373294, 508391, 1673847, 56.1, 262200, 2
hub : 985287, 497604, 1679802, 45.98, 252600, 5
hub : 796475, 545113, 1645269, 44.77, 266100, 2
hub : 470651, 529772, 1623649, 55.11, 174600, 3
hub : 629939, 507592, 1616502, 50.16, 192900, 5
hub : 297008, 496473, 1608251, 35.42, 208800, 4
hub : 914283, 543943, 1635303, 42.79, 184800, 2
hub : 640572, 498543, 1650049, 62.7, 272700, 5
hub : 842903, 518556, 1614900, 55.99, 224700, 5
hub : 619876, 526260, 1606444, 55.88, 213000, 5
hub : 861613, 524817, 1676146, 35.53, 242400, 3
hub : 714459, 492930, 1630265, 62.92, 227400, 5
hub : 159615, 527931, 1595741, 52.03, 189600, 5
hub : 196396, 523495, 1585575, 51.04, 260100, 3
hub : 216445, 523234, 1687616, 63.14, 248100, 5
hub : 964178, 480924, 1642727, 55.22, 172200, 5
hub : 595996, 467467, 1639322, 50.38, 260700, 4
hub : 687410, 463907, 1628685, 38.72, 192900, 2
hub : 417750, 450539, 1625303, 42.68, 271800, 4
hub : 560549, 488820, 1618514, 55.22, 271500, 2
hub : 947251, 478695, 1609532, 44.0, 165000, 4
hub : 208071, 485077, 1662004, 44.88, 234600, 5
hub : 765244, 552593, 1657861, 64.35, 196500, 2
hub : 893960, 542387, 1673416, 61.27, 190800, 3
hub : 674761, 535124, 1613765, 34.65, 276600, 2
hub : 797672, 546578, 1615191, 41.36, 255000, 2
hub : 269337, 549679, 1603583, 62.37, 285600, 2
hub : 817373, 551615, 1668389, 46.64, 270000, 2
hub : 326975, 556477, 1678535, 58.96, 219600, 5
hub : 887265, 556647, 1616900, 33.77, 200400, 3
hub : 449124, 534391, 1681552, 48.07, 286800, 5
hub : 284729, 541980, 1691526, 65.23, 210900, 3
hub : 413211, 550091, 1626720, 37.07, 266100, 5
hub : 542895, 558753, 1635735, 35.09, 169500, 4
hub : 485087, 568186, 1641163, 61.82, 217500, 4
hub : 768122, 567993, 1629744, 48.51, 282600, 3
hub : 682782, 564958, 1671640, 61.82, 255600, 5
hub : 908649, 515543, 1681054, 42.68, 282600, 3
hub : 858976, 456965, 1640630, 35.86, 198300, 2
hub : 852739, 463766, 1648942, 45.76, 197400, 2
hub : 249183, 479834, 1623102, 44.33, 266700, 5
hub : 544225, 469149, 1614118, 50.82, 165000, 4
hub : 435386, 470880, 1600707, 58.85, 235500, 2
hub : 453388, 560066, 1647479, 61.6, 244500, 5
hub : 994380, 569067, 1656206, 33.11, 291900, 2
hub : 951514, 568052, 1609649, 58.3, 204300, 4
hub : 931271, 568111, 1596114, 53.79, 181200, 4
hub : 496832, 462977, 1659787, 34.98, 203100, 2
hub : 933278, 453619, 1669526, 42.9, 208800, 4
hub : 506858, 449207, 1682328, 59.62, 211200, 2
hub : 753564, 472462, 1665348, 47.08, 187800, 2
hub : 830327, 445889, 1638851, 50.05, 235200, 5
hub : 215123, 447987, 1614185, 51.15, 188100, 2
hub : 689350, 442471, 1604296, 38.06, 173100, 4
hub : 445785, 430825, 1606915, 41.58, 179400, 3
hub : 706722, 417423, 1604025, 60.61, 270300, 5
hub : 107915, 536033, 1584797, 61.93, 215100, 5
hub : 746297, 422708, 1616313, 64.57, 239100, 4
hub : 776193, 412564, 1619363, 45.32, 186900, 2
hub : 715200, 405704, 1630257, 62.37, 167400, 4
hub : 110475, 396700, 1638245, 40.37, 201900, 5
hub : 418425, 488029, 1674219, 45.43, 285000, 5
hub : 841588, 506479, 1685418, 46.42, 182400, 2
hub : 463853, 508040, 1698416, 41.91, 224400, 2
hub : 556258, 520453, 1700523, 57.75, 255600, 5
hub : 918701, 431627, 1592994, 61.16, 241800, 3
hub : 422064, 452879, 1597678, 53.35, 246000, 3
hub : 896155, 547151, 1682516, 47.74, 188400, 5
hub : 327487, 491004, 1688476, 38.72, 202200, 2
hub : 327271, 539519, 1604196, 61.82, 290700, 3
hub : 416584, 454563, 1653720, 58.19, 198600, 5
hub : 484890, 512784, 1604607, 59.73, 177300, 2
hub : 459528, 497827, 1596064, 40.15, 297300, 3
hub : 985293, 504182, 1585564, 51.04, 168000, 5
hub : 388372, 487921, 1602706, 39.38, 292800, 4
hub : 102289, 483355, 1592729, 57.2, 268500, 2
hub : 883109, 516407, 1594202, 58.08, 264000, 4
hub : 205920, 569777, 1619611, 52.91, 284100, 2
hub : 366062, 583377, 1618525, 36.85, 163200, 2
hub : 978681, 459490, 1690518, 54.78, 221100, 2
hub : 906498, 345621, 1453583, 49.06, 215100, 4
hub : 247234, 338165, 1445684, 63.69, 250500, 3
hub : 498420, 333130, 1434147, 33.44, 291900, 5
hub : 996519, 357020, 1461411, 61.71, 211800, 5
hub : 933310, 333896, 1456002, 35.2, 158700, 2
hub : 172409, 326467, 1445891, 40.59, 289200, 3
hub : 972500, 346805, 1434935, 48.29, 189300, 5
hub : 360131, 340510, 1465581, 40.7, 205500, 4
hub : 474420, 330260, 1474838, 39.38, 189300, 3
hub : 518667, 344857, 1423758, 54.78, 203400, 4
hub : 845869, 345987, 1413586, 57.53, 264300, 3
hub : 820603, 356818, 1430722, 63.58, 234000, 4
hub : 432313, 370367, 1431202, 55.44, 249600, 2
hub : 643448, 362243, 1421094, 59.95, 258900, 5
hub : 291641, 362655, 1410771, 43.45, 285000, 2
hub : 965954, 352098, 1445561, 56.43, 238800, 5
hub : 145327, 342744, 1476650, 63.91, 224400, 2
hub : 868701, 324338, 1463276, 53.9, 182700, 4
hub : 504780, 367583, 1442004, 61.05, 195900, 3
hub : 295231, 379876, 1439805, 49.61, 245100, 5
hub : 286591, 391073, 1438712, 59.62, 252600, 4
hub : 419472, 383634, 1449241, 65.34, 276000, 2
hub : 761339, 365231, 1453661, 44.88, 150300, 2
hub : 542379, 368208, 1466125, 47.52, 241200, 4
hub : 785445, 378309, 1468968, 60.28, 265500, 4
hub : 768540, 334071, 1424046, 57.97, 182100, 4
hub : 556353, 357407, 1473913, 59.51, 236700, 3
hub : 456166, 376829, 1481297, 58.41, 151500, 5
hub : 373438, 374808, 1458485, 55.77, 275400, 2
hub : 220099, 320362, 1432900, 42.9, 269400, 5
hub : 712492, 310339, 1425061, 50.16, 160800, 5
hub : 102743, 301633, 1433501, 40.37, 221100, 3
hub : 223566, 372461, 1414210, 46.75, 166800, 5
hub : 924082, 315960, 1453383, 43.12, 155400, 4
hub : 901002, 305872, 1445493, 35.97, 248100, 3
hub : 417441, 324105, 1421718, 44.88, 234300, 2
hub : 748551, 331899, 1410475, 63.69, 235200, 5
hub : 944537, 292081, 1430066, 34.1, 204000, 4
hub : 996625, 315648, 1442949, 50.93, 162900, 5
hub : 559828, 328794, 1487051, 44.99, 277500, 4
hub : 142510, 379586, 1426674, 46.09, 177000, 4
hub : 684701, 300464, 1422973, 48.95, 196800, 3
hub : 936494, 329792, 1398386, 46.86, 290400, 2
hub : 404364, 368309, 1399235, 43.45, 222300, 3
hub : 255092, 364784, 1386040, 44.55, 210600, 5
hub : 705003, 367919, 1376092, 52.03, 211500, 2
hub : 730112, 368219, 1362524, 44.44, 233100, 5
hub : 362501, 394684, 1449144, 52.03, 268500, 4
hub : 340100, 319586, 1475405, 37.51, 174300, 5
hub : 557779, 343604, 1402292, 54.45, 284100, 4
hub : 227726, 378642, 1374660, 35.97, 225000, 2
hub : 123386, 354999, 1403152, 38.94, 267000, 2
hub : 170091, 346459, 1388762, 64.24, 228900, 3
hub : 984259, 353427, 1381382, 37.84, 205500, 5
hub : 604255, 352030, 1485037, 36.08, 260100, 3
hub : 515721, 382138, 1409935, 33.22, 176100, 2
hub : 783480, 400871, 1460470, 59.62, 241800, 3
hub : 810644, 410929, 1464187, 45.65, 297300, 4
hub : 417798, 407128, 1474613, 53.02, 186300, 3
hub : 513843, 307569, 1460066, 55.99, 208500, 2
hub : 351765, 314643, 1485268, 38.83, 195000, 5
hub : 765866, 305160, 1482047, 40.59, 292200, 3
hub : 460943, 295172, 1472534, 40.48, 165900, 2
hub : 591490, 297370, 1461125, 46.09, 253200, 3
hub : 797390, 285614, 1458807, 62.81, 189000, 5
hub : 539210, 340893, 1490055, 49.39, 168900, 4
hub : 178477, 334766, 1499597, 46.09, 224700, 5
hub : 298295, 344985, 1501054, 50.82, 280500, 5
hub : 462591, 319127, 1498283, 36.19, 277800, 4
hub : 824716, 316310, 1510073, 60.06, 232800, 2
hub : 458671, 391114, 1423319, 39.6, 291600, 5
hub : 189986, 320080, 1403250, 65.78, 279300, 2
hub : 145577, 309798, 1404995, 64.24, 207600, 2
hub : 490824, 396354, 1471074, 55.99, 229500, 3
hub : 615547, 401885, 1439865, 53.02, 249000, 5
hub : 963085, 410605, 1445090, 36.19, 243300, 2
hub : 132667, 388754, 1458233, 40.59, 242700, 3
hub : 797265, 367878, 1476769, 60.39, 240000, 3
hub : 988316, 364419, 1487415, 43.67, 250200, 5
hub : 384933, 401363, 1429584, 42.79, 194100, 5
hub : 319785, 388040, 1478403, 61.49, 226800, 2
hub : 346426, 390854, 1490179, 37.95, 240300, 2
hub : 196666, 377715, 1491345, 53.79, 177600, 2
hub : 743079, 314661, 1415158, 42.13, 276300, 5
hub : 823352, 378441, 1400575, 47.52, 287400, 5
hub : 327280, 391337, 1397554, 47.52, 241800, 4
hub : 470713, 402132, 1391469, 57.97, 175200, 3
hub : 888019, 304518, 1413697, 47.74, 279300, 4
hub : 446052, 306956, 1496568, 46.31, 263400, 2
hub : 705860, 353597, 1495802, 50.82, 256500, 4
hub : 235385, 365410, 1501146, 36.85, 172200, 4
hub : 274347, 291037, 1441057, 41.36, 249000, 5
hub : 111412, 281202, 1433365, 36.63, 158400, 4
hub : 308989, 309749, 1469966, 52.69, 267900, 5
hub : 891215, 296129, 1450872, 38.28, 240600, 2
hub : 165501, 283792, 1448211, 34.76, 168900, 5
hub : 130552, 272809, 1454275, 36.63, 239100, 2
hub : 530358, 357631, 1508687, 38.39, 282900, 3
hub : 402733, 355091, 1519318, 57.31, 201600, 2
hub : 950612, 346990, 1529581, 42.57, 158400, 2
hub : 462413, 539518, 1460734, 62.81, 268500, 5
hub : 737837, 551231, 1460008, 40.48, 155700, 2
hub : 787300, 526631, 1458897, 44.77, 221400, 4
hub : 630487, 534967, 1450672, 64.13, 209400, 4
hub : 835961, 555122, 1469612, 35.31, 189900, 4
hub : 223269, 515699, 1466123, 61.05, 238800, 5
hub : 636033, 528335, 1469679, 40.7, 163500, 2
hub : 976465, 536499, 1478801, 50.27, 165000, 4
hub : 985630, 549661, 1480440, 38.61, 237600, 3
hub : 964842, 542819, 1491522, 40.7, 161700, 3
hub : 406464, 519635, 1447338, 47.52, 180600, 3
hub : 938779, 561383, 1487185, 35.09, 172800, 4
hub : 883968, 508528, 1477291, 52.69, 206400, 5
hub : 764934, 552653, 1494023, 57.31, 210300, 5
hub : 786330, 526975, 1483000, 50.27, 165000, 2
hub : 227910, 560894, 1451737, 65.78, 217200, 3
hub : 337389, 504126, 1458763, 37.07, 254100, 2
hub : 427088, 496206, 1478825, 45.21, 289200, 2
hub : 178403, 545008, 1469240, 59.51, 261000, 3
hub : 842038, 518473, 1491539, 36.41, 161100, 5
hub : 931561, 529620, 1499789, 60.39, 214800, 2
hub : 716914, 518833, 1505744, 39.38, 281400, 5
hub : 847429, 566342, 1471211, 38.94, 199800, 5
hub : 541966, 551001, 1449591, 43.01, 214200, 3
hub : 418150, 528821, 1442445, 38.28, 192600, 3
hub : 971076, 517702, 1434193, 63.58, 254400, 4
hub : 621552, 565173, 1461245, 40.04, 156600, 2
hub : 364476, 519772, 1475991, 38.72, 190500, 2
hub : 639410, 539785, 1440842, 53.13, 251700, 2
hub : 158430, 547489, 1432386, 34.87, 284400, 2
hub : 872848, 546046, 1502088, 49.61, 281700, 3
hub : 129973, 514159, 1456207, 33.0, 152400, 2
hub : 749242, 549160, 1421683, 62.26, 184200, 5
hub : 348582, 544724, 1411517, 39.27, 226500, 2
hub : 821926, 544463, 1513558, 35.09, 243900, 5
hub : 103097, 502153, 1468669, 34.1, 282600, 4
hub : 490057, 488697, 1465264, 58.3, 242700, 5
hub : 211303, 485136, 1454627, 39.93, 264900, 4
hub : 928929, 471768, 1451245, 35.09, 189900, 2
hub : 151460, 510049, 1444456, 51.26, 170100, 4
hub : 138564, 499924, 1435474, 41.25, 165300, 4
hub : 450616, 506306, 1487946, 57.31, 285300, 2
hub : 571811, 573823, 1483803, 59.95, 274800, 5
hub : 374461, 563616, 1499358, 40.15, 152400, 5
hub : 845779, 556354, 1439707, 43.89, 207300, 4
hub : 396239, 567807, 1441133, 61.93, 268500, 3
hub : 838666, 570908, 1429525, 46.97, 228300, 3
hub : 550669, 572845, 1494332, 50.71, 237600, 2
hub : 203199, 577706, 1504477, 64.57, 294300, 3
hub : 955199, 577876, 1442842, 53.24, 225600, 3
hub : 693365, 555620, 1507494, 40.59, 228000, 5
hub : 576243, 563209, 1517469, 60.72, 243300, 3
hub : 906165, 571320, 1452662, 43.56, 161700, 4
hub : 560888, 579982, 1461677, 33.33, 171600, 3
hub : 231773, 589415, 1467105, 59.62, 153000, 2
hub : 844312, 589222, 1455687, 38.39, 223200, 4
hub : 259953, 586187, 1497582, 65.78, 258600, 3
hub : 938039, 536772, 1506996, 62.04, 228300, 5
hub : 847239, 478194, 1466572, 42.79, 184800, 2
hub : 840637, 484996, 1474884, 50.71, 204300, 5
hub : 274294, 501063, 1449044, 55.66, 158400, 3
hub : 934002, 490378, 1440060, 47.41, 251700, 3
hub : 798873, 492109, 1426650, 58.52, 162600, 3
hub : 664649, 581295, 1473421, 58.96, 162900, 5
hub : 784238, 590296, 1482148, 58.41, 168600, 4
hub : 403525, 589281, 1435591, 63.25, 188400, 3
hub : 479942, 589341, 1422056, 59.84, 223200, 4
hub : 872757, 484207, 1485729, 59.07, 170100, 2
hub : 734868, 474848, 1495468, 36.3, 186300, 2
hub : 522492, 470436, 1508270, 56.76, 269400, 5
hub : 167711, 493691, 1491290, 47.19, 240600, 4
hub : 485667, 467118, 1464793, 65.34, 284400, 2
hub : 266769, 469216, 1440127, 56.98, 270900, 4
hub : 637838, 463700, 1430238, 46.2, 154800, 4
hub : 151242, 452055, 1432857, 57.97, 190200, 3
hub : 318457, 438653, 1429967, 40.7, 195000, 4
hub : 839175, 557262, 1410740, 46.09, 216900, 3
hub : 285456, 443938, 1442255, 50.6, 231600, 5
hub : 714587, 433793, 1445305, 51.59, 171900, 2
hub : 601503, 426933, 1456199, 41.36, 199500, 3
hub : 775974, 417929, 1464187, 38.72, 282000, 3
hub : 942610, 509258, 1500161, 45.54, 169500, 3
hub : 209416, 527709, 1511360, 37.4, 227100, 2
hub : 907837, 529269, 1524358, 35.2, 190200, 3
hub : 383117, 541682, 1526465, 43.78, 156600, 3
hub : 590284, 452856, 1418936, 36.52, 177000, 3
hub : 508782, 474108, 1423620, 41.47, 239100, 4
hub : 468860, 568380, 1508458, 48.4, 272100, 4
hub : 185597, 512233, 1514418, 50.82, 272400, 4
hub : 807589, 560748, 1430138, 45.43, 194700, 5
hub : 844892, 475792, 1479662, 50.38, 265200, 2
hub : 437522, 534013, 1430549, 37.18, 293400, 4
hub : 409442, 519056, 1422006, 38.28, 234300, 4
hub : 124799, 525411, 1411506, 40.92, 248400, 3
hub : 109685, 509150, 1428648, 56.54, 151800, 3
hub : 703465, 504584, 1418671, 47.41, 215700, 2
hub : 172896, 537636, 1420144, 62.48, 210000, 4
hub : 703720, 591006, 1445553, 64.57, 263700, 5
hub : 201586, 604606, 1444467, 58.08, 193800, 5
hub : 529153, 480719, 1516460, 63.58, 182700, 3
hub : 358903, 665073, 1419103, 36.3, 255900, 3
hub : 686286, 665920, 1431848, 51.48, 293100, 5
hub : 989677, 672524, 1443936, 47.63, 163500, 4
hub : 330849, 681887, 1449105, 61.05, 168300, 3
hub : 664166, 694172, 1451869, 64.79, 253500, 4
hub : 528895, 704492, 1460703, 64.24, 180600, 2
hub : 862854, 692156, 1466414, 41.8, 297900, 5
hub : 700642, 680220, 1471561, 56.76, 274500, 2
hub : 235952, 670261, 1408519, 42.13, 288300, 5
hub : 587923, 676324, 1396150, 56.32, 184800, 2
hub : 213814, 666502, 1398728, 55.77, 214200, 5
hub : 904645, 655774, 1393411, 42.02, 165300, 3
hub : 771946, 688771, 1438384, 38.28, 172500, 2
hub : 182118, 699127, 1443179, 44.99, 277200, 4
hub : 992010, 652223, 1383929, 65.78, 206100, 2
hub : 313687, 672367, 1455893, 49.72, 240900, 5
hub : 776367, 679140, 1482128, 53.13, 231300, 5
hub : 254610, 660152, 1443169, 43.78, 154200, 5
hub : 610124, 652125, 1449333, 50.93, 237600, 3
hub : 319145, 643788, 1438574, 64.13, 195000, 3
hub : 317201, 646697, 1461193, 36.3, 241500, 2
hub : 269896, 657783, 1461193, 48.95, 230100, 4
hub : 804909, 666960, 1465442, 48.51, 248100, 5
hub : 196233, 688753, 1391432, 50.93, 153900, 4
hub : 530669, 655049, 1432757, 43.78, 207000, 5
hub : 454252, 676209, 1432244, 33.0, 261600, 3
hub : 918883, 635874, 1461384, 53.02, 188400, 2
hub : 922080, 683033, 1459811, 36.74, 238500, 3
hub : 243795, 707709, 1449694, 51.37, 285900, 2
hub : 415064, 719419, 1451153, 41.36, 226800, 2
hub : 477397, 727314, 1441677, 47.3, 156900, 4
hub : 331284, 632615, 1449185, 59.62, 153300, 5
hub : 595580, 624497, 1439443, 62.15, 222900, 4
hub : 816353, 674841, 1422057, 50.6, 211200, 5
hub : 610658, 730284, 1451923, 59.51, 228600, 2
hub : 316465, 724602, 1462323, 51.37, 166800, 3
hub : 748823, 734480, 1465974, 57.42, 264300, 5
hub : 472988, 726675, 1473813, 42.9, 223800, 5
hub : 558534, 733134, 1482302, 62.37, 252000, 4
hub : 694625, 740160, 1475119, 34.76, 186300, 2
hub : 987150, 646323, 1423179, 52.58, 177600, 2
hub : 771987, 644216, 1411091, 37.29, 292200, 3
hub : 515411, 656769, 1409958, 49.39, 170100, 4
hub : 749781, 705306, 1472953, 55.88, 245400, 3
hub : 310396, 699928, 1482797, 54.12, 285000, 5
hub : 402054, 714859, 1465957, 34.43, 217800, 4
hub : 815726, 724437, 1487359, 46.86, 261000, 3
hub : 497970, 718911, 1498890, 64.46, 150300, 5
hub : 268066, 691471, 1476719, 46.42, 266700, 5
hub : 349612, 686807, 1489511, 42.68, 289800, 4
hub : 223425, 669943, 1475358, 63.91, 201000, 4
hub : 970931, 740722, 1455235, 34.98, 221700, 4
hub : 918802, 659621, 1472319, 44.0, 282900, 2
hub : 873636, 654911, 1483377, 48.95, 197400, 2
hub : 438232, 643463, 1482053, 40.48, 273600, 2
hub : 754242, 642348, 1451714, 55.33, 166800, 4
hub : 453596, 682029, 1407370, 46.86, 228600, 2
hub : 935780, 676555, 1492692, 64.13, 182700, 3
hub : 932433, 676068, 1384535, 53.24, 221400, 5
hub : 426760, 664901, 1377709, 50.38, 251400, 5
hub : 810337, 675509, 1370562, 59.29, 287100, 4
hub : 385849, 665749, 1388743, 53.57, 189300, 2
hub : 106452, 634493, 1423808, 33.22, 291900, 3
hub : 404704, 623253, 1417472, 57.86, 294000, 2
hub : 920834, 622480, 1404043, 62.15, 168600, 2
hub : 751921, 714453, 1439202, 34.43, 213900, 5
hub : 498295, 667251, 1487254, 37.4, 188100, 5
hub : 774580, 646939, 1401389, 61.6, 168300, 5
hub : 391142, 641727, 1379730, 43.34, 191400, 2
hub : 457730, 642877, 1390629, 65.12, 225300, 2
hub : 748065, 634710, 1398832, 65.67, 289500, 4
hub : 283676, 624984, 1391499, 37.18, 295200, 2
hub : 106811, 618453, 1382756, 48.62, 285300, 3
hub : 126070, 633138, 1484568, 45.1, 150000, 2
hub : 746280, 633959, 1435901, 54.67, 267300, 4
hub : 666404, 624755, 1428162, 55.55, 230400, 3
hub : 633500, 635803, 1473646, 64.68, 254700, 4
hub : 329096, 633292, 1411091, 34.65, 218100, 4
hub : 223314, 693160, 1426004, 33.44, 190500, 3
hub : 452329, 701303, 1417679, 41.58, 180600, 4
hub : 506976, 701132, 1432257, 61.05, 184200, 2
hub : 489104, 653767, 1371961, 37.29, 177900, 3
hub : 761381, 648355, 1473201, 57.64, 176400, 4
hub : 675771, 715264, 1479028, 33.44, 222600, 4
hub : 913445, 734976, 1493452, 33.22, 265200, 4
hub : 145300, 702107, 1387801, 39.38, 154200, 3
hub : 735823, 693014, 1402510, 36.96, 264600, 3
hub : 150999, 690590, 1414523, 57.42, 283500, 2
hub : 404447, 685930, 1378141, 51.81, 295800, 2
hub : 440349, 668735, 1501429, 55.11, 210900, 2
hub : 715614, 625528, 1461934, 33.99, 214800, 3
hub : 473631, 737189, 1436111, 47.85, 192900, 2
hub : 269693, 695879, 1379659, 46.97, 283200, 2
hub : 600109, 724185, 1428045, 52.8, 276000, 5
hub : 486759, 619287, 1453063, 43.12, 238500, 5
hub : 760454, 611606, 1444467, 41.58, 201300, 2
hub : 802691, 615791, 1432664, 65.78, 174300, 5
hub : 815392, 746510, 1466400, 51.04, 207900, 4
