3 38144 5314
10710 6255 11160 95400 4368
hub : 375169, -1030944, -478939, 36.85, 278400, 3
hub : 415189, -1038007, -489323, 64.13, 169800, 5
hub : 966157, -1007686, -421035, 51.04, 225000, 2
hub : 648547, -1032768, -422524, 45.32, 217200, 4
hub : 233237, -1041322, -429588, 55.33, 263400, 3
hub : 321357, -980049, -464412, 49.83, 198300, 2
hub : 814030, -969311, -463937, 43.34, 287400, 5
hub : 223396, -1035980, -439676, 44.44, 171600, 2
hub : 925893, -1003558, -480729, 51.59, 209700, 3
hub : 642037, -1012935, -485071, 51.7, 266700, 3
hub : 272020, -1007827, -496232, 54.01, 202800, 5
hub : 275591, -998207, -504468, 43.12, 150600, 5
hub : 862356, -963097, -472103, 47.96, 209100, 5
hub : 338186, -1043825, -477219, 58.3, 181200, 4
hub : 546755, -968470, -481938, 46.2, 292200, 3
hub : 822585, -979256, -487892, 33.11, 284400, 4
hub : 832420, -952451, -464076, 40.26, 291600, 3
hub : 696193, -958888, -452536, 48.07, 238200, 3
hub : 399870, -953533, -361031, 56.21, 292200, 3
hub : 386127, -941888, -355259, 46.64, 210000, 3
hub : 616835, -963981, -355383, 63.36, 210600, 2
hub : 845905, -954092, -350626, 63.8, 291000, 5
hub : 500118, -974157, -346355, 38.72, 200700, 3
hub : 374040, -968951, -335240, 35.97, 175200, 4
hub : 128923, -962435, -344101, 51.37, 168600, 5
hub : 350279, -957661, -332012, 46.31, 153300, 4
hub : 982649, -932463, -349724, 36.19, 219600, 2
hub : 305551, -926739, -338552, 60.72, 175800, 4
hub : 151122, -982854, -339553, 41.47, 268500, 5
hub : 878823, -980502, -329307, 62.92, 165000, 4
hub : 587865, -984117, -319108, 35.31, 151800, 5
hub : 917895, -986556, -350444, 45.1, 214500, 2
hub : 600518, -970294, -363678, 49.83, 241500, 2
hub : 159687, -958373, -372974, 40.92, 252000, 2
hub : 719511, -919589, -328619, 64.24, 275400, 2
hub : 173236, -917434, -317429, 63.14, 213600, 4
hub : 631610, -979044, -358416, 42.35, 297600, 4
hub : 611815, -953147, -382540, 57.86, 261600, 2
hub : 418157, -941837, -343782, 45.21, 186600, 2
hub : 521870, -986464, -369324, 35.09, 292500, 4
hub : 665332, -990557, -381920, 48.84, 196500, 4
hub : 706780, -997620, -392303, 60.28, 273600, 3
hub : 487442, -967300, -324016, 54.56, 228600, 2
hub : 737835, -992381, -325505, 53.24, 246300, 3
hub : 756548, -1000935, -332569, 49.28, 279000, 2
hub : 109166, -939663, -367393, 65.78, 289500, 2
hub : 658203, -928924, -366917, 40.48, 271800, 4
hub : 887779, -995594, -342656, 43.01, 277800, 4
hub : 364362, -963172, -383710, 45.76, 299100, 3
hub : 431208, -972549, -388051, 64.68, 226800, 3
hub : 319583, -967441, -399213, 63.47, 196200, 3
hub : 330438, -957820, -407448, 34.54, 238200, 4
hub : 952288, -922711, -375083, 55.0, 280500, 4
hub : 471652, -1003439, -380199, 44.66, 224700, 4
hub : 410655, -928084, -384918, 65.01, 208500, 5
hub : 203227, -938870, -390872, 34.76, 202200, 2
hub : 647227, -912065, -367057, 57.97, 181800, 5
hub : 518885, -918502, -355517, 48.18, 165900, 2
hub : 489566, -823209, -458050, 38.83, 217800, 5
hub : 577017, -834855, -452278, 48.73, 297900, 3
hub : 556933, -812761, -452402, 48.07, 268800, 2
hub : 914909, -822650, -447645, 48.95, 276300, 4
hub : 759919, -802586, -443375, 62.59, 271800, 5
hub : 396569, -807792, -432260, 46.75, 286500, 2
hub : 195567, -814308, -441120, 47.41, 299400, 4
hub : 374976, -819082, -429032, 57.31, 231900, 3
hub : 666424, -844280, -446744, 41.91, 293400, 5
hub : 383812, -850003, -435572, 44.0, 266700, 3
hub : 105163, -793889, -436573, 65.01, 158700, 4
hub : 492135, -796241, -426326, 40.04, 159000, 2
hub : 144669, -792625, -416127, 62.37, 267300, 2
hub : 258942, -790186, -447464, 35.53, 162300, 4
hub : 553178, -806449, -460698, 50.93, 223800, 3
hub : 865546, -818370, -469994, 44.22, 274500, 5
hub : 546985, -857154, -425639, 61.82, 158100, 2
hub : 734109, -859309, -414448, 61.49, 238500, 4
hub : 628309, -797699, -455435, 55.55, 297600, 2
hub : 364632, -823595, -479560, 61.05, 152400, 4
hub : 953432, -834905, -440802, 52.58, 212100, 4
hub : 248841, -790278, -466344, 49.17, 201000, 2
hub : 326307, -786186, -478939, 58.63, 291000, 2
hub : 204896, -779122, -489323, 34.21, 151200, 3
hub : 952202, -809443, -421035, 57.97, 162000, 5
hub : 207204, -784362, -422524, 34.54, 210000, 2
hub : 246535, -775807, -429588, 42.68, 152400, 2
hub : 476339, -837080, -464412, 53.79, 297300, 2
hub : 645808, -847818, -463937, 37.29, 226500, 2
hub : 685813, -781149, -439676, 48.18, 257700, 2
hub : 774604, -813571, -480729, 59.4, 166800, 3
hub : 586652, -804194, -485071, 56.21, 156600, 5
hub : 700869, -809302, -496232, 48.84, 241800, 5
hub : 635482, -818922, -504468, 38.17, 180000, 4
hub : 120185, -854032, -472103, 35.75, 232200, 2
hub : 175972, -773304, -477219, 47.85, 229200, 2
hub : 559735, -848659, -481938, 48.51, 255000, 4
hub : 119253, -837873, -487892, 43.01, 235800, 3
hub : 979275, -864678, -464076, 46.97, 156300, 3
hub : 830381, -858241, -452536, 33.0, 182700, 3
hub : 349263, -863596, -361031, 61.82, 179100, 4
hub : 324032, -875241, -355259, 59.62, 217500, 4
hub : 151220, -853148, -355383, 59.95, 260100, 5
hub : 266827, -863037, -350626, 40.37, 156600, 4
hub : 247801, -842972, -346355, 43.56, 156600, 5
hub : 490138, -848178, -335240, 38.17, 197400, 2
hub : 622122, -854694, -344101, 62.26, 283200, 5
hub : 930533, -859469, -332012, 47.52, 228300, 2
hub : 213650, -884666, -349724, 33.44, 231900, 5
hub : 802905, -890390, -338552, 40.81, 260400, 4
hub : 286355, -834275, -339553, 63.91, 209100, 5
hub : 168825, -836628, -329307, 33.11, 272100, 3
hub : 982335, -833012, -319108, 36.08, 179400, 3
hub : 590442, -830573, -350444, 36.63, 155400, 4
hub : 744043, -846836, -363678, 54.89, 219300, 3
hub : 891251, -858756, -372974, 50.38, 157800, 2
hub : 148863, -897540, -328619, 65.01, 224400, 3
hub : 228626, -899695, -317429, 49.83, 194400, 3
hub : 565309, -838085, -358416, 47.74, 284100, 5
hub : 815379, -863982, -382540, 63.03, 276600, 2
hub : 164991, -875292, -343782, 38.39, 172200, 5
hub : 416094, -830665, -369324, 40.81, 286200, 3
hub : 508182, -826572, -381920, 43.67, 230700, 4
hub : 826094, -819509, -392303, 47.3, 215400, 5
hub : 227988, -849829, -324016, 60.28, 294600, 2
hub : 807814, -824748, -325505, 57.42, 228000, 4
hub : 954971, -816194, -332569, 47.52, 179100, 3
hub : 304245, -877466, -367393, 53.24, 277200, 4
hub : 507564, -888205, -366917, 33.66, 221100, 3
hub : 151064, -821536, -342656, 63.47, 153600, 4
hub : 687235, -853957, -383710, 51.04, 280200, 5
hub : 238658, -844581, -388051, 42.46, 285600, 4
hub : 110083, -849688, -399213, 63.8, 213000, 3
hub : 509651, -859309, -407448, 54.89, 263400, 4
hub : 778249, -894418, -375083, 47.85, 153300, 3
hub : 184739, -813690, -380199, 59.18, 248700, 5
hub : 537974, -889045, -384918, 50.93, 229200, 3
hub : 115803, -878260, -390872, 47.19, 195600, 4
hub : 975147, -905065, -367057, 50.93, 255900, 4
hub : 951130, -898627, -355517, 60.72, 161100, 2
hub : 689231, -1092431, -264011, 39.49, 252600, 2
hub : 655769, -1080786, -258239, 43.01, 187200, 4
hub : 590432, -1102879, -258363, 48.84, 273900, 5
hub : 634033, -1092990, -253606, 35.86, 212400, 5
hub : 189761, -1113055, -249336, 42.68, 267300, 5
hub : 104870, -1107849, -238221, 63.8, 266700, 4
hub : 195368, -1101333, -247081, 58.19, 260100, 2
hub : 920043, -1096558, -234993, 40.15, 180600, 3
hub : 606874, -1071361, -252705, 38.17, 217500, 3
hub : 677551, -1065637, -241533, 47.74, 292500, 2
hub : 543371, -1121752, -242534, 37.84, 175200, 5
hub : 230463, -1119399, -232287, 51.15, 217500, 2
hub : 144132, -1123015, -222088, 60.28, 199800, 4
hub : 944742, -1125454, -253425, 57.53, 297600, 5
hub : 867662, -1109191, -266658, 57.75, 240600, 4
hub : 207497, -1097271, -275955, 40.92, 152700, 4
hub : 291404, -1058487, -231599, 42.35, 225300, 4
hub : 318181, -1056332, -220409, 47.3, 194700, 5
hub : 478506, -1117942, -261396, 61.93, 278700, 3
hub : 980359, -1092045, -285521, 46.31, 194400, 4
hub : 500236, -1080735, -246762, 61.71, 194100, 2
hub : 968915, -1125362, -272304, 62.04, 201900, 4
hub : 511237, -1129455, -284900, 52.36, 198300, 2
