1 77824 4636
11952 5067 10548 109080 5080
hub : 941146, -7820821, 3189238, 45.87, 164100, 3
hub : 425277, -7861219, 3197555, 55.66, 168000, 4
hub : 736442, -7772742, 3243878, 60.61, 214800, 5
hub : 596377, -7824181, 3204192, 65.45, 284100, 2
hub : 851605, -7823015, 3218024, 46.97, 153600, 4
hub : 426457, -7833781, 3222220, 56.76, 260400, 3
hub : 862119, -7841671, 3232980, 55.88, 249000, 2
hub : 413635, -7788191, 3161212, 33.88, 151500, 5
hub : 755368, -7780484, 3154375, 61.05, 186300, 2
hub : 550371, -7851105, 3166036, 63.69, 163800, 4
hub : 929641, -7864704, 3163603, 52.47, 171600, 2
hub : 794249, -7873413, 3168821, 37.73, 217500, 2
hub : 789730, -7885274, 3175928, 45.32, 256500, 2
hub : 705447, -7852449, 3133014, 53.46, 200700, 2
hub : 826929, -7747889, 3182728, 48.18, 188100, 4
hub : 101731, -7847490, 3215099, 39.38, 268500, 3
hub : 649124, -7859703, 3218304, 63.58, 289200, 4
hub : 940259, -7871264, 3214603, 63.8, 153300, 3
hub : 671297, -7872366, 3199144, 61.27, 158100, 2
hub : 597147, -7882277, 3194661, 49.83, 225600, 3
hub : 756630, -7807160, 3135165, 44.44, 291900, 5
hub : 594587, -7856248, 3206284, 58.96, 273300, 4
hub : 867988, -7827656, 3070331, 33.99, 198600, 2
hub : 894965, -7835685, 3061827, 41.14, 260400, 4
hub : 759885, -7845670, 3060852, 44.44, 166500, 3
hub : 889266, -7856877, 3056369, 40.7, 209700, 5
hub : 918916, -7826490, 3081753, 46.64, 161700, 5
hub : 961601, -7837246, 3081277, 63.47, 163800, 2
hub : 742570, -7837561, 3091461, 35.97, 194400, 3
hub : 786212, -7825403, 3054900, 33.44, 228000, 4
hub : 620084, -7815176, 3067408, 62.37, 268200, 4
hub : 485498, -7806413, 3062469, 41.47, 253800, 4
hub : 615250, -7800845, 3052059, 38.06, 231600, 2
hub : 388826, -7842965, 3071394, 41.25, 189000, 5
hub : 193826, -7811519, 3079383, 38.28, 264000, 3
hub : 312119, -7798699, 3082991, 38.28, 288900, 5
hub : 702759, -7802128, 3071970, 54.23, 284100, 2
hub : 337217, -7790066, 3070792, 50.49, 291900, 2
hub : 313575, -7785099, 3083052, 34.32, 280800, 5
hub : 725793, -7794947, 3040547, 42.24, 237900, 5
hub : 389408, -7839245, 3049334, 62.59, 211800, 5
hub : 773646, -7819310, 3089775, 39.49, 162000, 4
hub : 423404, -7815691, 3101625, 54.45, 217200, 3
hub : 730946, -7813052, 3051925, 47.52, 198600, 4
hub : 625727, -7819839, 3041147, 49.61, 166800, 2
hub : 402350, -7832276, 3040375, 47.08, 298200, 4
hub : 130662, -7855683, 3070559, 64.57, 284100, 5
hub : 116499, -7849035, 3079625, 35.97, 290400, 2
hub : 364401, -7861740, 3082247, 59.07, 291300, 2
hub : 333176, -7866663, 3052850, 38.83, 258300, 4
hub : 269673, -7869747, 3039415, 65.12, 255900, 2
hub : 202854, -7851028, 3047957, 51.37, 168900, 5
hub : 499030, -7850604, 3037324, 56.87, 254400, 2
hub : 108807, -7847602, 3098097, 56.98, 214800, 5
hub : 263936, -7851700, 3110710, 63.91, 155700, 3
hub : 249092, -7867467, 3062972, 35.75, 258900, 3
hub : 685432, -7860428, 3043076, 58.96, 173400, 2
hub : 467251, -7883306, 3039295, 47.08, 237300, 2
hub : 209055, -7837203, 3103027, 47.19, 152700, 2
hub : 600029, -7826187, 3097567, 35.42, 235200, 2
hub : 637167, -7825808, 3109812, 38.06, 264000, 5
hub : 737543, -7820838, 3027884, 59.62, 205500, 2
hub : 764895, -7827406, 3016110, 46.64, 170400, 2
hub : 591404, -7868539, 3026454, 40.26, 158400, 4
hub : 751059, -7795164, 3060457, 34.32, 205800, 2
hub : 815200, -7811076, 3018910, 41.25, 161400, 3
hub : 755315, -7799860, 3018612, 61.05, 220500, 4
hub : 789068, -7787103, 3022203, 51.81, 180000, 3
hub : 717483, -7808158, 3030230, 59.07, 162000, 5
hub : 343799, -7787727, 3051943, 65.34, 184200, 5
hub : 277051, -7807302, 3042745, 46.31, 245400, 5
hub : 901278, -7874444, 3086437, 55.22, 277500, 3
hub : 734101, -7853421, 3088776, 60.94, 225300, 2
hub : 228659, -7863783, 3093244, 38.28, 190500, 5
hub : 911995, -7871730, 3099807, 36.74, 282600, 4
hub : 711786, -7840744, 3033176, 35.53, 294600, 3
hub : 659193, -7807497, 3091760, 48.07, 263400, 4
hub : 254771, -7791602, 3093833, 34.87, 296100, 4
hub : 366029, -7862857, 3107173, 33.22, 191700, 3
hub : 764667, -7867886, 3073709, 33.99, 205200, 5
hub : 516838, -7880733, 3068569, 37.73, 217200, 4
hub : 440863, -7840460, 3016572, 52.03, 298200, 2
hub : 561360, -7851115, 3013877, 47.08, 156000, 3
hub : 548920, -7863153, 3014303, 51.59, 264900, 5
hub : 835160, -7779372, 3063587, 56.43, 222000, 2
hub : 665718, -7777256, 3073913, 55.44, 219000, 2
hub : 203992, -7831429, 3029138, 38.94, 203400, 4
hub : 946859, -7772103, 3083974, 46.31, 176400, 5
hub : 366972, -7762378, 3078717, 53.9, 182700, 2
hub : 184690, -7751887, 3084509, 50.93, 297600, 5
hub : 414948, -7751106, 3074151, 48.73, 189900, 5
hub : 596804, -7780232, 3095063, 62.15, 289500, 3
hub : 659323, -7873991, 3111742, 36.52, 211800, 4
hub : 720479, -7869022, 3124007, 38.28, 179400, 5
hub : 235482, -7857711, 3119483, 59.95, 223800, 3
hub : 574058, -7783261, 3036111, 59.95, 198000, 4
hub : 373368, -7771543, 3038530, 42.68, 237900, 4
hub : 918337, -7762556, 3029342, 47.85, 250500, 3
hub : 461175, -7905986, 2928867, 47.96, 177300, 5
hub : 481385, -7917587, 2921563, 55.22, 290400, 2
hub : 321311, -7908082, 2914331, 65.56, 272100, 5
hub : 932573, -7910316, 2901844, 62.48, 158100, 3
hub : 425190, -7898171, 2918143, 59.07, 299400, 4
hub : 532090, -7908886, 2938517, 48.62, 200400, 2
hub : 679651, -7917425, 2943893, 41.14, 192900, 5
hub : 121817, -7927695, 2945219, 52.58, 261000, 5
hub : 676790, -7936341, 2951442, 45.32, 237300, 2
hub : 674691, -7946527, 2943548, 42.35, 168000, 5
hub : 837400, -7899427, 2946258, 53.24, 180300, 2
hub : 937149, -7900758, 2957774, 45.43, 255000, 2
hub : 519350, -7911709, 2954849, 54.89, 219600, 2
hub : 875309, -7909511, 2967798, 64.02, 158400, 3
hub : 763290, -7929536, 2921299, 47.19, 202200, 3
hub : 828982, -7927388, 2908645, 43.12, 225300, 4
hub : 801068, -7900638, 2906706, 46.53, 233100, 2
hub : 271293, -7890148, 2909017, 59.4, 214500, 5
hub : 720032, -7917360, 2909155, 49.5, 279900, 4
hub : 772701, -7883668, 2917455, 63.14, 292200, 3
hub : 914863, -7891380, 2964910, 49.5, 175800, 4
hub : 568137, -7883686, 2975305, 62.48, 183300, 4
hub : 169345, -7872998, 2971409, 65.89, 170100, 3
hub : 701894, -7884512, 2988633, 49.39, 264900, 4
hub : 395467, -7898237, 2987843, 49.5, 159900, 4
hub : 235156, -7933714, 2930758, 61.27, 159900, 4
hub : 847311, -7945966, 2929177, 60.94, 259500, 2
hub : 369547, -7939205, 2901493, 39.05, 238500, 5
hub : 243940, -7894457, 2976117, 37.29, 227700, 4
hub : 638806, -7905180, 2976925, 49.61, 264000, 3
hub : 126491, -7915732, 2980878, 65.67, 286500, 5
hub : 935833, -7895535, 2935066, 58.19, 265500, 2
hub : 655256, -7880454, 2962040, 58.08, 285000, 2
hub : 479477, -7918138, 2933666, 42.24, 195000, 4
hub : 773192, -7890998, 2954114, 65.34, 169500, 2
hub : 148254, -7884957, 2945317, 44.33, 155100, 5
hub : 289186, -7924095, 2955253, 36.41, 195900, 2
hub : 768809, -7925190, 2966467, 35.31, 237600, 4
hub : 536399, -7909112, 2988503, 33.77, 287700, 2
hub : 100776, -7909614, 2888627, 34.1, 180300, 2
hub : 334679, -7919076, 2891969, 54.45, 179100, 3
hub : 845041, -7863829, 2978385, 40.04, 252900, 3
hub : 135858, -7867659, 2991547, 42.46, 219300, 3
hub : 277449, -7856052, 2986235, 38.94, 154500, 5
hub : 784632, -7939487, 2915678, 35.86, 200100, 2
hub : 628965, -7949603, 2906129, 55.55, 235200, 3
hub : 442942, -7950822, 2893650, 50.6, 263400, 2
hub : 580190, -7942885, 2885748, 51.59, 282900, 4
hub : 362910, -7938862, 2874862, 50.93, 299700, 3
hub : 548352, -7951872, 2879736, 62.92, 190200, 4
hub : 541644, -7964216, 2880666, 47.52, 279600, 5
hub : 686168, -7855135, 2996564, 63.69, 237000, 2
hub : 551410, -7851115, 3006877, 49.06, 185700, 3
hub : 428347, -7929883, 2977091, 37.73, 237900, 3
hub : 788105, -7900624, 2999946, 43.67, 209400, 5
hub : 512820, -7897669, 2888469, 35.75, 279900, 4
hub : 802878, -7851345, 2976946, 65.56, 161400, 3
hub : 500579, -7891032, 2925507, 65.78, 296700, 3
hub : 159293, -7877200, 2926673, 61.6, 230400, 3
hub : 775568, -7873004, 2915908, 60.83, 201300, 4
hub : 482553, -7862244, 2908017, 49.06, 289200, 5
hub : 174677, -7934012, 2961497, 40.81, 259500, 5
hub : 551763, -7940849, 2969205, 37.29, 293400, 5
hub : 453007, -7929188, 2898583, 33.11, 158700, 4
hub : 745304, -7931620, 2884984, 46.42, 212100, 4
hub : 288645, -7926402, 2876276, 33.0, 225300, 2
hub : 679157, -7919295, 2864414, 33.77, 194700, 5
hub : 851395, -7962210, 2897239, 49.61, 250500, 4
hub : 672310, -7912496, 3001800, 60.5, 287700, 3
hub : 140947, -7880125, 2902198, 38.06, 173400, 3
hub : 840296, -7876920, 2889986, 60.61, 289500, 5
hub : 374769, -7880620, 2878424, 54.56, 207900, 2
hub : 634844, -7896080, 2877322, 66.0, 204600, 2
hub : 669741, -7900563, 2867411, 49.94, 173100, 5
hub : 481734, -7960059, 2942528, 45.65, 232800, 5
hub : 815522, -7888940, 2893440, 65.45, 198000, 2
hub : 980812, -8024892, 2922032, 65.12, 294900, 4
hub : 693292, -8033396, 2914004, 37.18, 241800, 5
hub : 209938, -8034372, 2904018, 51.37, 210300, 3
hub : 619779, -8038855, 2892812, 44.88, 274800, 3
hub : 126060, -8013471, 2923198, 62.26, 232200, 5
hub : 698393, -8013947, 2912443, 47.08, 259800, 2
hub : 495930, -8003763, 2912127, 43.78, 166200, 4
hub : 481842, -8040323, 2924285, 61.71, 196800, 3
hub : 933415, -8027815, 2934512, 44.88, 165600, 4
hub : 178581, -8032754, 2943275, 46.75, 200100, 4
hub : 473034, -8043165, 2948843, 52.14, 163500, 2
hub : 925379, -8023829, 2906724, 45.65, 185100, 5
hub : 270514, -8015840, 2938170, 37.51, 242400, 2
hub : 953806, -8012232, 2950989, 48.51, 276300, 5
hub : 455070, -8023254, 2947561, 33.33, 294300, 4
hub : 880947, -8024432, 2959622, 53.9, 279300, 4
hub : 678130, -8012172, 2964590, 53.46, 288900, 3
hub : 397900, -8054676, 2954741, 50.49, 192600, 2
hub : 902613, -8045890, 2910444, 37.4, 183900, 4
hub : 890556, -8005448, 2930378, 40.37, 285300, 5
hub : 852581, -7993599, 2933997, 38.83, 211200, 3
hub : 883099, -8043298, 2936636, 48.95, 287700, 3
hub : 534140, -8054077, 2929849, 60.94, 177900, 5
hub : 743136, -8054848, 2917412, 57.2, 231900, 4
hub : 198697, -8024664, 2894005, 46.86, 212700, 2
hub : 648429, -8015599, 2900653, 63.03, 180000, 3
hub : 924194, -8012977, 2887948, 42.9, 250800, 4
hub : 444655, -8042373, 2883025, 51.04, 218100, 4
hub : 579390, -8055808, 2879941, 66.0, 195000, 3
hub : 249903, -8047267, 2898660, 33.77, 169200, 2
hub : 460107, -8057899, 2899084, 49.72, 209100, 5
hub : 386887, -7997126, 2902086, 45.21, 160500, 2
hub : 588384, -7984513, 2897988, 62.7, 230400, 5
hub : 303353, -8032252, 2882221, 45.1, 168300, 4
hub : 778822, -8052148, 2889260, 52.14, 201900, 4
hub : 171334, -8055928, 2866382, 55.55, 257100, 3
hub : 577820, -7992196, 2912485, 33.88, 205500, 5
hub : 165701, -7997656, 2923501, 37.62, 248100, 4
hub : 572670, -7985411, 2923880, 58.19, 255600, 2
hub : 986216, -8067339, 2928850, 60.83, 254700, 5
hub : 134331, -8079113, 2922282, 35.75, 290400, 5
hub : 301939, -8068770, 2881149, 58.3, 207900, 2
hub : 629904, -8034766, 2954524, 34.1, 158400, 2
hub : 327614, -8076313, 2938613, 50.05, 291300, 5
hub : 232237, -8076611, 2949828, 58.74, 288000, 5
hub : 144097, -8073020, 2962585, 46.31, 279900, 3
hub : 667028, -8064993, 2941530, 35.53, 285900, 3
hub : 431897, -8043281, 2961962, 63.25, 182700, 4
hub : 539794, -8052479, 2942387, 59.62, 158700, 5
hub : 333520, -8008787, 2875244, 64.57, 217500, 5
hub : 302391, -8006447, 2896267, 57.75, 275400, 4
hub : 908159, -8001980, 2885905, 51.59, 215700, 3
hub : 310596, -7995417, 2877958, 33.33, 165300, 2
hub : 210692, -8062047, 2908944, 33.66, 210000, 3
hub : 327057, -8003463, 2942191, 54.78, 254700, 4
hub : 403424, -8001390, 2958087, 43.23, 248100, 5
hub : 650540, -7988050, 2886831, 51.37, 168900, 5
hub : 715857, -8021515, 2881802, 37.73, 244800, 2
hub : 662402, -8026654, 2868955, 51.7, 173100, 2
hub : 805644, -8078651, 2909228, 64.35, 155100, 4
hub : 788830, -8081347, 2898573, 38.39, 230700, 4
hub : 214864, -8080921, 2886535, 42.46, 153900, 5
hub : 575749, -8031637, 2970317, 33.77, 168600, 3
hub : 317018, -8021311, 2972433, 45.43, 221700, 4
hub : 543574, -8066085, 2918259, 60.28, 209700, 5
hub : 643515, -8011250, 2977585, 43.01, 150600, 5
hub : 163787, -8016507, 2987310, 43.12, 296400, 4
hub : 948267, -8010715, 2997801, 36.08, 228000, 4
hub : 180427, -8021072, 2998582, 39.71, 196500, 2
hub : 237765, -8000160, 2969456, 39.71, 244800, 3
hub : 516826, -7983482, 2875697, 60.61, 272100, 2
hub : 489241, -7971216, 2880666, 46.2, 186300, 3
hub : 509482, -7975741, 2891977, 48.62, 228900, 5
hub : 811250, -8059112, 2966427, 49.06, 165300, 2
hub : 960785, -8056694, 2978145, 58.85, 254100, 2
hub : 103709, -8065881, 2987132, 33.66, 262800, 2
hub : 864931, -7687469, 3412469, 36.41, 209700, 4
hub : 460897, -7697543, 3421566, 48.51, 295500, 5
hub : 444183, -7688309, 3429192, 36.63, 237000, 5
hub : 178166, -7696865, 3406377, 41.58, 178500, 3
hub : 262508, -7695864, 3393092, 63.47, 246000, 5
hub : 853247, -7678132, 3432549, 61.6, 272700, 4
hub : 794599, -7676048, 3420594, 50.49, 168600, 5
hub : 274860, -7678713, 3444473, 56.32, 151800, 4
hub : 370802, -7690865, 3445552, 44.44, 150000, 4
hub : 645142, -7705703, 3414065, 40.26, 153300, 5
hub : 434953, -7693693, 3456524, 58.74, 251400, 4
hub : 726774, -7697929, 3433855, 59.73, 191400, 4
hub : 443373, -7686883, 3402289, 49.06, 251700, 4
hub : 804282, -7672905, 3453346, 60.94, 247500, 3
hub : 854195, -7666678, 3443458, 62.81, 168900, 5
hub : 355176, -7654504, 3437691, 51.04, 192000, 2
hub : 253964, -7705393, 3388577, 61.6, 161400, 2
hub : 628045, -7687682, 3382913, 46.31, 187200, 4
hub : 209303, -7676402, 3380895, 48.73, 222600, 4
hub : 398311, -7700875, 3447227, 51.7, 250800, 4
hub : 103214, -7709039, 3457955, 64.46, 248100, 3
hub : 178945, -7696626, 3466436, 43.01, 275700, 3
hub : 367420, -7710009, 3402552, 36.41, 280200, 4
hub : 260507, -7695788, 3479043, 48.18, 232800, 5
hub : 628510, -7684257, 3472810, 65.34, 171000, 3
hub : 533445, -7671284, 3475728, 43.67, 278100, 5
hub : 810283, -7677683, 3463763, 53.79, 179100, 4
hub : 462076, -7667204, 3463113, 39.38, 266700, 5
hub : 270434, -7676085, 3410015, 35.75, 188100, 2
hub : 713326, -7660307, 3477994, 45.98, 171300, 2
hub : 811435, -7648399, 3471282, 41.91, 157800, 2
hub : 215458, -7642090, 3460429, 61.82, 151500, 3
hub : 520061, -7654471, 3459220, 45.87, 251400, 2
hub : 521599, -7719947, 3459510, 52.03, 211500, 5
hub : 680140, -7652794, 3485025, 33.22, 174900, 2
hub : 919997, -7643047, 3489964, 63.14, 188700, 3
hub : 591546, -7653539, 3498320, 56.76, 177000, 4
hub : 337886, -7661655, 3490589, 50.93, 162300, 2
hub : 972576, -7673323, 3493432, 33.0, 165600, 2
hub : 376989, -7665164, 3433468, 33.99, 171300, 5
hub : 468168, -7654816, 3425667, 47.19, 187800, 2
hub : 736884, -7665267, 3503643, 41.36, 159300, 5
hub : 666975, -7674469, 3511952, 50.49, 170700, 2
hub : 263268, -7666464, 3518562, 56.54, 192000, 5
hub : 979111, -7660169, 3527817, 55.22, 289800, 4
hub : 354713, -7670053, 3536743, 36.08, 198900, 4
hub : 668276, -7666757, 3414686, 39.93, 243600, 4
hub : 394649, -7670572, 3401358, 36.85, 289500, 3
hub : 801583, -7660580, 3396945, 47.96, 262800, 2
hub : 746107, -7686395, 3486257, 33.88, 159600, 3
hub : 116025, -7720699, 3449535, 55.88, 150900, 3
hub : 237904, -7707563, 3430143, 56.98, 174000, 2
hub : 741321, -7714590, 3381384, 46.75, 191700, 5
hub : 419666, -7724215, 3390716, 52.8, 180900, 5
hub : 408519, -7683485, 3453589, 33.22, 185700, 3
hub : 115553, -7698758, 3380487, 51.26, 191700, 5
hub : 160441, -7692587, 3368952, 43.34, 228000, 4
hub : 658048, -7718801, 3409303, 64.46, 221100, 5
hub : 758818, -7680683, 3370873, 38.06, 287400, 3
hub : 689694, -7686362, 3359789, 41.03, 213600, 5
hub : 936768, -7643842, 3438068, 37.07, 197700, 2
hub : 950737, -7631986, 3441979, 39.71, 152400, 4
hub : 854662, -7718471, 3436679, 63.58, 166800, 3
hub : 822630, -7730970, 3441808, 60.72, 232200, 4
hub : 194410, -7733389, 3432065, 41.91, 205500, 4
hub : 756061, -7724661, 3426940, 53.68, 261300, 2
hub : 616605, -7682389, 3393331, 44.55, 270600, 5
hub : 734687, -7669250, 3389758, 53.35, 206700, 4
hub : 644356, -7653625, 3448125, 51.81, 213900, 3
hub : 866653, -7650054, 3518845, 60.5, 284400, 3
hub : 620473, -7636965, 3516742, 57.64, 292200, 5
hub : 545497, -7715421, 3421527, 40.26, 267300, 3
hub : 975866, -7727599, 3417149, 46.31, 256500, 5
hub : 171509, -7708147, 3440225, 66.0, 265200, 5
hub : 558636, -7662847, 3453524, 42.79, 287400, 4
hub : 444997, -7666011, 3372159, 40.48, 238500, 3
hub : 770489, -7687392, 3296969, 63.47, 291000, 3
hub : 996501, -7676422, 3288699, 56.98, 210000, 3
hub : 726704, -7665524, 3280176, 50.38, 262200, 2
hub : 176893, -7658158, 3289509, 40.92, 279000, 5
hub : 889093, -7645494, 3291890, 39.05, 198300, 2
hub : 200481, -7652130, 3301283, 48.62, 260400, 3
hub : 908740, -7635438, 3293597, 61.16, 270900, 4
hub : 316187, -7640403, 3302685, 58.63, 225300, 5
hub : 103670, -7630079, 3281318, 41.36, 214500, 5
hub : 792045, -7624595, 3292762, 33.33, 288900, 2
hub : 134736, -7665942, 3298684, 33.44, 250800, 5
hub : 352065, -7630222, 3303561, 42.9, 293400, 2
hub : 203264, -7677229, 3300835, 51.59, 236400, 2
hub : 186450, -7643168, 3282014, 61.05, 263100, 2
hub : 671649, -7664532, 3310437, 61.93, 283200, 2
hub : 563566, -7677833, 3313218, 57.09, 284700, 4
hub : 842473, -7685364, 3323878, 58.3, 234600, 2
hub : 853242, -7654963, 3273974, 55.22, 263100, 4
hub : 587595, -7685475, 3281619, 39.82, 276600, 2
hub : 915300, -7695507, 3288773, 57.42, 183000, 5
hub : 592259, -7697793, 3276905, 40.37, 292200, 2
hub : 694698, -7696628, 3264414, 51.26, 208200, 3
hub : 593680, -7687089, 3269903, 37.95, 158700, 3
hub : 537329, -7673152, 3269533, 44.88, 197400, 2
hub : 854623, -7705946, 3257389, 34.43, 173100, 4
hub : 346912, -7702043, 3246971, 63.25, 224400, 2
hub : 528077, -7712712, 3242920, 52.36, 229800, 2
hub : 579880, -7722709, 3242122, 42.24, 167400, 3
hub : 888027, -7726681, 3252447, 65.23, 197400, 4
hub : 138712, -7727819, 3265942, 62.48, 242100, 3
hub : 891217, -7690022, 3246226, 45.1, 189300, 5
hub : 642049, -7706633, 3269263, 44.88, 213600, 5
hub : 710626, -7717400, 3262681, 34.32, 293100, 2
hub : 878445, -7718959, 3275665, 50.93, 159600, 5
hub : 758415, -7717176, 3286458, 65.45, 166800, 2
hub : 959820, -7618426, 3275542, 41.25, 213000, 3
hub : 322583, -7614416, 3285367, 37.84, 243000, 3
hub : 606770, -7673625, 3325428, 58.3, 230400, 4
hub : 371336, -7674730, 3336239, 40.26, 296400, 4
hub : 712313, -7711736, 3232443, 41.91, 281100, 5
hub : 273054, -7716559, 3252701, 38.83, 155700, 2
hub : 609425, -7614064, 3295525, 36.41, 271500, 4
hub : 617392, -7619289, 3307791, 63.8, 242100, 2
hub : 114379, -7609567, 3315819, 36.96, 193500, 2
hub : 336603, -7646510, 3313010, 33.0, 206100, 3
hub : 579817, -7628188, 3315827, 34.1, 156000, 5
hub : 834043, -7624999, 3266742, 54.34, 240600, 3
hub : 402554, -7618584, 3258155, 61.16, 276000, 3
hub : 488279, -7605500, 3259083, 53.46, 246300, 4
hub : 378156, -7637822, 3269714, 56.54, 198900, 3
hub : 211477, -7687298, 3307490, 56.1, 174000, 4
hub : 191424, -7659672, 3263683, 34.1, 191100, 3
hub : 278263, -7657501, 3319677, 45.98, 196200, 5
hub : 298953, -7708021, 3295654, 47.74, 168600, 4
hub : 831479, -7647916, 3264881, 62.15, 248100, 2
hub : 412172, -7643849, 3254584, 63.69, 154200, 2
hub : 899639, -7654360, 3252122, 52.14, 298800, 5
hub : 493805, -7651455, 3239471, 42.46, 181200, 2
hub : 138603, -7640178, 3235416, 61.38, 176700, 3
hub : 956708, -7697365, 3302707, 57.42, 183600, 4
hub : 707011, -7695802, 3316294, 44.88, 287700, 2
hub : 761962, -7708145, 3313860, 54.89, 297000, 3
hub : 827200, -7735812, 3244108, 40.48, 288300, 4
hub : 777630, -7631624, 3255796, 50.6, 240000, 5
hub : 771234, -7629745, 3245018, 44.33, 273300, 4
hub : 304019, -7617588, 3245449, 47.08, 287100, 5
hub : 951035, -7692020, 3332955, 56.98, 288300, 5
hub : 100711, -7683940, 3340789, 37.95, 197100, 5
hub : 594362, -7686362, 3352789, 37.84, 298500, 4
hub : 544738, -7603157, 3297377, 54.56, 275400, 3
hub : 767153, -7717881, 3300218, 39.38, 182100, 5
hub : 653381, -7719744, 3313715, 43.45, 261600, 2
hub : 718524, -7721657, 3327567, 57.97, 299700, 4
hub : 560256, -7706587, 3284111, 64.46, 262800, 2
hub : 802455, -7685156, 3258728, 33.44, 258000, 2
hub : 911869, -7677338, 3249000, 37.73, 264300, 4
hub : 227610, -7547815, 3465738, 35.75, 165900, 5
hub : 201651, -7557889, 3474835, 36.08, 300000, 4
hub : 425368, -7548654, 3482461, 53.9, 202200, 4
hub : 123358, -7557211, 3459646, 57.53, 205200, 2
hub : 740367, -7556210, 3446361, 46.86, 235200, 3
hub : 848139, -7538478, 3485817, 42.57, 297300, 4
hub : 474066, -7536394, 3473863, 52.58, 278400, 5
hub : 359309, -7539059, 3497742, 41.69, 152100, 2
hub : 803589, -7551211, 3498820, 43.56, 263400, 5
hub : 122165, -7566049, 3467334, 57.53, 181200, 2
hub : 904926, -7554039, 3509793, 35.2, 231900, 4
hub : 476822, -7558275, 3487124, 58.19, 256500, 4
hub : 972459, -7547229, 3455558, 62.92, 197100, 2
hub : 309663, -7533250, 3506615, 39.16, 234000, 3
hub : 556991, -7527024, 3496727, 58.41, 169500, 2
hub : 100348, -7514850, 3490960, 43.34, 267600, 5
hub : 433821, -7565739, 3441846, 62.92, 180600, 5
hub : 120969, -7548028, 3436181, 65.78, 299100, 3
hub : 851303, -7536748, 3434164, 62.81, 171000, 2
hub : 248964, -7561221, 3500496, 39.27, 176700, 3
hub : 131213, -7569384, 3511224, 36.3, 270300, 5
hub : 973051, -7556971, 3519705, 57.2, 178800, 3
hub : 331631, -7570355, 3455821, 48.07, 172800, 3
hub : 396192, -7556133, 3532312, 44.33, 173400, 4
