10 10 1856
10206 13815.0 15984 24120 6830
major : 554442, 538, 634, 75.9, 222250, 4
hub : 977397, 107, 726, 42.9, 186300, 6
hub : 143728, 960, 1309, 64.46, 164400, 6
regional : 754858, 91, -242, 77.77, 179800, 4
regional : 260764, -534, -688, 104.5, 159400, 3
regional : 624967, -507, -2911, 67.76, 113200, 2
hub : 272725, -2797, -1449, 58.52, 275100, 9
major : 574114, -1954, 2765, 77.0, 132000, 5
hub : 878674, 167, 1211, 47.85, 204900, 5
major : 525300, -1219, -919, 62.37, 180750, 5
economy : 9744088438, 109, 8, [272725, 143728]
economy : 5947052370, 143, 1, [624967, 977397]
business : 2015686188, 134, 1, [525300, 624967]
economy : 6647320206, 158, 3, [525300, 272725]
economy : 2969240382, 182, 3, [525300, 143728]
economy : 5177120022, 81, 6, [574114, 878674]
luxury : 7998403617, 148, 1, [754858, 525300]
economy : 8534903281, 77, 3, [754858, 525300]
economy : 7827891628, 175, 1, [624967, 260764]
first : 9973927073, 193, 9, [624967, 143728]
economy : 1194691625, 188, 3, [574114, 878674]
economy : 6981732276, 158, 9, [260764, 525300]
business : 3240012233, 160, 6, [272725, 977397]
business : 5187401530, 147, 9, [977397, 574114]
business : 9098415677, 76, 2, [574114, 624967]
business : 1897101109, 143, 1, [878674, 574114]
economy : 9650522208, 105, 2, [554442, 272725]
business : 3827265665, 47, 2, [260764, 754858]
economy : 7847755086, 113, 0, [272725, 143728]
economy : 9303635839, 187, 1, [977397, 574114]
economy : 1918859083, 186, 2, [525300, 574114]
economy : 6298399765, 180, 1, [554442, 272725]
economy : 6668930701, 76, 1, [754858, 574114]
economy : 5267251610, 136, 4, [878674, 624967]
economy : 3830601332, 193, 2, [554442, 574114]
economy : 1489751556, 73, 3, [525300, 754858]
economy : 7489859018, 91, 1, [525300, 554442]
economy : 8055642014, 102, 0, [574114, 260764]
economy : 9952393566, 44, 1, [624967, 754858]
business : 5235302540, 117, 6, [143728, 574114]
economy : 6867504805, 174, 5, [754858, 878674]
economy : 5298948275, 133, 3, [574114, 624967]
economy : 3376177306, 99, 1, [977397, 878674]
economy : 9565856072, 157, 2, [624967, 574114]
economy : 1139316552, 177, 4, [525300, 574114]
business : 8123676988, 114, 3, [878674, 554442]
economy : 7359771159, 182, 1, [977397, 272725]
economy : 8614415298, 189, 0, [525300, 143728]
economy : 7645694180, 156, 0, [143728, 525300]
business : 7619291866, 120, 1, [624967, 878674]
business : 1280682168, 51, 0, [525300, 624967]
economy : 5913977923, 138, 0, [878674, 260764]
economy : 6077854822, 86, 2, [554442, 272725]
economy : 5671281866, 94, 3, [272725, 260764]
economy : 2259470390, 104, 2, [754858, 554442]
business : 5701065705, 197, 2, [977397, 272725]
luxury : 9613656855, 157, 4, [754858, 260764]
economy : 2121612634, 66, 3, [525300, 272725]
business : 3099978867, 144, 0, [525300, 624967]
economy : 3601346750, 131, 1, [525300, 977397]
economy : 1053788354, 72, 2, [143728, 574114]
economy : 6127614211, 119, 2, [143728, 754858]
economy : 6603259232, 157, 5, [272725, 754858]
economy : 1365706937, 192, 1, [754858, 143728]
economy : 7400345744, 52, 1, [143728, 977397]
economy : 9737471621, 45, 1, [754858, 977397]
economy : 5575117918, 98, 1, [977397, 624967]
economy : 3339378004, 80, 1, [977397, 143728]
economy : 1442223899, 174, 1, [977397, 525300]
economy : 2358492156, 148, 1, [554442, 574114]
business : 7346972702, 93, 2, [554442, 143728]
economy : 6718920142, 100, 0, [143728, 525300]
economy : 8950187032, 163, 1, [624967, 272725]
first : 4385120183, 101, 0, [554442, 143728]
economy : 3218484422, 198, 9, [260764, 878674]
economy : 6553523266, 65, 1, [754858, 977397]
economy : 1246013310, 196, 7, [754858, 574114]
business : 4625599981, 189, 0, [878674, 260764]
economy : 2838432005, 134, 2, [574114, 977397]
economy : 9905558923, 95, 3, [574114, 272725]
economy : 4801042139, 177, 0, [878674, 260764]
business : 8683941960, 68, 5, [143728, 260764]
economy : 4921248178, 199, 3, [143728, 554442]
economy : 2048481087, 145, 1, [878674, 260764]
economy : 3811453852, 142, 10, [878674, 525300]
economy : 5038928109, 167, 2, [260764, 624967]
economy : 5395387916, 182, 5, [878674, 754858]
business : 6940280157, 75, 5, [272725, 878674]
economy : 3731851116, 99, 4, [977397, 260764]
economy : 2099219186, 43, 3, [977397, 143728]
economy : 1349101287, 131, 4, [754858, 554442]
economy : 1628190398, 162, 1, [272725, 624967]
first : 6646534633, 78, 2, [525300, 754858]
economy : 1535870146, 162, 0, [624967, 525300]
luxury : 8846451635, 197, 2, [525300, 574114]
economy : 7899068038, 112, 1, [574114, 525300]
business : 2094045023, 110, 4, [554442, 624967]
economy : 5010359593, 174, 3, [574114, 624967]
business : 6858367833, 66, 2, [754858, 977397]
business : 6607695264, 115, 1, [525300, 260764]
economy : 3034609679, 57, 1, [143728, 977397]
business : 3624171179, 110, 2, [624967, 143728]
economy : 2249432982, 191, 1, [272725, 624967]
business : 9641298306, 162, 1, [272725, 143728]
economy : 9658725777, 99, 3, [574114, 554442]
economy : 5733604065, 176, 0, [554442, 272725]
business : 1660090540, 65, 3, [554442, 624967]
first : 2597348761, 74, 2, [574114, 624967]
economy : 2838812583, 193, 0, [754858, 878674]
business : 2730427803, 172, 1, [754858, 272725]
economy : 3092221830, 51, 4, [878674, 272725]
business : 8479891576, 191, 5, [754858, 143728]
economy : 9715214991, 82, 1, [260764, 272725]
economy : 8919683095, 128, 2, [525300, 624967]
economy : 4497135267, 140, 5, [754858, 977397]
business : 4860798865, 163, 1, [525300, 878674]
economy : 2295634857, 158, 2, [977397, 624967]
first : 6823703530, 135, 1, [624967, 260764]
economy : 4150943031, 131, 10, [260764, 525300]
economy : 1420700059, 92, 2, [554442, 143728]
business : 2017063518, 103, 2, [977397, 754858]
economy : 9635588966, 68, 1, [878674, 554442]
economy : 9501217138, 112, 6, [525300, 143728]
economy : 1317055395, 93, 4, [525300, 260764]
economy : 4289835449, 92, 2, [574114, 260764]
luxury : 8385325097, 75, 9, [878674, 574114]
economy : 7265806030, 134, 2, [554442, 143728]
economy : 6538315775, 121, 6, [754858, 977397]
economy : 4270406669, 183, 1, [754858, 525300]
economy : 4576119300, 70, 1, [525300, 624967]
economy : 6390233026, 174, 1, [878674, 143728]
business : 8588985580, 57, 2, [554442, 525300]
economy : 9417986482, 96, 2, [624967, 260764]
economy : 8308598948, 163, 0, [554442, 977397]
business : 4609631981, 54, 3, [272725, 260764]
economy : 8039000705, 200, 8, [624967, 754858]
business : 2089417582, 125, 1, [977397, 554442]
economy : 5477948575, 191, 1, [272725, 260764]
economy : 6136452633, 104, 8, [574114, 624967]
business : 6688051521, 75, 2, [878674, 260764]
economy : 1280726517, 196, 0, [260764, 554442]
economy : 4586338793, 161, 1, [554442, 977397]
economy : 2937541315, 104, 8, [574114, 272725]
economy : 8271945823, 128, 0, [754858, 525300]
business : 4808943253, 179, 1, [143728, 525300]
business : 8635446759, 198, 5, [574114, 554442]
economy : 6654414575, 70, 3, [272725, 260764]
economy : 8611161403, 68, 10, [525300, 574114]
economy : 1727888290, 157, 9, [754858, 260764]
business : 3602570571, 68, 2, [272725, 143728]
economy : 8973022117, 148, 1, [878674, 754858]
economy : 6721524301, 140, 5, [754858, 525300]
business : 2289158582, 190, 1, [574114, 554442]
economy : 6020453704, 133, 0, [525300, 977397]
economy : 9726770000, 198, 1, [554442, 272725]
economy : 6271650777, 64, 1, [977397, 260764]
economy : 7469197149, 42, 1, [525300, 143728]
economy : 9666733901, 126, 3, [525300, 977397]
economy : 6400778800, 108, 1, [143728, 272725]
economy : 2971088992, 143, 3, [525300, 574114]
economy : 4570938517, 118, 0, [143728, 754858]
economy : 8803554092, 85, 10, [554442, 143728]
economy : 6638095547, 181, 0, [260764, 754858]
economy : 1676522811, 193, 1, [977397, 143728]
economy : 3190733630, 73, 0, [525300, 272725]
economy : 1551482559, 147, 0, [143728, 878674]
economy : 2894514293, 86, 2, [574114, 143728]
business : 1533571631, 130, 1, [754858, 977397]
business : 4598004828, 198, 5, [624967, 878674]
economy : 1117388622, 58, 1, [624967, 878674]
economy : 4021522312, 134, 2, [574114, 272725]
business : 5272095230, 87, 2, [624967, 525300]
economy : 9436425353, 84, 1, [260764, 525300]
economy : 2652560339, 200, 2, [525300, 143728]
economy : 7267090344, 132, 0, [525300, 754858]
business : 6973091907, 187, 5, [143728, 574114]
first : 2957120586, 94, 0, [754858, 143728]
economy : 6656915819, 104, 0, [143728, 754858]
economy : 9227495093, 153, 2, [624967, 574114]
business : 6683472527, 141, 0, [272725, 754858]
economy : 8106877823, 111, 1, [525300, 624967]
economy : 2807255027, 79, 2, [143728, 754858]
economy : 2694683586, 89, 4, [260764, 554442]
economy : 8614482799, 84, 1, [272725, 624967]
economy : 6276971005, 98, 2, [554442, 260764]
economy : 6326288529, 101, 3, [554442, 977397]
economy : 2028256860, 110, 2, [525300, 754858]
business : 9537890546, 52, 3, [525300, 754858]
economy : 3475282230, 95, 2, [878674, 574114]
economy : 5072829800, 132, 9, [525300, 574114]
economy : 6566481392, 116, 2, [878674, 977397]
economy : 5206787001, 55, 4, [754858, 554442]
economy : 1721086638, 183, 1, [754858, 260764]
business : 6650360207, 134, 2, [878674, 143728]
economy : 5819815012, 81, 2, [554442, 754858]
business : 5530658469, 108, 5, [754858, 977397]
economy : 2139262177, 117, 2, [977397, 525300]
economy : 8613929172, 174, 1, [754858, 554442]
business : 5947053917, 149, 4, [260764, 878674]
business : 5655178625, 71, 1, [574114, 260764]
economy : 9950673213, 118, 1, [977397, 574114]
economy : 4200778172, 44, 1, [554442, 260764]
business : 1483972915, 189, 3, [525300, 554442]
economy : 9637962530, 144, 2, [977397, 624967]
economy : 5155393564, 157, 1, [525300, 754858]
economy : 6920811902, 86, 0, [525300, 754858]
economy : 6933166005, 72, 2, [754858, 143728]
economy : 1798030149, 119, 1, [878674, 554442]
business : 2344419111, 60, 7, [554442, 878674]
economy : 2831456638, 109, 4, [878674, 272725]
economy : 5421432210, 156, 2, [272725, 554442]
economy : 2624953445, 83, 1, [525300, 574114]
business : 2304350256, 172, 1, [554442, 878674]
economy : 7614567022, 145, 0, [554442, 574114]
business : 1116738583, 126, 0, [260764, 878674]
business : 4361138891, 43, 1, [977397, 260764]
economy : 7139052001, 69, 8, [525300, 272725]
economy : 7238207987, 101, 4, [260764, 977397]
economy : 8153187284, 136, 0, [574114, 525300]
economy : 3428757167, 171, 0, [272725, 878674]
economy : 9486084281, 66, 1, [574114, 878674]
economy : 3651059516, 132, 1, [977397, 754858]
economy : 6265637015, 54, 2, [754858, 574114]
economy : 2807667899, 64, 0, [754858, 624967]
economy : 7635659794, 66, 7, [554442, 574114]
economy : 4327349232, 102, 1, [554442, 624967]
luxury : 1933382665, 77, 1, [525300, 272725]
economy : 5336225506, 113, 2, [878674, 554442]
luxury : 4964921393, 144, 2, [525300, 574114]
economy : 1909788152, 91, 1, [272725, 878674]
economy : 5042111325, 152, 1, [624967, 754858]
economy : 3512579187, 148, 1, [554442, 878674]
economy : 7905301246, 149, 1, [143728, 878674]
business : 5165547764, 116, 2, [525300, 272725]
economy : 8155957714, 88, 6, [754858, 525300]
economy : 3688781540, 44, 1, [260764, 574114]
economy : 7308157659, 163, 9, [554442, 272725]
economy : 9095362507, 147, 4, [525300, 260764]
economy : 9898316088, 93, 2, [260764, 554442]
economy : 7674994681, 81, 1, [272725, 977397]
economy : 9806855553, 192, 1, [754858, 260764]
economy : 8114184520, 74, 2, [143728, 272725]
economy : 5954715319, 137, 2, [272725, 977397]
luxury : 9905409982, 187, 0, [260764, 525300]
business : 8858158760, 130, 8, [574114, 754858]
first : 3762624840, 96, 0, [143728, 272725]
first : 5264362975, 43, 5, [977397, 754858]
economy : 6716983895, 92, 0, [878674, 977397]
economy : 1992394298, 95, 2, [143728, 624967]
economy : 6919407600, 101, 0, [554442, 143728]
economy : 3704472546, 114, 1, [525300, 554442]
economy : 3629410846, 146, 4, [525300, 878674]
economy : 8400149486, 179, 2, [754858, 260764]
business : 8104732996, 185, 1, [624967, 260764]
economy : 5372640341, 145, 1, [754858, 260764]
first : 4597173369, 96, 3, [260764, 574114]
economy : 7317935582, 115, 0, [272725, 260764]
economy : 4741992632, 142, 0, [143728, 754858]
economy : 7713941080, 143, 1, [878674, 754858]
economy : 7443671263, 93, 5, [272725, 143728]
economy : 6321763867, 70, 5, [624967, 143728]
economy : 1954887578, 64, 1, [525300, 878674]
economy : 5309560639, 78, 8, [260764, 554442]
economy : 3408042917, 191, 2, [624967, 554442]
business : 8079207473, 71, 2, [143728, 754858]
economy : 6809360639, 130, 4, [977397, 143728]
economy : 7960619843, 198, 5, [260764, 977397]
economy : 2817856290, 117, 10, [878674, 574114]
economy : 4716880757, 97, 0, [525300, 878674]
economy : 1115018211, 131, 2, [272725, 143728]
economy : 6448391786, 170, 1, [272725, 525300]
economy : 3472702100, 191, 3, [272725, 525300]
economy : 1236779210, 62, 3, [574114, 878674]
economy : 2303385863, 199, 1, [574114, 754858]
economy : 7297185257, 126, 2, [525300, 878674]
economy : 8565647651, 145, 6, [260764, 574114]
business : 3339993583, 200, 4, [754858, 272725]
economy : 7458663504, 88, 2, [574114, 624967]
first : 4424847620, 157, 2, [574114, 260764]
first : 8181601214, 180, 0, [977397, 525300]
economy : 2872732218, 119, 1, [977397, 260764]
first : 7151997345, 100, 1, [624967, 878674]
business : 2346428224, 83, 1, [525300, 574114]
economy : 5230488509, 151, 3, [525300, 977397]
economy : 8664926222, 96, 1, [143728, 878674]
business : 2107187444, 88, 4, [754858, 272725]
economy : 8008952670, 132, 9, [754858, 260764]
economy : 7730406232, 92, 0, [143728, 977397]
economy : 3408472019, 45, 2, [260764, 272725]
first : 3048427892, 168, 3, [977397, 260764]
economy : 7848635812, 47, 5, [977397, 260764]
economy : 2623981299, 129, 7, [574114, 977397]
economy : 4861414833, 181, 2, [574114, 878674]
economy : 3814019431, 196, 1, [143728, 574114]
business : 9314525001, 49, 2, [624967, 977397]
economy : 1681152123, 121, 2, [624967, 878674]
economy : 5872750043, 54, 2, [624967, 754858]
luxury : 7106256808, 93, 1, [754858, 624967]
economy : 7413360974, 196, 2, [574114, 143728]
economy : 7045308532, 108, 0, [143728, 977397]
economy : 5872850356, 42, 1, [574114, 624967]
economy : 7366821124, 124, 1, [754858, 525300]
first : 2175110777, 81, 1, [574114, 977397]
economy : 1653986378, 114, 3, [574114, 977397]
economy : 6139587480, 106, 0, [272725, 260764]
business : 5120238122, 166, 3, [574114, 143728]
business : 7160461472, 116, 3, [554442, 878674]
economy : 5014762302, 80, 1, [754858, 272725]
economy : 9823073206, 137, 3, [574114, 525300]
economy : 1266164103, 66, 2, [574114, 554442]
economy : 5233042813, 125, 1, [143728, 878674]
business : 2093387858, 183, 10, [260764, 272725]
economy : 5627077214, 171, 0, [525300, 624967]
economy : 5968608313, 192, 1, [554442, 272725]
economy : 5716728918, 87, 0, [624967, 143728]
economy : 6371135138, 159, 1, [272725, 525300]
economy : 1976415603, 147, 1, [272725, 260764]
economy : 7498487816, 85, 0, [260764, 143728]
economy : 6736553105, 84, 3, [574114, 554442]
business : 8229538659, 126, 1, [272725, 878674]
economy : 5995515471, 168, 5, [977397, 754858]
first : 5113254169, 180, 1, [624967, 143728]
economy : 1540941247, 82, 0, [554442, 754858]
economy : 5220014696, 191, 4, [624967, 878674]
economy : 1659147566, 200, 2, [525300, 143728]
economy : 1394589382, 103, 0, [574114, 272725]
business : 4799832541, 176, 1, [754858, 272725]
business : 7108326100, 104, 2, [878674, 525300]
first : 5736361165, 54, 1, [878674, 754858]
economy : 1753535100, 87, 1, [260764, 574114]
economy : 6874866428, 186, 5, [554442, 574114]
economy : 5090629200, 127, 5, [272725, 260764]
business : 3774515734, 121, 10, [554442, 574114]
business : 9553122490, 135, 2, [878674, 977397]
economy : 8828450139, 72, 5, [272725, 574114]
luxury : 4996436249, 60, 3, [977397, 878674]
economy : 3950760650, 135, 1, [754858, 574114]
economy : 1270472478, 179, 9, [754858, 977397]
business : 6992064245, 97, 2, [143728, 754858]
economy : 1028429930, 129, 1, [574114, 272725]
economy : 9172452926, 117, 0, [754858, 143728]
luxury : 9845003039, 52, 0, [554442, 754858]
business : 2316923665, 101, 2, [260764, 878674]
first : 4704488036, 43, 4, [525300, 754858]
first : 8877473780, 43, 0, [754858, 977397]
economy : 2668148844, 99, 3, [754858, 260764]
business : 4597354820, 125, 0, [525300, 574114]
economy : 4569449319, 178, 1, [878674, 260764]
business : 5567738632, 138, 1, [525300, 977397]
economy : 4402427297, 196, 7, [525300, 554442]
business : 2203804634, 76, 1, [272725, 878674]
economy : 6327271428, 82, 1, [574114, 878674]
business : 3664584794, 105, 10, [878674, 260764]
economy : 8205166384, 77, 1, [754858, 143728]
economy : 1903688817, 103, 1, [624967, 878674]
first : 8823453585, 85, 4, [554442, 525300]
economy : 9617748471, 185, 1, [878674, 272725]
economy : 4368206718, 181, 1, [554442, 272725]
business : 9451960004, 114, 1, [624967, 525300]
economy : 5652186223, 77, 2, [554442, 624967]
business : 4345216125, 180, 10, [554442, 754858]
economy : 9295534968, 103, 1, [754858, 525300]
business : 3807386578, 79, 2, [143728, 754858]
economy : 7711133708, 78, 1, [525300, 143728]
economy : 1641451930, 133, 2, [525300, 143728]
first : 1574833856, 122, 6, [977397, 525300]
business : 3962966577, 86, 1, [525300, 754858]
economy : 2553769021, 52, 3, [143728, 554442]
economy : 7518132418, 69, 8, [624967, 260764]
business : 1284775106, 60, 6, [525300, 574114]
business : 9354331980, 80, 2, [525300, 260764]
economy : 7588827294, 175, 2, [272725, 624967]
business : 4894865239, 160, 1, [754858, 878674]
economy : 5652289229, 161, 1, [525300, 143728]
economy : 9737996487, 189, 2, [878674, 574114]
economy : 8244968668, 73, 6, [260764, 554442]
economy : 2204898706, 106, 8, [525300, 977397]
economy : 1619349776, 151, 2, [878674, 554442]
business : 5357730132, 186, 0, [878674, 554442]
business : 2024267824, 133, 2, [574114, 754858]
economy : 6682194078, 89, 2, [143728, 574114]
economy : 4140545027, 195, 3, [878674, 272725]
economy : 1625127937, 120, 7, [754858, 878674]
economy : 2616311587, 71, 0, [754858, 624967]
business : 4872221746, 183, 0, [754858, 272725]
economy : 4900530573, 164, 1, [624967, 554442]
business : 1762452002, 182, 2, [977397, 554442]
first : 6594565140, 184, 2, [143728, 260764]
economy : 7693951672, 145, 0, [754858, 624967]
economy : 4553330921, 102, 9, [143728, 754858]
economy : 5746242429, 193, 2, [624967, 574114]
economy : 9224804013, 100, 0, [878674, 574114]
business : 4803134353, 98, 3, [525300, 574114]
economy : 5669565864, 120, 2, [260764, 977397]
business : 6407617383, 125, 2, [878674, 554442]
business : 6841662870, 47, 2, [624967, 525300]
economy : 2769917568, 113, 1, [554442, 143728]
economy : 3854125275, 149, 7, [554442, 260764]
economy : 2787955981, 184, 2, [977397, 624967]
economy : 4556257993, 144, 2, [272725, 554442]
economy : 3827006237, 42, 2, [143728, 554442]
economy : 2173055135, 106, 0, [977397, 272725]
first : 7105464271, 125, 1, [525300, 260764]
economy : 6958842535, 110, 1, [260764, 754858]
business : 8569317396, 166, 1, [260764, 143728]
first : 8288312863, 146, 1, [143728, 624967]
economy : 6726522287, 165, 0, [143728, 624967]
business : 8217485098, 91, 1, [525300, 272725]
business : 8632268260, 162, 3, [143728, 754858]
economy : 3669527010, 74, 1, [143728, 272725]
business : 2532755154, 63, 1, [525300, 260764]
business : 3229065478, 93, 5, [554442, 525300]
economy : 5754213275, 182, 0, [977397, 143728]
business : 3433328363, 152, 6, [260764, 624967]
business : 6017705760, 171, 1, [525300, 260764]
economy : 2262765809, 176, 6, [624967, 143728]
economy : 3026084944, 155, 8, [143728, 624967]
economy : 4469330570, 104, 2, [624967, 143728]
business : 5858454690, 95, 2, [525300, 554442]
economy : 5083725555, 93, 0, [272725, 878674]
economy : 4899836007, 192, 2, [574114, 525300]
economy : 7027658629, 54, 0, [272725, 143728]
business : 4969414234, 163, 0, [977397, 260764]
economy : 4713499648, 149, 3, [574114, 754858]
economy : 4895951430, 129, 3, [260764, 624967]
economy : 3728665031, 58, 0, [878674, 143728]
economy : 9851240334, 109, 2, [554442, 574114]
business : 3986821169, 81, 10, [624967, 260764]
economy : 7027121338, 198, 1, [525300, 272725]
economy : 2228052125, 40, 1, [878674, 554442]
economy : 7166073105, 83, 1, [624967, 754858]
first : 2106940517, 50, 1, [878674, 260764]
business : 8622589518, 102, 5, [143728, 977397]
economy : 3281399976, 160, 1, [574114, 554442]
economy : 6568247086, 194, 3, [977397, 574114]
business : 7490627649, 124, 2, [143728, 878674]
economy : 1338605076, 137, 3, [525300, 624967]
luxury : 8709414715, 149, 2, [525300, 260764]
economy : 7674169453, 141, 3, [624967, 525300]
economy : 4786646558, 168, 6, [878674, 977397]
luxury : 3531841825, 168, 2, [977397, 260764]
first : 3726941463, 121, 1, [554442, 272725]
economy : 4036244580, 47, 1, [624967, 260764]
economy : 2476822191, 54, 3, [554442, 525300]
economy : 1687956570, 167, 0, [260764, 624967]
economy : 7173484219, 166, 0, [754858, 977397]
economy : 2623257577, 98, 5, [624967, 272725]
economy : 4093072066, 68, 3, [754858, 143728]
economy : 7095315066, 40, 6, [143728, 554442]
economy : 9321448450, 79, 1, [624967, 878674]
economy : 7786431954, 161, 0, [878674, 260764]
business : 9048504502, 161, 3, [574114, 272725]
economy : 3160702942, 179, 0, [554442, 260764]
business : 5878373286, 138, 1, [272725, 525300]
economy : 3799753133, 76, 2, [272725, 754858]
economy : 9481783560, 178, 6, [624967, 977397]
economy : 3195898046, 99, 1, [272725, 574114]
economy : 6044441826, 136, 2, [977397, 624967]
economy : 2630981347, 120, 0, [574114, 977397]
economy : 2206102692, 45, 4, [878674, 260764]
business : 5658482761, 41, 1, [754858, 260764]
economy : 8689718237, 71, 2, [754858, 260764]
economy : 4586693303, 61, 4, [754858, 525300]
economy : 1663652553, 182, 5, [624967, 554442]
economy : 7065154122, 113, 2, [624967, 143728]
economy : 7661752383, 155, 3, [878674, 525300]
economy : 2128138485, 118, 5, [260764, 624967]
business : 8716374824, 148, 2, [525300, 260764]
economy : 7557957794, 86, 3, [754858, 977397]
economy : 3308526713, 169, 4, [574114, 525300]
economy : 8967703767, 156, 3, [574114, 977397]
economy : 9484665942, 161, 3, [143728, 878674]
economy : 3363241625, 131, 7, [143728, 754858]
first : 4191039253, 135, 1, [754858, 878674]
economy : 8418435063, 72, 2, [574114, 624967]
economy : 8930570569, 179, 3, [525300, 624967]
economy : 9710220897, 106, 1, [525300, 143728]
economy : 5514522436, 164, 1, [878674, 624967]
business : 2069748561, 146, 3, [624967, 143728]
economy : 8621440684, 77, 7, [624967, 754858]
business : 8872702894, 105, 6, [624967, 143728]
economy : 2077602153, 53, 3, [977397, 878674]
luxury : 6250169512, 103, 0, [574114, 754858]
luxury : 8413547635, 169, 2, [554442, 977397]
economy : 4640789500, 113, 1, [624967, 525300]
economy : 9126636503, 109, 8, [272725, 525300]
economy : 1463577976, 127, 0, [574114, 754858]
economy : 1164336933, 139, 2, [272725, 525300]
economy : 8798848907, 98, 1, [878674, 272725]
economy : 7120275361, 177, 2, [574114, 272725]
first : 3509301409, 62, 7, [260764, 525300]
economy : 6070131879, 152, 2, [574114, 878674]
economy : 4817056343, 129, 10, [624967, 525300]
economy : 9414205565, 138, 2, [574114, 624967]
economy : 9518489075, 52, 2, [977397, 525300]
economy : 9321517077, 89, 0, [525300, 554442]
economy : 5016346186, 94, 10, [574114, 260764]
economy : 1742136717, 150, 0, [554442, 272725]
luxury : 9794234339, 154, 3, [525300, 554442]
economy : 2503611821, 60, 0, [977397, 143728]
luxury : 6701421078, 143, 4, [143728, 878674]
first : 6399339879, 151, 5, [878674, 525300]
economy : 1394612394, 133, 1, [977397, 143728]
business : 7170897720, 169, 7, [272725, 754858]
economy : 7352444408, 91, 2, [624967, 554442]
economy : 1910159613, 137, 2, [977397, 574114]
business : 6409329576, 83, 10, [525300, 143728]
economy : 7263530433, 184, 3, [260764, 574114]
business : 8554621096, 49, 1, [624967, 574114]
business : 1293708336, 95, 1, [143728, 260764]
economy : 1330221592, 101, 2, [624967, 525300]
economy : 3624450904, 56, 0, [143728, 260764]
business : 6246251380, 131, 4, [260764, 272725]
economy : 4207005592, 51, 1, [977397, 574114]
business : 8976147353, 100, 0, [878674, 554442]
economy : 3452487571, 96, 1, [624967, 525300]
business : 4753877164, 115, 10, [554442, 754858]
economy : 5305785593, 188, 9, [878674, 574114]
business : 3878810083, 187, 2, [272725, 525300]
economy : 8693525605, 44, 5, [525300, 574114]
economy : 6065848387, 157, 1, [525300, 143728]
economy : 7282670016, 80, 5, [624967, 574114]
economy : 7755269434, 148, 1, [574114, 143728]
economy : 6092952679, 89, 1, [260764, 977397]
economy : 4679348723, 175, 0, [574114, 260764]
economy : 5832046370, 91, 2, [260764, 754858]
economy : 6805404282, 67, 2, [143728, 260764]
economy : 2768003277, 69, 4, [554442, 260764]
economy : 1006240925, 96, 7, [977397, 878674]
economy : 1121409073, 121, 1, [624967, 878674]
luxury : 2800689470, 103, 1, [754858, 525300]
economy : 7162918973, 46, 6, [878674, 574114]
economy : 8560778392, 158, 0, [554442, 260764]
economy : 9899551569, 121, 2, [554442, 574114]
business : 2808075539, 75, 2, [143728, 878674]
business : 9739919326, 188, 10, [624967, 143728]
economy : 1716407491, 200, 0, [574114, 143728]
economy : 5417264483, 81, 1, [977397, 754858]
economy : 5793403388, 169, 3, [525300, 977397]
business : 4862909545, 155, 0, [554442, 878674]
economy : 7417207899, 199, 2, [624967, 525300]
economy : 8023304937, 134, 10, [260764, 272725]
economy : 5796078000, 120, 4, [525300, 143728]
economy : 3192399374, 111, 1, [878674, 754858]
economy : 8325486758, 116, 1, [272725, 878674]
