2 38028 4160
11448 5697 11880 103680 4840
hub : 371773, -2857233, 1833712, 56.43, 229500, 2
hub : 565653, -2890151, 1914841, 48.07, 248400, 5
hub : 596688, -2829232, 1779448, 57.42, 186600, 3
hub : 941466, -2832410, 1768880, 54.12, 231300, 4
hub : 687740, -2823115, 1764626, 56.32, 173400, 4
hub : 906411, -2813581, 1758140, 63.36, 191100, 5
hub : 217096, -2816790, 1745455, 56.65, 239400, 3
hub : 671537, -2805035, 1748932, 56.1, 225600, 4
hub : 563003, -2800064, 1737942, 65.34, 230400, 5
hub : 404454, -2809097, 1730140, 39.93, 285300, 2
hub : 620829, -2814868, 1721238, 38.72, 248700, 2
hub : 487473, -2792309, 1747332, 47.3, 261000, 5
hub : 954413, -2801719, 1758418, 57.75, 274500, 3
hub : 935676, -2805422, 1770738, 54.23, 296700, 4
hub : 781463, -2816784, 1773990, 52.47, 239700, 2
hub : 191924, -2796039, 1780765, 63.58, 223800, 2
hub : 602133, -2840042, 1779785, 54.89, 264600, 2
hub : 635126, -2840562, 1791543, 44.88, 280500, 2
hub : 332654, -2850595, 1797375, 44.66, 184500, 4
hub : 470565, -2839306, 1805350, 65.01, 211500, 4
hub : 810887, -2787579, 1737573, 58.41, 165300, 4
hub : 557541, -2777329, 1729184, 43.78, 191400, 3
hub : 463814, -2795182, 1725419, 33.44, 156000, 2
hub : 561306, -2777643, 1741029, 40.04, 250500, 3
hub : 319315, -2766685, 1736362, 65.12, 290700, 3
hub : 545847, -2819459, 1734022, 47.08, 276900, 2
hub : 624455, -2783417, 1718718, 45.76, 189600, 3
hub : 489074, -2773087, 1719221, 56.98, 198900, 4
hub : 374797, -2806822, 1782442, 46.2, 192900, 4
hub : 965109, -2764473, 1724497, 38.06, 204900, 5
hub : 183325, -2828267, 1755527, 52.58, 203400, 2
hub : 518620, -2793440, 1767265, 61.27, 200400, 2
hub : 879799, -2780944, 1764973, 36.85, 293400, 3
hub : 764890, -2841459, 1763069, 39.6, 191400, 3
hub : 486588, -2779847, 1754752, 45.87, 192600, 5
hub : 436798, -2768727, 1756588, 62.7, 190200, 3
hub : 978109, -2758176, 1761644, 54.01, 250800, 2
hub : 882770, -2768642, 1746534, 38.39, 240900, 4
hub : 409701, -2830398, 1799277, 59.84, 262200, 4
hub : 612096, -2759722, 1751246, 48.51, 204300, 4
hub : 788464, -2755810, 1739384, 37.18, 244800, 2
hub : 563662, -2748104, 1746531, 46.42, 183600, 4
hub : 132135, -2696235, 1602588, 36.19, 214200, 5
hub : 162692, -2699413, 1592020, 59.62, 246300, 5
hub : 935064, -2690118, 1587766, 39.05, 232500, 5
hub : 115799, -2680584, 1581280, 59.07, 210300, 4
hub : 429313, -2683793, 1568595, 57.75, 187800, 4
hub : 713111, -2672038, 1572072, 62.26, 291600, 4
hub : 282264, -2667067, 1561082, 60.5, 191100, 4
hub : 409580, -2676100, 1553280, 58.19, 179100, 3
hub : 833533, -2681871, 1544379, 45.43, 279900, 2
hub : 742038, -2659312, 1570472, 62.59, 208500, 4
hub : 939530, -2668722, 1581558, 40.04, 183900, 5
hub : 621742, -2672425, 1593878, 56.87, 219900, 2
hub : 557617, -2683788, 1597130, 61.71, 245700, 2
hub : 885352, -2663042, 1603905, 56.1, 191700, 5
hub : 343685, -2707045, 1602925, 46.64, 185100, 4
hub : 978359, -2707565, 1614683, 51.37, 267600, 2
hub : 833708, -2717598, 1620515, 39.05, 224400, 4
hub : 606620, -2706310, 1628490, 50.82, 195900, 4
hub : 545712, -2654582, 1560713, 38.61, 293400, 5
hub : 359594, -2644332, 1552324, 47.85, 273300, 4
hub : 402867, -2662185, 1548559, 43.12, 211200, 3
hub : 511686, -2644646, 1564169, 50.38, 225000, 4
hub : 514148, -2633688, 1559502, 55.66, 296400, 3
hub : 390749, -2686462, 1557162, 49.61, 273600, 4
hub : 528807, -2650420, 1541858, 61.6, 290700, 5
hub : 340876, -2640090, 1542361, 53.24, 246000, 4
hub : 497896, -2673825, 1605582, 61.82, 183300, 2
hub : 362033, -2631476, 1547637, 33.33, 220500, 4
hub : 487594, -2695270, 1578667, 57.75, 299100, 3
hub : 907228, -2660443, 1590405, 63.25, 291300, 4
hub : 440396, -2647947, 1588113, 55.66, 246600, 2
hub : 664141, -2708462, 1586209, 45.76, 171300, 5
hub : 931153, -2646850, 1577892, 38.61, 274800, 2
hub : 612217, -2635730, 1579728, 47.08, 279900, 3
hub : 804289, -2625179, 1584784, 40.7, 152700, 5
hub : 913024, -2635645, 1569675, 42.68, 232500, 2
hub : 722987, -2697401, 1622417, 55.11, 155700, 3
hub : 180597, -2626725, 1574386, 61.6, 211500, 2
hub : 582467, -2622813, 1562524, 50.71, 288600, 5
hub : 702671, -2615107, 1569671, 64.57, 224100, 5
hub : 832599, -2750499, 1630589, 40.92, 258300, 5
hub : 934223, -2761068, 1627412, 47.08, 204900, 2
hub : 342817, -2765322, 1636707, 57.31, 215100, 3
hub : 588994, -2771807, 1646241, 58.19, 225000, 4
hub : 788918, -2784493, 1643031, 65.23, 275400, 4
hub : 708848, -2781015, 1654787, 62.59, 247200, 5
hub : 661609, -2792005, 1659758, 37.73, 245400, 3
hub : 171026, -2799807, 1650725, 48.95, 258900, 3
hub : 697764, -2808709, 1644953, 35.53, 170400, 3
hub : 170400, -2782615, 1667512, 49.39, 260700, 2
hub : 320586, -2771529, 1658103, 38.61, 281100, 5
hub : 245932, -2759210, 1654400, 44.0, 151500, 2
hub : 915918, -2755957, 1643037, 40.48, 244500, 4
hub : 288536, -2749182, 1663783, 64.68, 248100, 2
hub : 884624, -2750162, 1619780, 49.28, 270300, 2
hub : 293042, -2738405, 1619260, 45.21, 210000, 2
hub : 264484, -2732572, 1609227, 35.86, 184200, 5
hub : 614992, -2724598, 1620515, 52.36, 169500, 5
hub : 776494, -2792375, 1672242, 41.36, 156000, 3
hub : 257536, -2800764, 1682493, 33.77, 223500, 5
hub : 963421, -2804529, 1664639, 62.26, 218100, 2
hub : 373288, -2788918, 1682179, 53.79, 270900, 2
hub : 454566, -2793586, 1693137, 60.17, 210300, 3
hub : 652582, -2795926, 1640363, 58.52, 283500, 5
hub : 924562, -2811230, 1676405, 37.62, 251100, 2
hub : 452149, -2810727, 1686735, 46.75, 225600, 4
hub : 933165, -2747505, 1653000, 51.37, 215100, 2
hub : 742784, -2805450, 1695348, 50.27, 221100, 5
hub : 887584, -2774420, 1631555, 33.77, 228600, 5
hub : 225464, -2762682, 1666381, 57.31, 203700, 5
hub : 998322, -2764975, 1678878, 56.21, 212100, 5
hub : 349485, -2766878, 1618363, 58.41, 222300, 4
hub : 540276, -2775196, 1679975, 40.81, 186600, 4
hub : 382590, -2773359, 1691095, 64.68, 231300, 5
hub : 229951, -2768303, 1701646, 52.47, 296100, 5
hub : 203742, -2783413, 1691179, 47.19, 279900, 2
hub : 716960, -2730671, 1629424, 61.27, 220200, 2
hub : 944795, -2778701, 1700100, 62.04, 191700, 4
hub : 278471, -2790564, 1704012, 62.26, 175500, 4
hub : 289573, -2783417, 1711718, 39.71, 175200, 5
hub : 480046, -2365980, 1833712, 48.29, 159600, 2
hub : 834008, -2355411, 1830535, 49.06, 261000, 5
hub : 583579, -2351158, 1839830, 58.08, 258900, 3
hub : 605960, -2344672, 1849364, 59.73, 183600, 3
hub : 547760, -2331987, 1846154, 58.63, 232500, 3
hub : 543258, -2335464, 1857910, 43.34, 209400, 5
hub : 485082, -2324474, 1862881, 42.13, 152100, 3
hub : 975603, -2316672, 1853847, 34.98, 286500, 5
hub : 384600, -2307770, 1848076, 60.5, 185100, 4
hub : 583216, -2333864, 1870635, 40.15, 225900, 3
hub : 818516, -2344950, 1861226, 48.4, 281400, 4
hub : 593653, -2357270, 1857523, 33.55, 298800, 2
hub : 641579, -2360522, 1846160, 54.67, 174600, 3
hub : 827876, -2367297, 1866906, 40.48, 260400, 3
hub : 508826, -2366317, 1822903, 48.51, 220500, 5
hub : 711781, -2378075, 1822382, 43.45, 240900, 3
hub : 546287, -2383907, 1812350, 42.79, 268800, 3
hub : 924240, -2391881, 1823638, 57.97, 238500, 2
hub : 189060, -2324105, 1875365, 63.69, 192600, 2
hub : 330413, -2315716, 1885616, 57.53, 255600, 4
hub : 711417, -2311951, 1867762, 45.54, 297900, 3
hub : 963524, -2327561, 1885302, 40.48, 175800, 4
hub : 565572, -2322894, 1896260, 62.81, 206100, 2
hub : 994398, -2320554, 1843486, 41.14, 296700, 5
hub : 403741, -2305250, 1879528, 47.96, 226200, 2
hub : 285319, -2305753, 1889857, 33.88, 203700, 2
hub : 441028, -2368974, 1856123, 60.72, 295800, 3
hub : 392507, -2311029, 1898471, 45.32, 192900, 4
hub : 185054, -2342059, 1834678, 43.78, 285600, 5
hub : 924315, -2353797, 1869504, 39.49, 241200, 5
hub : 486458, -2351505, 1882001, 39.82, 202500, 2
hub : 350494, -2349601, 1821485, 65.56, 297300, 2
hub : 578558, -2341284, 1883097, 55.0, 161400, 5
hub : 663773, -2343120, 1894218, 44.33, 263400, 2
hub : 184682, -2348176, 1904769, 64.79, 295800, 2
hub : 108654, -2333066, 1894302, 50.93, 258000, 4
hub : 449929, -2385809, 1832547, 60.06, 159000, 2
hub : 460327, -2337778, 1903222, 45.98, 256500, 5
hub : 703597, -2325916, 1907135, 42.79, 170400, 2
hub : 434100, -2333063, 1914841, 35.42, 204300, 2
hub : 962072, -2393981, 1779448, 61.71, 209100, 2
hub : 176487, -2390804, 1768880, 62.92, 203100, 5
hub : 709218, -2400099, 1764626, 56.21, 179700, 2
hub : 814726, -2409633, 1758140, 53.35, 212700, 2
hub : 694933, -2406423, 1745455, 46.31, 274800, 2
hub : 134845, -2418179, 1748932, 35.53, 166200, 4
hub : 407199, -2423150, 1737942, 63.69, 155700, 3
hub : 999817, -2414117, 1730140, 36.19, 250200, 4
hub : 135301, -2408345, 1721238, 55.55, 261600, 3
hub : 246704, -2430904, 1747332, 53.68, 290400, 5
hub : 855430, -2421495, 1758418, 62.04, 170400, 4
hub : 373017, -2417792, 1770738, 55.99, 296100, 5
hub : 400075, -2406429, 1773990, 59.62, 262200, 5
hub : 186466, -2427175, 1780765, 54.01, 232200, 2
hub : 946590, -2383172, 1779785, 44.88, 271500, 2
hub : 473673, -2382652, 1791543, 39.27, 233700, 5
hub : 407439, -2372619, 1797375, 40.15, 255300, 5
hub : 275493, -2383907, 1805350, 40.59, 213000, 4
hub : 294150, -2435634, 1737573, 48.29, 232500, 4
hub : 137846, -2445885, 1729184, 62.37, 162900, 2
hub : 875348, -2428031, 1725419, 50.82, 173400, 4
hub : 370993, -2445571, 1741029, 64.13, 211800, 3
hub : 369508, -2456529, 1736362, 63.03, 267900, 5
hub : 713498, -2403755, 1734022, 52.91, 208500, 4
hub : 379023, -2439797, 1718718, 56.43, 213300, 4
hub : 475511, -2450127, 1719221, 52.36, 216600, 5
hub : 382478, -2416392, 1782442, 53.9, 234300, 2
hub : 349515, -2458740, 1724497, 38.17, 280500, 5
hub : 687778, -2394947, 1755527, 59.4, 214800, 4
hub : 807632, -2429773, 1767265, 43.78, 293700, 5
hub : 208290, -2442270, 1764973, 55.88, 261900, 2
hub : 781851, -2381755, 1763069, 49.06, 273900, 3
hub : 750257, -2443367, 1754752, 58.19, 291900, 5
hub : 191521, -2454487, 1756588, 58.08, 254700, 5
hub : 534826, -2465038, 1761644, 63.47, 220200, 5
hub : 319090, -2454571, 1746534, 42.79, 264900, 2
hub : 705019, -2392816, 1799277, 54.34, 245400, 5
hub : 798898, -2463492, 1751246, 56.1, 218100, 2
hub : 474124, -2467404, 1739384, 60.72, 174300, 2
hub : 601083, -2475110, 1746531, 65.78, 296700, 5
hub : 347660, -2526978, 1602588, 49.61, 276300, 5
hub : 824979, -2523801, 1592020, 40.48, 234600, 5
hub : 858653, -2533096, 1587766, 45.76, 150900, 5
hub : 345570, -2542630, 1581280, 49.94, 172200, 4
hub : 145035, -2539420, 1568595, 42.57, 254400, 4
hub : 631952, -2551176, 1572072, 35.86, 156600, 5
hub : 905518, -2556147, 1561082, 51.81, 281100, 2
hub : 228701, -2547114, 1553280, 38.17, 250200, 2
hub : 317822, -2541342, 1544379, 63.58, 170700, 4
hub : 375497, -2563901, 1570472, 38.61, 282600, 5
hub : 413677, -2554492, 1581558, 61.71, 177600, 3
hub : 173480, -2550789, 1593878, 50.82, 250200, 4
hub : 435672, -2539426, 1597130, 36.63, 275400, 5
hub : 609903, -2560172, 1603905, 63.47, 215700, 2
hub : 126746, -2516169, 1602925, 53.79, 182700, 4
hub : 713390, -2515649, 1614683, 66.0, 276600, 4
hub : 732168, -2505616, 1620515, 51.7, 285600, 3
hub : 846788, -2516904, 1628490, 65.89, 163500, 2
hub : 855476, -2568631, 1560713, 44.77, 257100, 4
hub : 903561, -2578882, 1552324, 60.17, 282600, 5
hub : 482259, -2561028, 1548559, 56.43, 250500, 2
hub : 630985, -2578568, 1564169, 61.16, 284100, 5
hub : 600653, -2589526, 1559502, 62.04, 209100, 2
hub : 873487, -2536752, 1557162, 47.96, 201600, 3
hub : 725318, -2572794, 1541858, 63.8, 231600, 3
hub : 238002, -2583123, 1542361, 34.1, 300000, 4
hub : 629946, -2549389, 1605582, 65.56, 267900, 3
hub : 204042, -2591737, 1547637, 42.35, 222000, 4
hub : 559968, -2527944, 1578667, 43.01, 198600, 5
hub : 125241, -2562770, 1590405, 62.81, 197100, 5
hub : 397926, -2575267, 1588113, 35.09, 292800, 5
hub : 810062, -2514751, 1586209, 59.84, 285900, 3
hub : 332856, -2576363, 1577892, 53.9, 297000, 4
hub : 195321, -2587484, 1579728, 58.96, 168600, 5
hub : 513618, -2598035, 1584784, 53.02, 295500, 2
hub : 932400, -2587568, 1569675, 52.36, 228600, 5
hub : 377681, -2525813, 1622417, 42.02, 289800, 3
hub : 634663, -2596489, 1574386, 41.58, 264000, 5
hub : 335273, -2600401, 1562524, 60.61, 205500, 5
hub : 901991, -2608107, 1569671, 62.7, 270900, 2
hub : 310416, -2472714, 1630589, 63.91, 201900, 2
hub : 259109, -2462146, 1627412, 42.02, 152100, 5
hub : 404811, -2457892, 1636707, 61.6, 231900, 5
hub : 156700, -2451406, 1646241, 50.6, 286800, 4
hub : 669065, -2438721, 1643031, 55.55, 267000, 5
hub : 997141, -2442198, 1654787, 55.22, 245700, 3
hub : 134093, -2431208, 1659758, 37.62, 277800, 4
hub : 732521, -2423406, 1650725, 35.97, 251400, 5
hub : 458182, -2414505, 1644953, 64.68, 251100, 2
hub : 245883, -2440598, 1667512, 33.22, 154800, 3
hub : 545827, -2451684, 1658103, 36.3, 289800, 3
hub : 578230, -2464004, 1654400, 52.14, 232500, 2
hub : 344630, -2467256, 1643037, 39.27, 214500, 2
hub : 521061, -2474031, 1663783, 57.42, 193200, 3
hub : 322846, -2473051, 1619780, 33.99, 230100, 2
hub : 919393, -2484809, 1619260, 35.2, 193200, 3
hub : 386580, -2490641, 1609227, 55.22, 298200, 4
hub : 936891, -2498616, 1620515, 58.85, 290100, 5
hub : 850158, -2430839, 1672242, 54.01, 262800, 3
hub : 839821, -2422450, 1682493, 44.55, 203100, 2
hub : 342394, -2418685, 1664639, 55.22, 247500, 5
hub : 886798, -2434296, 1682179, 34.21, 187800, 3
hub : 668386, -2429628, 1693137, 48.07, 167100, 2
hub : 290391, -2427288, 1640363, 62.7, 218400, 5
hub : 801613, -2411984, 1676405, 41.58, 207300, 3
hub : 108060, -2412487, 1686735, 48.84, 254400, 5
hub : 566230, -2475708, 1653000, 59.18, 225600, 3
hub : 544727, -2417763, 1695348, 58.63, 282900, 5
hub : 466281, -2448794, 1631555, 64.46, 249000, 3
hub : 285819, -2460531, 1666381, 60.83, 260100, 5
hub : 573468, -2458239, 1678878, 52.14, 204300, 5
hub : 473830, -2456335, 1618363, 45.65, 177900, 2
hub : 271685, -2448018, 1679975, 44.33, 200400, 5
hub : 643444, -2449854, 1691095, 64.13, 171300, 4
hub : 312859, -2454911, 1701646, 63.47, 160500, 2
hub : 697041, -2439801, 1691179, 56.54, 251400, 4
hub : 882287, -2492543, 1629424, 55.88, 261900, 5
hub : 884512, -2444513, 1700100, 57.75, 174300, 2
hub : 334508, -2432650, 1704012, 42.35, 194100, 5
hub : 125377, -2439797, 1711718, 37.73, 214800, 2
hub : 112946, -2006396, 1672714, 61.16, 180900, 5
hub : 643908, -2009573, 1662145, 37.4, 230100, 3
hub : 277164, -2000278, 1657892, 44.66, 237600, 2
hub : 678326, -1990744, 1651406, 34.21, 244800, 5
hub : 941410, -1993954, 1638721, 62.59, 179100, 3
hub : 328386, -1982198, 1642198, 65.78, 273600, 4
hub : 400244, -1977227, 1631208, 39.93, 207900, 3
hub : 171207, -1986260, 1623406, 60.94, 223200, 2
hub : 865493, -1992032, 1614504, 56.21, 242100, 4
hub : 381749, -1969473, 1640598, 65.34, 200400, 4
hub : 867366, -1978882, 1651684, 60.83, 254700, 3
hub : 765794, -1982585, 1664004, 62.37, 221400, 4
hub : 376066, -1993948, 1667256, 47.85, 281400, 3
hub : 538758, -1973202, 1674031, 59.62, 249300, 2
hub : 852308, -2017205, 1673051, 46.31, 209400, 5
hub : 688569, -2017725, 1684809, 64.13, 284400, 4
hub : 100839, -2027758, 1690641, 54.56, 248400, 3
hub : 431802, -2016470, 1698615, 43.01, 242700, 5
hub : 604273, -1964743, 1630839, 35.31, 248700, 4
hub : 508399, -1954492, 1622450, 33.77, 152400, 4
hub : 994588, -1972346, 1618685, 65.67, 200400, 5
hub : 251496, -1954806, 1634295, 51.15, 199800, 3
hub : 546073, -1943848, 1629628, 47.85, 236400, 2
hub : 865729, -1996622, 1627288, 38.06, 201300, 5
hub : 143883, -1960580, 1611984, 48.18, 274200, 2
hub : 307260, -1950250, 1612487, 44.22, 224700, 4
hub : 446986, -1983985, 1675708, 61.16, 166500, 4
hub : 900529, -1941637, 1617763, 59.07, 235500, 5
hub : 565484, -2005430, 1648793, 47.74, 251400, 2
hub : 781518, -1970604, 1660531, 42.57, 276600, 2
hub : 887204, -1958107, 1658239, 34.98, 234300, 3
hub : 139508, -2018622, 1656335, 50.6, 246000, 5
hub : 320222, -1957010, 1648017, 40.48, 286500, 3
hub : 264958, -1945890, 1649854, 33.77, 266100, 2
hub : 542318, -1935339, 1654910, 36.52, 249900, 2
hub : 603789, -1945805, 1639800, 52.58, 222600, 4
hub : 502357, -2007561, 1692543, 55.22, 197700, 3
hub : 613427, -1936885, 1644512, 62.26, 157500, 5
hub : 500172, -1932973, 1632650, 39.27, 279600, 4
hub : 906142, -1925267, 1639797, 61.05, 274500, 2
hub : 442140, -2060660, 1700715, 40.48, 194700, 2
hub : 970486, -2071228, 1697538, 44.33, 179400, 2
hub : 591452, -2075482, 1706833, 45.76, 186300, 3
hub : 549035, -2081968, 1716367, 54.12, 278400, 4
hub : 386992, -2094653, 1713157, 55.0, 295200, 3
hub : 882717, -2091176, 1724913, 41.47, 244500, 3
hub : 749087, -2102166, 1729884, 42.9, 273300, 2
hub : 820642, -2109968, 1720851, 42.46, 217200, 5
hub : 797377, -2118869, 1715079, 54.89, 297000, 3
hub : 197701, -2092776, 1737638, 49.72, 190200, 2
hub : 625344, -2081690, 1728229, 50.05, 191700, 5
hub : 933981, -2069370, 1724526, 37.84, 206700, 4
hub : 847233, -2066118, 1713163, 49.61, 272700, 4
hub : 655867, -2059343, 1733909, 47.19, 293400, 3
hub : 818302, -2060322, 1689906, 35.97, 150300, 5
hub : 195640, -2048565, 1689386, 48.84, 214800, 5
hub : 449347, -2042733, 1679353, 42.35, 242700, 3
hub : 580377, -2034758, 1690641, 59.07, 187200, 2
hub : 426009, -2102535, 1742368, 33.88, 167400, 5
hub : 197513, -2110924, 1752619, 47.19, 270300, 3
hub : 968153, -2114689, 1734765, 51.59, 213600, 3
hub : 528773, -2099078, 1752305, 36.85, 274800, 2
hub : 511287, -2103746, 1763263, 50.82, 180300, 3
hub : 299688, -2106086, 1710489, 43.34, 293700, 3
hub : 513009, -2121390, 1746531, 42.57, 163500, 2
hub : 880060, -2120887, 1756861, 62.15, 267600, 5
hub : 891891, -2057666, 1723126, 63.58, 223500, 2
hub : 109213, -2115611, 1765474, 60.5, 282600, 5
hub : 249132, -2084580, 1701681, 39.05, 186300, 2
hub : 205993, -2072843, 1736507, 41.91, 282000, 5
hub : 293385, -2075135, 1749004, 37.29, 272400, 5
hub : 402140, -2077038, 1688488, 33.99, 202500, 4
hub : 206921, -2085356, 1750100, 51.26, 184500, 5
hub : 351327, -2083519, 1761221, 65.67, 164400, 4
hub : 598801, -2078463, 1771772, 54.12, 280800, 5
hub : 415033, -2093573, 1761305, 39.82, 207300, 5
hub : 151271, -2040831, 1699550, 50.38, 191400, 4
hub : 721665, -2088861, 1770226, 53.02, 237300, 4
hub : 698895, -2100724, 1774138, 43.12, 296100, 5
hub : 404020, -2093577, 1781844, 37.4, 152400, 3
hub : 182244, -2237520, 1833712, 61.71, 210600, 5
hub : 513184, -2248088, 1830535, 40.48, 250800, 2
hub : 391897, -2252342, 1839830, 51.7, 230100, 5
hub : 946968, -2258828, 1849364, 52.58, 272400, 4
hub : 160789, -2271513, 1846154, 37.07, 288600, 2
hub : 731761, -2268036, 1857910, 33.77, 299100, 4
hub : 559832, -2279026, 1862881, 41.36, 292200, 4
hub : 192819, -2286828, 1853847, 38.06, 245400, 2
hub : 829687, -2295729, 1848076, 43.01, 284700, 5
hub : 876503, -2269636, 1870635, 35.09, 163200, 3
hub : 852394, -2258550, 1861226, 50.71, 192600, 4
hub : 981747, -2246230, 1857523, 36.63, 276900, 4
hub : 691953, -2242978, 1846160, 55.77, 262800, 2
hub : 384976, -2236203, 1866906, 53.13, 257700, 2
hub : 429092, -2237182, 1822903, 45.43, 213000, 5
hub : 919718, -2225425, 1822382, 36.3, 243600, 5
hub : 828370, -2219593, 1812350, 49.17, 254700, 4
hub : 568870, -2211618, 1823638, 60.5, 204000, 5
hub : 293965, -2279395, 1875365, 58.52, 256200, 2
hub : 529058, -2287784, 1885616, 51.81, 169200, 5
hub : 927186, -2291549, 1867762, 42.68, 198900, 3
hub : 303384, -2275938, 1885302, 62.26, 271500, 5
hub : 291419, -2280606, 1896260, 55.0, 219300, 4
hub : 358885, -2282946, 1843486, 55.77, 165300, 3
hub : 257319, -2298250, 1879528, 59.07, 284400, 3
hub : 464712, -2297747, 1889857, 62.7, 234600, 2
hub : 896838, -2234526, 1856123, 49.72, 211800, 5
hub : 166985, -2292470, 1898471, 46.64, 296700, 5
hub : 386063, -2261440, 1834678, 53.57, 282000, 2
hub : 719757, -2249703, 1869504, 42.79, 153600, 5
hub : 609204, -2251995, 1882001, 37.29, 200100, 3
hub : 402214, -2253898, 1821485, 49.28, 161100, 3
hub : 144419, -2262216, 1883097, 57.64, 170700, 5
hub : 548646, -2260379, 1894218, 61.93, 162900, 5
hub : 256665, -2255323, 1904769, 64.02, 188100, 5
hub : 648360, -2270433, 1894302, 62.15, 160500, 5
hub : 474435, -2217691, 1832547, 41.47, 183000, 5
hub : 470429, -2265721, 1903222, 38.17, 187500, 3
hub : 623793, -2277584, 1907135, 46.86, 258300, 4
hub : 164825, -2270437, 1914841, 56.87, 168900, 2
hub : 677594, -2209519, 1779448, 52.69, 208500, 5
hub : 770220, -2212696, 1768880, 50.82, 275100, 2
hub : 911817, -2203401, 1764626, 51.7, 153600, 4
hub : 311693, -2193867, 1758140, 45.21, 282000, 4
hub : 636623, -2197076, 1745455, 33.77, 225600, 4
hub : 909673, -2185321, 1748932, 43.78, 250800, 5
hub : 181470, -2180350, 1737942, 52.91, 297000, 3
hub : 406606, -2189383, 1730140, 58.85, 230700, 2
hub : 468338, -2195155, 1721238, 38.06, 164100, 4
hub : 445492, -2172595, 1747332, 41.69, 261600, 3
hub : 716726, -2182005, 1758418, 51.04, 249600, 4
hub : 196619, -2185708, 1770738, 64.35, 276900, 4
hub : 742037, -2197071, 1773990, 66.0, 242400, 5
hub : 684536, -2176325, 1780765, 46.53, 261300, 3
hub : 648644, -2220328, 1779785, 36.85, 227400, 3
hub : 264668, -2220848, 1791543, 62.04, 258300, 4
hub : 985564, -2230881, 1797375, 58.41, 241500, 3
hub : 987503, -2219593, 1805350, 34.54, 275100, 3
hub : 663434, -2167866, 1737573, 47.96, 269100, 4
hub : 901779, -2157615, 1729184, 36.19, 181500, 2
hub : 533045, -2175469, 1725419, 65.45, 186900, 2
hub : 388569, -2157929, 1741029, 58.41, 288900, 2
hub : 823186, -2146971, 1736362, 37.73, 270600, 4
hub : 651551, -2199745, 1734022, 60.72, 174900, 3
hub : 300794, -2163703, 1718718, 41.58, 182400, 3
hub : 416197, -2153373, 1719221, 42.79, 204600, 2
hub : 573688, -2187108, 1782442, 53.79, 291900, 3
hub : 282086, -2144759, 1724497, 63.25, 267900, 3
hub : 482228, -2208553, 1755527, 38.61, 160800, 4
hub : 613806, -2173726, 1767265, 51.59, 255600, 3
hub : 376787, -2161230, 1764973, 45.32, 150000, 5
hub : 955273, -2221745, 1763069, 59.07, 244800, 5
hub : 412636, -2160133, 1754752, 51.59, 209700, 5
hub : 756924, -2149013, 1756588, 53.35, 225600, 2
hub : 404268, -2138462, 1761644, 34.76, 246600, 3
hub : 756403, -2148928, 1746534, 53.57, 159600, 4
hub : 117986, -2210684, 1799277, 60.06, 265200, 3
hub : 772279, -2140008, 1751246, 65.34, 282900, 2
hub : 413395, -2136096, 1739384, 38.94, 194100, 2
hub : 585242, -2128390, 1746531, 41.69, 209400, 2
